@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z107.6923077

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,3,1,1,2,0,FALSE
14,29,53,4,6,1,FALSE
14,29,53,4,6,1,FALSE
4,18,0,0,3,0.5,FALSE
2,3,1,1,2,0,FALSE
5,6,0,0,0,0,FALSE
14,28,0,3,8,1,FALSE
3,7,0,1,3,0.142857,FALSE
2,3,1,1,2,0,FALSE
11,20,15,4,9,1,FALSE
3,7,0,1,3,0.142857,FALSE
14,28,0,3,8,1,FALSE
2,4,1,1,1,0,FALSE
5,6,0,0,0,0,FALSE
52,129,888,29,32,0.648649,TRUE
9,11,34,3,7,1,TRUE
52,129,888,29,32,0.648649,TRUE
4,38,0,5,0,0.5,TRUE
20,36,176,5,19,0.5,TRUE
3,13,1,10,3,1,TRUE
4,38,0,5,0,0.5,TRUE
10,37,0,4,9,1,TRUE
40,123,576,26,19,0.470588,TRUE
18,28,51,4,15,1,TRUE
4,38,0,5,0,0.5,TRUE
3,13,1,10,3,1,TRUE
20,36,176,5,19,0.5,TRUE
3,13,1,10,3,1,TRUE
