@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z107.6923077

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,2,0,0,1,0,FALSE
5,18,0,1,4,0.4,FALSE
2,6,0,4,2,1,FALSE
5,18,0,1,5,0,FALSE
3,9,3,3,0,0,FALSE
5,18,0,1,4,0.4,FALSE
3,9,3,3,0,0,FALSE
1,2,0,0,1,0,FALSE
2,6,0,4,2,1,FALSE
3,9,3,3,0,0,FALSE
4,18,0,0,3,0.5,FALSE
2,6,0,4,2,1,FALSE
6,15,0,3,6,1,FALSE
2,6,0,4,2,1,FALSE
17,39,0,2,17,0.5,TRUE
16,40,70,7,16,1,TRUE
4,8,4,2,2,1,TRUE
13,61,0,9,0,0.333333,TRUE
6,7,15,2,6,0,TRUE
16,40,70,7,16,1,TRUE
2,6,0,3,2,0,TRUE
10,24,0,5,10,1,TRUE
80,171,1344,22,52,0.722222,TRUE
4,8,4,2,2,1,TRUE
80,171,1344,22,52,0.722222,TRUE
3,16,3,3,3,0,TRUE
4,8,4,2,2,1,TRUE
14,38,0,6,11,1,TRUE
