@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z107.6923077

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,3,1,1,2,0,FALSE
6,20,5,4,5,0,FALSE
15,43,0,7,11,1,FALSE
8,15,0,1,7,1,FALSE
2,4,1,1,1,0,FALSE
5,10,0,2,4,1,FALSE
15,43,0,7,11,1,FALSE
2,9,1,6,0,0,FALSE
5,6,10,4,2,0,FALSE
5,6,10,4,2,0,FALSE
15,43,0,7,11,1,FALSE
5,6,10,4,2,0,FALSE
5,6,10,4,2,0,FALSE
5,6,10,4,2,0,FALSE
7,21,0,6,5,0.333333,TRUE
9,11,34,3,7,1,TRUE
7,22,9,6,6,0.333333,TRUE
13,34,0,7,6,1,TRUE
14,35,0,1,14,0.5,TRUE
19,48,71,6,7,1,TRUE
22,38,153,4,7,0.121212,TRUE
11,28,19,12,5,1,TRUE
7,21,0,6,5,0.333333,TRUE
14,35,0,1,14,0.5,TRUE
14,35,0,1,14,0.5,TRUE
9,11,34,3,7,1,TRUE
3,13,1,10,3,0,TRUE
26,55,0,10,22,1,TRUE
