@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z107.6923077

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,4,1,1,1,0,FALSE
5,5,10,0,5,0,FALSE
3,6,3,4,3,0,FALSE
2,5,1,0,1,0,FALSE
7,13,15,3,7,1,FALSE
5,5,10,0,5,0,FALSE
2,4,1,3,2,0,FALSE
3,6,3,4,3,0,FALSE
2,4,1,1,1,0,FALSE
11,25,0,3,6,1,FALSE
2,5,1,0,1,0,FALSE
2,4,1,3,2,0,FALSE
8,15,0,1,7,1,FALSE
5,5,10,0,5,0,FALSE
17,26,124,4,16,1,TRUE
3,7,3,2,3,0,TRUE
9,11,8,1,8,0.75,TRUE
13,61,0,9,0,0.333333,TRUE
11,31,23,9,5,1,TRUE
6,29,0,6,0,0.727273,TRUE
17,26,124,4,16,1,TRUE
13,25,0,2,10,0.857143,TRUE
27,64,171,11,22,1,TRUE
19,48,71,6,7,1,TRUE
11,31,23,9,5,1,TRUE
13,25,0,2,10,0.857143,TRUE
11,31,23,9,5,1,TRUE
9,11,8,1,8,0.75,TRUE
