@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z107.6923077

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,5,1,0,1,0,FALSE
5,6,10,3,0,0,FALSE
1,1,0,2,1,0,FALSE
5,6,10,3,0,0,FALSE
7,15,0,8,6,0.5,FALSE
6,19,15,0,4,0,FALSE
2,2,1,2,2,0,FALSE
1,1,0,2,1,0,FALSE
5,6,10,3,0,0,FALSE
2,3,1,0,2,0,FALSE
2,3,1,0,2,0,FALSE
2,5,1,0,1,0,FALSE
6,19,15,0,4,0,FALSE
1,1,0,2,1,0,FALSE
7,37,0,11,7,1,TRUE
17,35,72,7,4,1,TRUE
7,17,5,4,5,1,TRUE
3,10,1,2,3,1,TRUE
3,10,1,2,3,1,TRUE
17,39,0,2,17,0.5,TRUE
17,35,72,7,4,1,TRUE
16,99,0,24,0,0.9375,TRUE
8,22,0,6,6,1,TRUE
8,22,0,6,6,1,TRUE
16,99,0,24,0,0.9375,TRUE
8,19,8,6,7,1,TRUE
17,39,0,2,17,0.5,TRUE
17,35,72,7,4,1,TRUE
