@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z107.6923077

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
5,12,0,1,5,0.5,FALSE
7,16,0,3,6,1,FALSE
6,28,0,8,6,1,FALSE
7,16,0,3,6,1,FALSE
7,16,0,3,6,1,FALSE
3,7,3,4,3,0,FALSE
5,12,0,1,5,0.5,FALSE
2,3,1,2,2,0,FALSE
6,28,0,8,6,1,FALSE
1,2,0,0,1,0,FALSE
3,7,3,4,3,0,FALSE
2,3,1,2,2,0,FALSE
3,7,3,4,3,0,FALSE
6,28,0,8,6,1,FALSE
27,84,193,16,21,1,TRUE
10,21,0,4,6,1,TRUE
6,17,0,2,6,1,TRUE
7,21,0,6,5,0.666667,TRUE
2,10,1,5,2,1,TRUE
2,6,0,4,2,1,TRUE
17,39,0,2,17,0.5,TRUE
6,14,15,5,5,0,TRUE
2,10,1,5,2,1,TRUE
10,21,0,4,6,1,TRUE
2,8,1,6,0,0,TRUE
17,39,0,2,17,0.5,TRUE
10,24,0,5,10,1,TRUE
6,14,15,5,5,0,TRUE
