@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z107.6923077

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,12,1,11,6,1,FALSE
6,28,0,8,6,1,FALSE
9,10,36,6,8,0,FALSE
10,18,0,2,10,1,FALSE
12,29,26,7,7,1,FALSE
2,4,1,1,1,0,FALSE
9,11,34,3,7,1,FALSE
6,28,0,8,6,1,FALSE
10,18,0,2,10,1,FALSE
10,18,0,2,10,1,FALSE
10,18,0,2,10,1,FALSE
9,10,36,6,8,0,FALSE
10,18,0,2,10,1,FALSE
9,10,36,6,8,0,FALSE
4,10,2,3,3,1,TRUE
7,22,9,6,6,0.333333,TRUE
7,30,1,5,7,1,TRUE
4,10,2,3,3,1,TRUE
2,4,1,2,0,0,TRUE
7,30,1,5,7,1,TRUE
3,17,1,4,2,1,TRUE
5,18,0,1,4,0.4,TRUE
7,25,0,5,5,1,TRUE
1,2,0,1,1,0,TRUE
7,22,9,6,6,0.333333,TRUE
3,17,1,4,2,1,TRUE
2,4,1,2,0,0,TRUE
7,22,9,6,6,0.333333,TRUE
