@relation jeditA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z151.7241379

@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
13,0,4,1,3,1.222222,71,0.133333,0,0.5,1,1,1,FALSE
29,3,2,11,3,2,157,0,0,0.666667,0,0,10,FALSE
41,13,0,2,5,0.6,372,0,0,0.28,0,0,11,FALSE
41,13,0,2,5,0.6,372,0,0,0.28,0,0,11,FALSE
35,37,4,4,11,0.760684,429,0.888889,1,0.22449,0,0,5,FALSE
45,15,3,13,6,2,280,0,0,0.229167,1,1,1,FALSE
2,0,1,0,0,2,6,0,0,1,0,0,0,FALSE
4,1,0,1,2,2,16,0,0,0.75,1,1,2,FALSE
29,0,7,9,4,0.708333,180,0,2,0.333333,0,0,3,FALSE
10,3,4,7,2,2,81,0,0,0.533333,1,1,1,FALSE
13,0,4,1,3,1.222222,71,0.133333,0,0.5,1,1,1,FALSE
7,0,3,1,6,0.133333,118,1,0,0.5,0,0,4,FALSE
9,12,13,2,0,0.761905,66,1,2,0.354167,0,0,3,FALSE
25,0,2,1,0,0.436364,218,1,0,0.395833,0,0,3,FALSE
27,0,18,1,10,0.653846,386,0.125,1,0.342857,0,0,6,FALSE
11,10,4,1,5,2,48,0,0,0.45,0,0,2,FALSE
41,13,0,2,5,0.6,372,0,0,0.28,0,0,11,FALSE
24,35,1,1,7,0.866667,163,0.666667,0,0.30303,2,3,4,FALSE
18,8,0,4,5,0.375,173,1,2,0.366667,2,3,7,FALSE
25,0,2,1,0,0.436364,218,1,0,0.395833,0,0,3,FALSE
13,0,4,1,3,1.222222,71,0.133333,0,0.5,1,1,1,FALSE
18,8,0,4,5,0.375,173,1,2,0.366667,2,3,7,FALSE
3,1,2,0,0,1,16,0,0,0.75,0,0,0,FALSE
24,35,1,1,7,0.866667,163,0.666667,0,0.30303,2,3,4,FALSE
1,0,2,0,0,2,186,0,0,0,0,0,0,FALSE
3,1,2,0,0,1,16,0,0,0.75,0,0,0,FALSE
1,0,5,0,1,2,1,0,0,1,0,0,1,FALSE
2,0,1,2,1,2,5,0,0,1,0,0,0,FALSE
27,8,6,3,5,0.625,121,1,0,0.6,2,2,6,FALSE
24,35,1,1,7,0.866667,163,0.666667,0,0.30303,2,3,4,FALSE
29,3,2,11,3,2,157,0,0,0.666667,0,0,10,FALSE
