@relation jeditA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z151.7241379

@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
13,4,2,4,4,0.875,50,0.25,0,0.5,1,1,1,FALSE
12,6,1,2,4,0.666667,37,1,1,0.5,0,0,2,FALSE
5,1,2,5,2,1,22,0,0,0.625,1,1,1,FALSE
17,22,13,0,4,1,160,0,0,0.5,0,0,8,FALSE
2,0,1,2,1,2,5,0,0,1,0,0,0,FALSE
20,0,4,2,9,0.5,112,1,0,0.259259,0,0,3,FALSE
12,6,1,2,4,0.666667,37,1,1,0.5,0,0,2,FALSE
26,15,5,1,6,2,193,0,0,0.233333,0,0,5,FALSE
15,0,1,1,3,0.333333,54,1,0,0.75,0,0,4,FALSE
2,0,7,2,1,2,5,0,0,1,0,0,0,FALSE
2,0,7,2,1,2,5,0,0,1,0,0,0,FALSE
8,0,1,3,0,0.75,151,0.5,0,0.444444,1,2,18,FALSE
4,6,5,0,4,2,4,0,0,1,0,0,1,FALSE
20,30,1,1,9,0.805556,115,1,0,0.269231,0,0,2,FALSE
38,0,4,4,3,0.766667,196,1,1,0.285714,0,0,2,FALSE
13,3,20,3,3,1,43,1,1,0.5,0,0,1,FALSE
13,3,20,3,3,1,43,1,1,0.5,0,0,1,FALSE
46,15,3,13,6,2,279,0,0,0.229167,1,1,1,FALSE
46,15,3,13,6,2,279,0,0,0.229167,1,1,1,FALSE
13,3,20,3,3,1,43,1,1,0.5,0,0,1,FALSE
13,4,2,4,4,0.875,50,0.25,0,0.5,1,1,1,FALSE
4,6,5,0,4,2,4,0,0,1,0,0,1,FALSE
13,3,20,3,3,1,43,1,1,0.5,0,0,1,FALSE
13,4,2,4,4,0.875,50,0.25,0,0.5,1,1,1,FALSE
29,3,4,5,8,0.333333,189,0,0,0.425,1,2,4,FALSE
46,15,3,13,6,2,279,0,0,0.229167,1,1,1,FALSE
5,0,1,1,3,0,59,1,0,0.666667,0,0,3,FALSE
2,0,7,2,1,2,5,0,0,1,0,0,0,FALSE
21,0,7,2,1,2,93,0,0,1,0,0,0,FALSE
7,1,1,9,1,1,79,0,0,0.625,1,1,1,FALSE
77,898,36,5,28,0.795455,1472,0.25,2,0.083333,0,0,12,FALSE
38,0,4,4,3,0.766667,196,1,1,0.285714,0,0,2,FALSE
5,0,1,1,3,0,59,1,0,0.666667,0,0,3,FALSE
12,6,1,2,4,0.666667,37,1,1,0.5,0,0,2,FALSE
96,47,4,10,9,0.773109,730,1,0,0.104575,0,0,16,FALSE
34,1,2,13,3,0.5,227,1,0,0.555556,0,0,18,FALSE
14,7,29,1,6,0.6,49,1,1,0.583333,0,0,1,FALSE
34,1,2,13,3,0.5,227,1,0,0.555556,0,0,18,FALSE
2,1,3,1,2,2,2,0,0,1,0,0,1,FALSE
8,0,1,3,0,0.75,151,0.5,0,0.444444,1,2,18,FALSE
5,1,2,5,2,1,22,0,0,0.625,1,1,1,FALSE
29,3,4,5,8,0.333333,189,0,0,0.425,1,2,4,FALSE
70,400,24,14,26,0.961877,504,0.454545,0,0.26129,0,0,5,FALSE
325,4043,137,48,67,0.915102,4367,1,7,0.059418,0,0,56,TRUE
218,1430,36,46,34,0.943421,1885,0.552632,8,0.128788,3,12,22,TRUE
86,48,5,17,7,0.869048,530,1,1,0.241758,4,7,10,TRUE
218,1430,36,46,34,0.943421,1885,0.552632,8,0.128788,3,12,22,TRUE
94,780,69,8,37,1,1674,0,0,0.10625,0,0,17,TRUE
24,0,1,1,3,0.444444,195,1,0,0.375,1,3,2,TRUE
53,0,9,7,21,0.492857,1726,1,3,0.251701,0,0,31,TRUE
24,0,1,1,3,0.444444,195,1,0,0.375,1,3,2,TRUE
128,153,29,18,12,0.897306,1181,0.888889,3,0.173913,1,7,18,TRUE
59,18,5,9,6,0.741259,1572,1,4,0.1875,0,0,45,TRUE
95,43,4,10,9,0.661765,747,1,0,0.104575,0,0,17,TRUE
23,59,17,1,9,0.807692,117,0,0,0.297619,0,0,5,TRUE
33,3,2,4,3,2,162,0,0,0.555556,0,0,1,TRUE
86,48,5,17,7,0.869048,530,1,1,0.241758,4,7,10,TRUE
95,43,4,10,9,0.661765,747,1,0,0.104575,0,0,17,TRUE
94,780,69,8,37,1,1674,0,0,0.10625,0,0,17,TRUE
53,0,9,7,21,0.492857,1726,1,3,0.251701,0,0,31,TRUE
59,18,5,9,6,0.741259,1572,1,4,0.1875,0,0,45,TRUE
144,1059,13,15,47,0.963481,1085,0.677419,4,0.103009,3,25,7,TRUE
86,48,5,17,7,0.869048,530,1,1,0.241758,4,7,10,TRUE
95,43,4,10,9,0.661765,747,1,0,0.104575,0,0,17,TRUE
16,2,5,0,2,1.083333,179,0.875,0,0.333333,0,0,20,TRUE
56,2,1,2,5,0.642857,289,1,0,0.7,2,6,2,TRUE
24,0,1,1,3,0.444444,195,1,0,0.375,1,3,2,TRUE
16,2,5,0,2,1.083333,179,0.875,0,0.333333,0,0,20,TRUE
53,0,9,7,21,0.492857,1726,1,3,0.251701,0,0,31,TRUE
218,1430,36,46,34,0.943421,1885,0.552632,8,0.128788,3,12,22,TRUE
95,43,4,10,9,0.661765,747,1,0,0.104575,0,0,17,TRUE
325,4043,137,48,67,0.915102,4367,1,7,0.059418,0,0,56,TRUE
33,3,2,4,3,2,162,0,0,0.555556,0,0,1,TRUE
95,43,4,10,9,0.661765,747,1,0,0.104575,0,0,17,TRUE
128,153,29,18,12,0.897306,1181,0.888889,3,0.173913,1,7,18,TRUE
24,0,1,1,3,0.444444,195,1,0,0.375,1,3,2,TRUE
24,0,1,1,3,0.444444,195,1,0,0.375,1,3,2,TRUE
144,1059,13,15,47,0.963481,1085,0.677419,4,0.103009,3,25,7,TRUE
94,780,69,8,37,1,1674,0,0,0.10625,0,0,17,TRUE
16,2,5,0,2,1.083333,179,0.875,0,0.333333,0,0,20,TRUE
86,48,5,17,7,0.869048,530,1,1,0.241758,4,7,10,TRUE
24,0,1,1,3,0.444444,195,1,0,0.375,1,3,2,TRUE
95,43,4,10,9,0.661765,747,1,0,0.104575,0,0,17,TRUE
56,2,1,2,5,0.642857,289,1,0,0.7,2,6,2,TRUE
86,48,5,17,7,0.869048,530,1,1,0.241758,4,7,10,TRUE
128,153,29,18,12,0.897306,1181,0.888889,3,0.173913,1,7,18,TRUE
