@relation jeditA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z151.7241379

@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
11,0,1,4,0,0,87,0,1,0.444444,1,2,7,FALSE
13,3,1,10,1,1,102,0,0,0.444444,1,1,6,FALSE
6,10,0,2,5,2,12,0,0,0.8,0,0,1,FALSE
7,3,0,3,3,2,33,0,0,0.75,0,0,0,FALSE
25,0,2,1,0,0.436364,212,1,0,0.395833,0,0,3,FALSE
77,51,5,10,1,0.817308,516,1,1,0.5,4,12,3,FALSE
13,3,1,10,1,1,102,0,0,0.444444,1,1,6,FALSE
77,51,5,10,1,0.817308,516,1,1,0.5,4,12,3,FALSE
26,33,14,5,11,0.45,141,0,0,0.363636,1,2,2,FALSE
2,0,10,2,1,2,16,0,1,1,0,0,0,FALSE
2,0,10,2,1,2,16,0,1,1,0,0,0,FALSE
77,51,5,10,1,0.817308,516,1,1,0.5,4,12,3,FALSE
2,0,10,2,1,2,16,0,1,1,0,0,0,FALSE
6,1,1,6,1,2,28,0,0,0.625,1,1,1,FALSE
22,0,10,10,4,0.533333,316,0.333333,2,0.357143,0,0,2,FALSE
77,51,5,10,1,0.817308,516,1,1,0.5,4,12,3,FALSE
20,30,1,1,9,0.805556,115,1,0,0.269231,0,0,2,FALSE
77,51,5,10,1,0.817308,516,1,1,0.5,4,12,3,FALSE
39,0,7,3,9,0.641975,552,0.111111,1,0.273504,0,0,13,FALSE
24,6,4,7,8,0.375,174,1,0,0.296296,0,0,6,FALSE
22,0,10,10,4,0.533333,316,0.333333,2,0.357143,0,0,2,FALSE
12,6,1,2,4,0.666667,37,1,1,0.5,0,0,2,FALSE
64,29,2,10,4,0.814286,396,1,0,0.363636,0,0,4,FALSE
64,29,2,10,4,0.814286,396,1,0,0.363636,0,0,4,FALSE
26,33,14,5,11,0.45,141,0,0,0.363636,1,2,2,FALSE
16,0,2,0,8,0.222222,388,1,0,0.44,0,0,6,FALSE
25,0,2,1,0,0.436364,212,1,0,0.395833,0,0,3,FALSE
25,0,2,1,0,0.436364,212,1,0,0.395833,0,0,3,FALSE
37,28,1,17,1,2,271,0,0,0.363636,1,1,1,FALSE
41,198,1,0,18,0.824275,749,0.166667,9,0.149758,0,0,13,FALSE
72,91,6,15,9,0.708333,1245,0.75,1,0.274854,0,0,5,FALSE
25,0,2,1,0,0.436364,212,1,0,0.395833,0,0,3,FALSE
26,33,14,5,11,0.45,141,0,0,0.363636,1,2,2,FALSE
16,0,2,0,8,0.222222,388,1,0,0.44,0,0,6,FALSE
2,0,1,2,1,2,5,0,0,1,0,0,0,FALSE
18,8,0,4,5,0.375,176,1,2,0.366667,2,3,7,FALSE
18,8,0,4,5,0.375,176,1,2,0.366667,2,3,7,FALSE
10,15,4,5,4,0.583333,81,1,2,0.457143,0,0,3,FALSE
12,6,3,1,4,0.666667,37,1,1,0.5,0,0,1,FALSE
33,4,5,7,2,0.666667,142,1,2,0.5,1,1,1,FALSE
2,1,2,1,2,2,2,0,0,0.75,0,0,1,FALSE
36,24,3,2,7,0.818182,253,0,0,0.395833,1,2,6,FALSE
2,0,10,2,1,2,16,0,1,1,0,0,0,FALSE
59,7,7,3,8,0.77551,519,0.857143,1,0.375,1,6,5,TRUE
60,378,43,2,24,2,950,0,0,0.183673,0,0,14,TRUE
60,378,43,2,24,2,950,0,0,0.183673,0,0,14,TRUE
36,175,20,6,22,0.993197,239,0.142857,0,0.392045,0,0,4,TRUE
59,7,7,3,8,0.77551,519,0.857143,1,0.375,1,6,5,TRUE
17,23,14,1,7,0.777778,80,0,0,0.4,0,0,1,TRUE
27,29,15,2,5,0.805556,258,1,0,0.5,0,0,2,TRUE
137,315,7,20,4,0.83014,1603,0.888889,5,0.233333,2,2,11,TRUE
137,315,7,20,4,0.83014,1603,0.888889,5,0.233333,2,2,11,TRUE
148,1039,45,21,45,0.778867,1684,0.117647,5,0.126362,0,0,32,TRUE
27,29,15,2,5,0.805556,258,1,0,0.5,0,0,2,TRUE
27,29,15,2,5,0.805556,258,1,0,0.5,0,0,2,TRUE
64,27,6,9,1,0.775,595,1,0,0.363636,0,0,12,TRUE
36,175,20,6,22,0.993197,239,0.142857,0,0.392045,0,0,4,TRUE
137,315,7,20,4,0.83014,1603,0.888889,5,0.233333,2,2,11,TRUE
148,1039,45,21,45,0.778867,1684,0.117647,5,0.126362,0,0,32,TRUE
137,315,7,20,4,0.83014,1603,0.888889,5,0.233333,2,2,11,TRUE
137,315,7,20,4,0.83014,1603,0.888889,5,0.233333,2,2,11,TRUE
17,23,14,1,7,0.777778,80,0,0,0.4,0,0,1,TRUE
34,4,2,5,1,0.464286,239,1,2,0.5,2,4,4,TRUE
36,175,20,6,22,0.993197,239,0.142857,0,0.392045,0,0,4,TRUE
74,217,4,7,6,0.842975,521,0.909091,3,0.166008,3,4,8,TRUE
64,27,6,9,1,0.775,595,1,0,0.363636,0,0,12,TRUE
74,217,4,7,6,0.842975,521,0.909091,3,0.166008,3,4,8,TRUE
36,175,20,6,22,0.993197,239,0.142857,0,0.392045,0,0,4,TRUE
148,1039,45,21,45,0.778867,1684,0.117647,5,0.126362,0,0,32,TRUE
137,315,7,20,4,0.83014,1603,0.888889,5,0.233333,2,2,11,TRUE
28,0,2,4,1,0.708333,337,1,0,0.5,2,4,3,TRUE
27,29,15,2,5,0.805556,258,1,0,0.5,0,0,2,TRUE
28,0,2,4,1,0.708333,337,1,0,0.5,2,4,3,TRUE
74,217,4,7,6,0.842975,521,0.909091,3,0.166008,3,4,8,TRUE
148,1039,45,21,45,0.778867,1684,0.117647,5,0.126362,0,0,32,TRUE
59,7,7,3,8,0.77551,519,0.857143,1,0.375,1,6,5,TRUE
27,29,15,2,5,0.805556,258,1,0,0.5,0,0,2,TRUE
139,74,23,21,14,0.566667,785,1,5,0.206349,1,1,29,TRUE
72,37,17,11,8,0.857143,533,0.928571,3,0.257143,2,5,6,TRUE
27,29,15,2,5,0.805556,258,1,0,0.5,0,0,2,TRUE
28,2,1,4,4,0.5625,199,1,0,0.466667,1,7,8,TRUE
74,217,4,7,6,0.842975,521,0.909091,3,0.166008,3,4,8,TRUE
72,37,17,11,8,0.857143,533,0.928571,3,0.257143,2,5,6,TRUE
34,4,2,5,1,0.464286,239,1,2,0.5,2,4,4,TRUE
34,4,2,5,1,0.464286,239,1,2,0.5,2,4,4,TRUE
17,23,14,1,7,0.777778,80,0,0,0.4,0,0,1,TRUE
