@relation jeditA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z151.7241379

@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,1,3,6,1,1,30,0,0,0.666667,1,2,1,FALSE
118,239,1,33,6,0.96,2050,0,5,0.157005,0,0,18,FALSE
6,10,11,0,5,2,54,0,0,0.65,0,0,3,FALSE
5,0,1,1,3,0,59,1,0,0.666667,0,0,3,FALSE
25,6,3,8,2,2,208,0,0,0.625,1,1,1,FALSE
2,1,3,2,2,2,2,0,0,1,0,0,1,FALSE
69,32,2,12,3,0.872727,692,1,3,0.291667,1,1,8,FALSE
13,78,7,0,13,2,13,0,0,0.430769,0,0,1,FALSE
34,12,2,6,5,0.714286,223,1,0,0.291667,0,0,8,FALSE
27,0,5,8,0,0.5,158,0,0,0.466667,0,0,5,FALSE
6,2,11,0,5,0.75,36,1,0,0.466667,1,1,1,FALSE
6,10,11,0,5,2,54,0,0,0.65,0,0,3,FALSE
34,12,2,6,5,0.714286,223,1,0,0.291667,0,0,8,FALSE
27,29,21,2,8,0.805556,285,1,0,0.5,0,0,2,FALSE
56,44,3,9,1,0.763889,316,1,1,0.384615,4,12,5,FALSE
6,10,11,0,5,2,54,0,0,0.65,0,0,3,FALSE
20,30,1,1,9,0.805556,115,1,0,0.269231,0,0,2,FALSE
34,12,2,6,5,0.714286,223,1,0,0.291667,0,0,8,FALSE
18,0,4,1,8,1.015957,361,0.106383,16,0.40625,0,0,2,FALSE
30,147,46,7,19,0.888889,240,0.5,4,0.233083,0,0,6,FALSE
19,0,2,4,6,0.285714,157,1,0,0.40625,1,2,2,FALSE
27,0,5,8,0,0.5,158,0,0,0.466667,0,0,5,FALSE
16,1,3,10,2,1,123,0,1,0.5,1,2,1,FALSE
31,9,4,6,0,0.8,134,1,3,0.3,0,0,1,FALSE
109,630,12,14,14,2,1557,0,0,0.155983,0,0,30,FALSE
31,20,3,4,1,0.761905,121,0.666667,1,0.5,4,12,1,FALSE
13,78,7,0,13,2,13,0,0,0.430769,0,0,1,FALSE
13,3,1,2,3,2,45,0,0,0.5,2,2,1,FALSE
27,29,21,2,8,0.805556,285,1,0,0.5,0,0,2,FALSE
9,1,1,3,0,0.5,106,1,0,0.444444,1,2,11,FALSE
5,0,1,1,3,0,59,1,0,0.666667,0,0,3,FALSE
40,25,3,0,21,0.529412,1277,0.705882,0,0.296296,0,0,7,FALSE
27,29,21,2,8,0.805556,285,1,0,0.5,0,0,2,FALSE
31,20,3,4,1,0.761905,121,0.666667,1,0.5,4,12,1,FALSE
22,15,1,10,4,2,128,0,0,0.333333,1,7,5,FALSE
24,6,4,7,8,0.375,174,1,0,0.296296,0,0,6,FALSE
5,0,1,1,3,0,59,1,0,0.666667,0,0,3,FALSE
6,2,11,0,5,0.75,36,1,0,0.466667,1,1,1,FALSE
19,0,2,4,6,0.285714,157,1,0,0.40625,1,2,2,FALSE
40,25,3,0,21,0.529412,1277,0.705882,0,0.296296,0,0,7,FALSE
24,6,4,7,8,0.375,174,1,0,0.296296,0,0,6,FALSE
13,3,1,2,3,2,45,0,0,0.5,2,2,1,FALSE
5,0,1,1,3,0,59,1,0,0.666667,0,0,3,FALSE
430,11469,40,39,169,0.883278,7612,0.906977,10,0.084392,3,9,25,TRUE
49,40,3,7,3,0.858586,342,1,1,0.5,4,10,5,TRUE
