@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z10.0-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
13,20,12,4,8,0.8,101,1,0.40625,11,FALSE
11,5,10,0,5,2,5,0,0.533333,0,FALSE
10,61,135,10,16,0.888889,504,0,0.378947,24.789474,FALSE
22,24,19,4,5,0.666667,146,1,0.266667,13.3,FALSE
1,24,0,1,4,0.5625,147,0,0.6,27.6,FALSE
2,7,4,0,0,0.5,39,0,0.7,6.2,FALSE
6,12,6,5,3,2,71,0,0.5,16.75,FALSE
14,29,0,9,6,0.7,224,2,0.416667,35.666667,FALSE
10,60,145,9,26,0.648352,401,4,0.314815,13.592593,FALSE
5,28,12,5,8,0.5,217,0,0.481481,22.666667,FALSE
7,26,0,6,6,0.65,185,3,0.305556,29.166667,FALSE
8,1,0,2,1,2,3,0,1,0,FALSE
7,50,14,5,8,0.5625,348,1,0.481481,37.222222,FALSE
6,26,0,5,5,0.571429,173,0,0.375,20.25,FALSE
12,43,36,10,7,0.638889,424,0,0.320513,31.384615,FALSE
2,11,3,1,3,0.6,54,0,0.666667,7.666667,FALSE
6,16,5,6,5,0.733333,95,0,0.5,14.333333,FALSE
9,24,8,7,6,0.742857,143,3,0.428571,16.25,FALSE
4,13,1,4,1,2,56,0,1,27,FALSE
14,7,4,3,3,0.666667,22,1,0.5,4.25,FALSE
6,69,264,2,31,0.733333,771,0,0.180556,22.625,FALSE
5,2,0,0,1,2,5,0,1,4,FALSE
4,19,3,4,2,2,136,0,0.666667,44.333333,FALSE
13,48,58,13,12,0.786667,480,2,0.25,28.375,FALSE
4,0,0,2,0,2,0,0,0,0,FALSE
7,19,3,6,2,1,93,0,0.5,29.666667,FALSE
7,17,0,7,5,0.5,75,0,0.8,13.4,FALSE
14,90,519,10,25,0.909091,815,3,0.171429,21.971429,FALSE
12,15,13,4,11,0.75,97,3,0.220779,7.272727,FALSE
0,0,0,0,0,2,0,0,0,0,FALSE
6,26,0,6,4,0.375,141,0,0.466667,26.8,FALSE
3,18,4,3,3,1,111,0,0.75,26.25,FALSE
10,47,73,8,12,0.865079,452,1,0.225,28.533333,FALSE
17,3,3,0,3,2,3,0,1,0,FALSE
7,28,1,6,6,0.6,173,3,0.305556,27.333333,FALSE
14,89,301,13,30,0.935532,844,2,0.207407,26.366667,FALSE
4,13,0,4,5,0.5,65,0,0.8,11.6,FALSE
6,43,322,4,6,0.859375,4244,1,0.257576,126.333333,FALSE
3,37,41,2,14,0.696429,437,1,0.311111,27.333333,FALSE
2,1,0,0,0,2,2064,0,0,2052,FALSE
4,0,0,2,0,2,0,0,0,0,FALSE
3,18,0,3,6,0.64,128,0,0.555556,19.5,FALSE
3,15,1,3,0,2,58,0,0.666667,28,FALSE
59,7,0,1,5,0,33,1,0.45,5.4,FALSE
15,57,22,15,15,0.583333,298,1,0.264706,16.352941,FALSE
1,1,0,1,1,2,1,0,1,0,FALSE
3,17,4,3,3,0.666667,152,0,0.75,36.75,FALSE
13,73,128,13,14,0.85,737,3,0.301587,33.47619,FALSE
3,6,3,2,2,2,16,0,0.333333,4.333333,FALSE
14,37,19,13,9,0.75,317,1,0.327273,27.272727,FALSE
7,35,52,7,10,0.869048,273,2,0.353846,19.461538,FALSE
1,9,10,0,3,0.75,81,0,0.44,15,FALSE
6,11,1,5,2,2,37,0,1,17.5,FALSE
9,7,21,1,7,2,7,0,1,0,FALSE
3,15,0,1,4,0.5,137,0,0.9,25.2,FALSE
7,5,10,1,5,2,5,0,0.4,0,FALSE
3,8,0,1,3,0,32,0,0.555556,9.333333,FALSE
4,39,22,3,6,0.785714,377,0,0.166667,45.875,FALSE
18,40,23,16,19,0.688889,386,1,0.119298,19.052632,FALSE
14,113,173,14,5,0.751196,1964,0,0.144628,83.565217,FALSE
9,50,21,9,1,2,686,0,0.714286,97,FALSE
10,26,6,9,2,1,195,0,0.5,47.5,FALSE
98,7,0,1,5,0,33,1,0.45,5.4,FALSE
3,20,4,2,4,0.833333,168,0,0.466667,32,FALSE
1,18,0,1,1,1.242424,274,0,0.5,79.333333,FALSE
8,45,6,8,4,0.75,261,0,0.6,50.8,FALSE
4,24,5,4,5,0.733333,153,0,0.5,24,FALSE
3,13,1,2,2,2,48,0,0.75,23,FALSE
14,67,130,13,16,0.84689,812,4,0.25,39.05,FALSE
1,6,0,0,5,0.5,30,0,0.7,4.6,FALSE
8,26,0,8,11,0,76,1,0.287879,5.818182,FALSE
3,1,0,1,1,2,1,0,1,0,FALSE
11,7,21,1,7,2,7,0,1,0,FALSE
5,22,1,5,6,0.7,137,0,0.416667,21.166667,FALSE
14,42,29,12,5,0.725,395,1,0.232323,34.545455,FALSE
3,17,4,3,3,1,99,0,0.75,23.25,FALSE
14,24,15,0,5,1,116,0,0.3,18.166667,FALSE
6,33,65,6,14,0.910256,404,1,0.595238,27,FALSE
