@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z10.0-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
30,46,65,3,17,0.416667,448,0,0.289474,22.473684,FALSE
10,59,103,5,14,0.77451,466,0,0.3,24.555556,FALSE
9,41,0,9,15,0.678571,204,1,0.225,12.333333,FALSE
98,7,0,1,5,0,33,1,0.45,5.4,FALSE
1,11,0,1,1,0.222222,68,1,0.5,15.25,FALSE
1,0,0,0,0,2,24,0,0,0,FALSE
10,23,0,4,8,0.761905,197,0,0.35,22.875,FALSE
4,42,130,4,18,0.736842,376,1,0.284211,17.45,FALSE
7,19,3,6,2,1,93,0,0.5,29.666667,FALSE
9,3,0,3,1,2,14,0,1,13,FALSE
8,20,3,7,2,1,151,0,0.5,48.333333,FALSE
4,25,11,4,4,0.8,157,0,0.4,24.833333,FALSE
13,25,0,9,7,0.458333,201,2,0.392857,27.142857,FALSE
6,25,0,5,6,0.703704,251,1,0.375,23.2,FALSE
4,22,0,4,6,0.428571,169,0,0.625,19.875,FALSE
6,9,1,5,2,2,33,0,1,15.5,FALSE
1,2,0,1,1,2,4,0,1,3,FALSE
4,13,1,4,1,2,56,0,1,27,FALSE
1,18,0,0,3,0.5,96,0,0.533333,17.8,FALSE
10,83,70,10,10,0.965517,1273,0,0.176471,72.176471,FALSE
4,21,1,4,6,0.7,136,0,0.416667,21,FALSE
4,24,5,4,5,0.733333,153,0,0.5,24,FALSE
9,29,0,9,9,0.583333,168,1,0.444444,17.333333,FALSE
2,7,4,0,0,0.5,39,0,0.7,6.2,FALSE
5,6,15,1,6,2,6,0,0.444444,0,FALSE
1,5,1,1,2,2,10,0,0.75,4,FALSE
8,33,65,8,14,0.910256,404,1,0.595238,27,FALSE
2,20,21,2,9,0.6,132,0,0.4,11.7,FALSE
2,81,100,1,9,0.7125,654,0,0.27451,37.176471,FALSE
32,36,36,0,7,1.104167,281,0,0.25,29.555556,FALSE
9,49,1,9,8,0.920635,382,0,0.833333,35.1,FALSE
1,42,24,0,7,0.714286,485,0,0.346939,59.375,FALSE
23,69,81,12,14,0.856481,517,4,0.183333,25.578947,FALSE
11,5,10,0,5,2,5,0,0.533333,0,FALSE
21,11,8,1,5,0.75,59,0,0.7,10.6,FALSE
6,26,0,5,5,0.571429,173,0,0.375,20.25,FALSE
1,9,0,1,1,0,58,1,0.666667,17.333333,FALSE
3,7,1,3,2,2,23,0,1,10.5,FALSE
2,20,21,2,9,0.6,130,0,0.4,11.5,FALSE
3,8,0,0,7,0,147,0,0.342857,19.857143,FALSE
9,26,3,8,2,2,147,0,1,48,FALSE
8,38,45,6,6,0.775,202,0,0.285714,17,FALSE
4,15,1,4,0,2,59,0,0.666667,28.5,FALSE
3,63,297,2,10,0.778846,527,2,0.37963,18.222222,FALSE
13,20,12,4,8,0.8,101,1,0.40625,11,FALSE
19,1,0,0,1,2,1,0,1,0,FALSE
5,1,0,1,1,2,1,0,1,0,FALSE
1,2,0,1,1,2,5,0,1,4,FALSE
25,52,181,2,14,0.731405,1489,0,0.290909,63.26087,FALSE
5,6,15,1,6,2,6,0,0.444444,0,FALSE
11,46,10,11,1,2,587,0,0.6,116.4,FALSE
3,16,0,3,4,0.333333,59,0,0.875,13.5,FALSE
3,11,13,1,6,0.8,68,0,0.444444,10.166667,FALSE
5,7,6,0,5,0.75,32,0,0.7,5,FALSE
6,42,21,6,7,0.793651,369,0,0.45,35.2,FALSE
4,20,0,3,4,0.777778,162,0,0.75,38.75,FALSE
4,42,130,4,18,0.736842,376,1,0.284211,17.45,FALSE
8,17,1,7,2,2,97,0,1,47,FALSE
1,8,0,1,6,0,43,1,0.666667,6,FALSE
4,5,0,1,4,0.333333,24,0,0.875,4.75,FALSE
7,46,10,7,7,0.771429,394,0,0.375,47.625,FALSE
8,26,0,8,11,0,76,1,0.287879,5.818182,FALSE
3,13,31,2,10,0.703704,76,1,0.375,6.3,FALSE
