@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z10.0-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,14,3,2,3,2,52,0,0.555556,16.333333,FALSE
2,7,21,0,7,2,7,0,0.642857,0,FALSE
2,29,0,2,5,0.64,1260,0,0.555556,208.166667,FALSE
6,33,7,5,3,0.7,164,0,0.5,26,FALSE
24,29,59,4,5,0.714286,169,1,0.209524,10.066667,FALSE
0,0,0,0,0,2,0,0,0,0,FALSE
5,4,6,1,4,2,4,0,0.875,0,FALSE
7,19,3,6,2,1,93,0,0.5,29.666667,FALSE
5,22,0,5,3,0,149,0,0.666667,48.333333,FALSE
1,3,0,0,1,2,6,0,1,5,FALSE
4,25,14,3,4,0.571429,163,1,0.3,18.875,FALSE
14,23,68,2,12,0.697917,357,0,0.708333,25.846154,FALSE
6,18,1,6,7,0.7,139,0,0.428571,18.142857,FALSE
7,50,14,5,8,0.5625,348,1,0.481481,37.222222,FALSE
9,24,1,8,2,2,147,0,1,72.5,FALSE
5,19,1,5,2,0.5,89,0,0.5,28.333333,FALSE
3,8,0,1,3,0,32,0,0.555556,9.333333,FALSE
6,21,6,4,2,2,91,0,0.75,21.75,FALSE
18,1,0,1,1,2,1,0,1,0,FALSE
120,177,2446,12,63,0.969462,1776,3,0.118519,21.960526,FALSE
8,25,0,8,7,0.625,141,0,0.857143,18.571429,FALSE
6,12,6,5,3,2,71,0,0.5,16.75,FALSE
11,33,0,5,6,0.428571,181,0,0.3125,21.375,FALSE
4,7,0,3,3,0,29,0,0.666667,8.333333,FALSE
6,32,6,6,1,2,325,0,0.75,80.25,FALSE
1,7,0,1,1,2,40,0,1,37,FALSE
1,40,18,0,7,0.666667,464,0,0.346939,56.625,FALSE
8,20,0,4,4,0.777778,106,1,0.625,24.75,FALSE
10,52,60,9,10,0.545455,213,0,0.277778,16.666667,FALSE
7,81,40,3,10,0.823864,1178,8,0.25,67,FALSE
6,4,6,4,4,2,4,0,0.625,0,FALSE
1,14,28,0,8,2,274,0,0.45,33.25,FALSE
8,22,0,8,7,0.625,147,0,0.342857,19.428571,FALSE
3,15,0,1,4,0.5,137,0,0.9,25.2,FALSE
16,12,4,2,5,0.25,55,0,0.533333,9.8,FALSE
10,49,115,9,14,0.836601,397,3,0.333333,20.555556,FALSE
5,34,0,5,3,0.866667,237,0,0.444444,38,FALSE
193,26,0,1,14,0.384615,153,1,0.333333,9.785714,FALSE
4,20,0,4,4,0.333333,144,1,0.9,27.2,FALSE
9,22,3,8,2,2,128,0,1,41.666667,FALSE
12,15,13,4,11,0.75,97,3,0.220779,7.272727,FALSE
5,14,91,0,14,2,14,0,0.271429,0,FALSE
2,1,0,1,1,2,1,0,1,0,FALSE
4,21,1,4,6,0.7,136,0,0.416667,21,FALSE
7,28,1,6,6,0.6,173,3,0.305556,27.333333,FALSE
