@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z41.55844156-no-replacement

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,0,2,5,2,5,166,0,1,FALSE
2,0,12,21,3,4,180,1,3,FALSE
3,0,9,2,2,2,33,0,1,FALSE
1,0,4,0,1,3,27,0,1,FALSE
2,0,6,0,1,2,16,0,1,FALSE
1,0,5,0,1,2,39,0,1,FALSE
3,0,14,13,5,3,95,1,1,FALSE
3,0,13,0,1,5,115,1,2,FALSE
3,0,7,0,1,2,56,1,1,FALSE
3,1,6,0,2,6,46,1,1,FALSE
2,0,14,0,8,6,69,1,2,FALSE
1,0,12,49,1,1,197,4,9,FALSE
1,0,6,7,1,5,45,0,2,FALSE
1,6,8,6,6,3,37,0,2,FALSE
1,1,1,0,1,4,27,0,1,FALSE
2,1,34,562,2,32,628,0,5,FALSE
1,0,1,6,1,3,87,0,2,FALSE
1,9,9,1,9,3,14,0,1,FALSE
2,0,9,0,1,9,92,0,1,FALSE
4,0,4,6,1,8,89,1,3,FALSE
1,0,0,0,0,1,1,0,1,FALSE
1,0,6,4,1,4,23,0,1,FALSE
1,0,4,3,1,3,20,0,1,FALSE
1,0,34,22,3,9,247,0,1,FALSE
5,1,9,1,2,1,26,1,1,FALSE
1,1,7,137,1,16,183,0,2,FALSE
1,0,30,0,30,1,1,0,1,FALSE
3,0,10,0,2,2,88,1,1,FALSE
1,0,6,0,1,2,48,0,1,FALSE
4,0,4,7,1,9,120,2,1,FALSE
2,0,12,32,3,4,184,1,3,FALSE
1,17,29,79,20,13,188,1,5,FALSE
3,2,17,51,9,10,85,1,2,FALSE
4,0,14,22,3,8,244,2,11,FALSE
3,1,11,18,3,7,61,2,1,FALSE
1,0,1,1,0,2,26,0,1,FALSE
3,0,7,0,1,3,62,1,1,FALSE
1,0,11,21,4,3,167,0,3,FALSE
1,0,10,0,5,10,136,0,2,FALSE
2,0,7,0,2,4,65,1,1,FALSE
1,0,21,153,5,17,154,0,3,FALSE
5,0,4,0,1,3,34,0,1,FALSE
3,0,12,0,2,1,99,1,1,FALSE
2,0,14,56,1,7,327,3,7,FALSE
3,0,14,0,1,2,129,1,5,FALSE
2,0,5,3,2,3,65,0,4,FALSE
4,0,8,3,0,1,50,2,1,FALSE
4,0,2,0,1,7,108,0,3,FALSE
1,0,8,15,6,5,82,0,2,FALSE
1,0,3,0,1,4,152,0,2,FALSE
1,0,1,1,1,2,37,0,3,FALSE
3,0,6,0,1,2,30,1,1,FALSE
1,0,5,0,1,4,68,0,1,FALSE
1,0,5,0,5,1,1,0,1,FALSE
4,0,3,1,2,2,12,0,0,FALSE
2,6,11,7,6,5,49,0,2,FALSE
3,0,7,4,1,4,57,0,1,FALSE
1,0,10,73,0,10,192,0,2,FALSE
1,0,4,3,0,3,18,0,1,FALSE
1,0,4,7,3,6,73,0,3,FALSE
3,0,5,71,1,13,113,6,2,FALSE
0,2,11,21,2,1,163,0,5,FALSE
1,0,12,2,2,3,154,1,1,FALSE
4,0,6,10,1,5,28,1,1,FALSE
1,0,3,0,1,2,12,0,1,FALSE
1,0,4,0,1,3,31,0,1,FALSE
1,0,5,87,1,13,317,0,5,FALSE
1,0,4,3,0,3,18,0,1,FALSE
1,0,0,0,0,1,1,0,1,FALSE
1,0,5,0,0,2,30,0,1,FALSE
1,0,1,0,1,0,0,0,0,FALSE
3,0,9,26,1,6,81,1,2,FALSE
1,0,0,0,0,0,9,0,0,FALSE
2,0,1,3,0,3,12,2,1,FALSE
3,0,4,3,1,2,23,2,1,FALSE
1,0,12,5,1,2,359,0,13,FALSE
5,0,2,0,1,1,7,0,0,FALSE
1,0,1,0,1,4,52,0,1,FALSE
4,0,1,0,1,3,37,0,2,FALSE
1,0,3,0,1,3,31,0,1,FALSE
1,0,2,1,2,2,2,0,1,FALSE
1,0,11,21,4,3,167,0,3,FALSE
3,0,9,0,5,4,41,0,1,FALSE
2,0,6,6,5,3,75,1,1,FALSE
1,0,6,10,6,5,82,0,4,FALSE
1,0,3,9,1,7,59,0,1,FALSE
3,0,5,7,2,5,46,0,2,FALSE
4,0,7,0,4,1,30,1,2,FALSE
3,0,15,0,2,2,105,1,3,FALSE
1,0,13,131,9,16,144,0,2,FALSE
1,0,17,1,15,2,2,0,1,FALSE
5,0,5,0,2,3,21,0,1,FALSE
3,0,5,22,0,9,91,0,5,FALSE
2,0,7,1,0,2,48,1,4,FALSE
2,0,11,184,6,15,114,3,1,FALSE
2,0,17,66,3,8,239,1,2,FALSE
3,0,2,1,1,3,15,0,1,TRUE
1,0,7,4,5,5,57,0,1,TRUE
1,1,13,12,2,2,388,0,11,TRUE
3,0,8,1,2,2,31,0,2,TRUE
1,0,7,0,2,4,31,0,1,TRUE
2,7,15,24,7,11,137,5,2,TRUE
3,0,4,3,1,2,30,2,1,TRUE
2,0,7,0,3,1,12,0,0,TRUE
1,0,6,15,1,6,14,0,1,TRUE
1,0,9,825,4,35,785,0,1,TRUE
2,0,23,943,9,38,1056,0,6,TRUE
2,0,13,189,2,20,232,1,1,TRUE
3,0,9,26,1,9,214,1,8,TRUE
2,9,15,54,10,10,98,2,2,TRUE
1,0,8,74,3,12,154,0,3,TRUE
3,0,8,4,1,9,92,2,2,TRUE
4,0,8,51,1,7,240,1,6,TRUE
2,0,11,25,3,8,73,0,1,TRUE
1,0,17,105,2,15,123,0,1,TRUE
3,0,8,10,2,5,36,2,1,TRUE
1,0,22,160,3,21,280,0,6,TRUE
2,2,12,83,2,12,297,1,2,TRUE
1,0,5,1,4,2,2,0,1,TRUE
1,0,12,349,9,24,292,0,1,TRUE
1,0,6,351,1,27,27,0,1,TRUE
1,0,72,171,67,19,19,0,1,TRUE
2,0,1,0,1,6,52,0,1,TRUE
1,4,12,17,8,3,108,0,3,TRUE
3,0,9,0,5,4,41,0,1,TRUE
3,0,8,0,2,1,161,1,6,TRUE
1,0,25,22,22,6,176,0,1,TRUE
3,0,5,62,1,11,79,2,2,TRUE
