@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z41.55844156-no-replacement

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,0,0,0,0,1,1,0,1,FALSE
1,0,1,0,1,0,0,0,0,FALSE
1,17,29,79,20,13,188,1,5,FALSE
2,0,11,25,3,8,73,0,1,FALSE
0,0,5,1,1,2,58,0,1,FALSE
1,0,6,10,3,4,54,0,2,FALSE
4,0,13,0,1,3,310,1,1,FALSE
1,0,12,49,1,1,197,4,9,FALSE
1,0,3,30,1,8,82,0,1,FALSE
5,0,2,0,1,1,14,0,0,FALSE
1,0,0,15,0,6,53,0,2,FALSE
1,0,7,15,2,6,14,0,1,FALSE
1,0,3,0,1,3,31,0,1,FALSE
1,0,6,10,1,8,185,0,4,FALSE
5,0,16,59,1,10,389,1,3,FALSE
3,0,15,36,5,7,152,0,2,FALSE
1,0,5,0,1,2,39,0,1,FALSE
5,0,2,0,1,2,22,0,1,FALSE
3,0,3,1,1,1,17,2,1,FALSE
2,0,4,3,1,1,330,1,1,FALSE
3,0,27,1,1,3,357,0,3,FALSE
1,0,8,1,6,2,2,0,1,FALSE
2,3,6,3,3,2,47,0,1,FALSE
1,0,10,73,0,10,192,0,2,FALSE
1,0,1,0,0,1,1,0,1,FALSE
3,0,4,3,1,2,16,1,1,FALSE
1,0,6,3,5,3,3,0,1,FALSE
1,0,5,1,5,2,2,0,1,FALSE
1,0,3,15,3,6,6,0,1,FALSE
1,0,13,39,5,11,101,0,1,FALSE
3,0,6,41,0,11,99,1,5,FALSE
1,0,4,0,1,3,27,0,1,FALSE
3,0,6,14,2,8,70,1,1,FALSE
1,0,11,0,10,1,1,0,1,FALSE
1,3,4,6,3,3,24,0,1,FALSE
1,6,8,6,6,3,37,0,2,FALSE
1,0,3,0,1,4,152,0,2,FALSE
1,0,2,0,1,4,28,0,1,FALSE
3,0,12,0,1,2,227,1,3,FALSE
3,0,6,9,2,4,68,4,2,FALSE
3,0,10,0,2,1,119,1,3,FALSE
1,0,1,13,0,5,68,0,2,FALSE
1,0,2,1,0,2,7,0,1,FALSE
1,0,5,24,3,7,68,0,2,FALSE
1,0,3,0,2,1,1,0,1,FALSE
5,0,3,0,2,3,44,0,1,FALSE
3,0,4,10,1,4,35,0,1,FALSE
3,0,6,0,0,3,27,0,1,FALSE
1,0,5,7,2,5,54,0,1,FALSE
2,0,12,12,5,13,97,0,3,FALSE
1,0,4,1,1,2,9,0,1,FALSE
1,0,4,0,1,3,31,0,1,FALSE
1,0,23,490,11,32,171,0,1,FALSE
1,0,31,0,30,0,0,0,0,FALSE
5,0,2,0,1,2,25,0,1,FALSE
