@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z41.55844156-no-replacement

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,0,4,8,0,5,98,0,4,FALSE
1,0,4,28,0,8,40,0,1,FALSE
3,0,6,35,1,13,132,7,2,FALSE
1,0,22,247,11,23,118,0,1,FALSE
1,0,13,39,5,11,101,0,1,FALSE
2,1,15,142,1,12,276,2,3,FALSE
1,0,5,1,1,2,29,0,1,FALSE
1,0,3,78,0,15,134,0,1,FALSE
0,0,1,3,1,2,106,0,9,FALSE
2,0,4,0,0,4,80,1,3,FALSE
4,0,3,3,0,3,12,2,1,FALSE
1,0,10,386,1,29,382,0,4,FALSE
1,0,3,0,1,3,21,0,1,FALSE
1,0,5,0,4,1,1,0,1,FALSE
3,0,9,100,2,11,180,1,3,FALSE
1,0,3,0,2,3,17,0,1,FALSE
1,0,6,10,3,4,60,0,2,FALSE
1,0,0,0,0,0,0,0,0,FALSE
1,0,25,85,4,11,461,0,6,FALSE
1,0,5,0,5,1,1,0,1,FALSE
1,0,0,0,0,0,15,0,0,FALSE
2,0,2,1,1,3,15,0,1,FALSE
1,0,0,0,0,1,1,0,1,FALSE
1,0,0,0,0,1,1,0,1,FALSE
1,0,0,0,0,0,0,0,0,FALSE
2,0,6,17,4,7,46,0,1,FALSE
3,0,9,3,2,3,43,0,1,FALSE
3,0,4,10,1,3,31,1,1,FALSE
3,0,3,3,1,1,25,2,1,FALSE
3,0,41,50,5,5,344,1,5,FALSE
2,0,13,125,3,17,162,1,3,FALSE
1,0,1,6,0,4,36,0,2,FALSE
3,0,4,0,1,2,20,1,1,FALSE
4,0,3,1,2,2,12,0,0,FALSE
2,0,3,1,0,2,12,0,1,FALSE
1,0,6,0,5,1,1,0,1,FALSE
1,0,3,0,1,3,21,0,1,FALSE
5,0,2,3,1,3,17,0,0,FALSE
1,0,19,61,3,10,189,0,1,FALSE
2,0,7,0,1,5,153,1,4,FALSE
5,0,3,0,1,2,21,0,1,FALSE
0,0,2,1,1,2,7,0,1,FALSE
1,0,3,0,1,3,29,0,1,FALSE
1,0,1,3,0,2,221,0,1,FALSE
5,0,2,0,1,2,21,0,1,FALSE
1,0,4,0,1,13,70,0,1,FALSE
4,0,8,3,0,1,49,2,1,FALSE
0,0,16,0,1,2,154,0,6,FALSE
3,0,6,3,1,2,22,1,1,FALSE
1,0,2,1,2,2,2,0,1,FALSE
3,0,7,4,1,4,57,0,1,FALSE
1,0,8,62,2,11,184,0,4,FALSE
5,0,2,0,1,1,14,0,0,FALSE
3,0,16,157,4,18,111,1,1,FALSE
3,0,4,0,1,3,28,1,1,FALSE
1,0,14,7,2,3,213,1,1,FALSE
2,0,1,3,0,3,12,2,1,FALSE
2,0,19,217,4,23,247,2,2,FALSE
5,0,2,0,1,2,22,0,1,FALSE
2,0,21,73,2,10,243,1,6,FALSE
2,1,15,28,3,11,120,0,1,FALSE
2,0,1,3,0,3,12,2,1,FALSE
