@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z41.55844156-no-replacement

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,0,4,4,3,2,100,1,1,FALSE
2,0,1,0,0,1,6,0,0,FALSE
3,0,7,0,1,5,84,1,1,FALSE
1,0,4,0,1,4,37,0,1,FALSE
3,0,5,71,1,13,113,6,2,FALSE
1,0,0,0,0,1,1,0,1,FALSE
1,0,0,0,0,1,1,0,1,FALSE
4,0,7,4,1,2,47,4,1,FALSE
1,0,0,0,0,1,1,0,1,FALSE
1,0,2,1,1,2,16,0,3,FALSE
0,0,10,4,1,3,81,0,6,FALSE
2,0,4,3,1,1,308,1,1,FALSE
1,0,3,12,2,7,100,0,4,FALSE
3,0,7,3,1,4,46,1,1,FALSE
1,0,35,3,32,3,3,0,1,FALSE
2,0,13,85,3,14,141,1,3,FALSE
5,0,4,0,1,3,32,0,1,FALSE
1,0,3,0,2,3,17,0,1,FALSE
5,0,2,0,1,1,7,0,0,FALSE
5,0,2,0,1,2,25,0,1,FALSE
4,0,2,0,1,2,20,0,1,FALSE
2,0,13,201,2,21,266,1,1,FALSE
1,0,19,4,1,3,274,0,1,FALSE
2,0,13,125,3,17,162,1,3,FALSE
0,0,5,1,1,2,40,0,1,FALSE
1,0,0,0,0,0,0,0,0,FALSE
0,2,17,39,2,2,221,0,2,FALSE
1,0,3,6,0,2,93,2,1,FALSE
1,0,5,1,4,2,2,0,1,FALSE
0,2,5,6,2,1,93,0,4,FALSE
1,0,5,0,0,2,30,0,1,FALSE
1,0,4,10,1,4,56,0,1,FALSE
1,1,7,112,2,12,151,0,4,FALSE
1,0,0,0,0,0,0,0,0,FALSE
2,1,7,6,2,6,130,1,2,FALSE
2,0,1,0,1,7,83,0,1,FALSE
3,0,8,19,2,5,59,1,2,FALSE
3,0,14,68,9,11,121,0,2,FALSE
2,0,8,0,2,4,65,1,1,FALSE
1,0,4,0,1,3,31,0,1,FALSE
4,1,22,168,11,21,175,1,3,FALSE
2,0,1,3,0,3,12,2,1,FALSE
1,0,4,1,2,2,8,0,1,FALSE
3,0,10,0,1,2,134,1,2,FALSE
4,1,9,3,1,1,52,2,1,FALSE
3,0,4,3,1,2,23,2,1,FALSE
3,0,10,1,6,5,45,1,1,FALSE
2,0,8,0,3,5,67,1,1,FALSE
1,0,6,1,4,2,2,0,1,FALSE
1,0,4,1,0,2,10,0,1,FALSE
1,0,1,0,1,0,0,0,0,FALSE
