@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z137.7358491

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
1,4,2,0,1,0,0,TRUE
1,9,2,0,0.933333,0,0,TRUE
3,12,1,0.727273,0.4375,1,1,TRUE
1,8,0.5,0,0.5,0,0,TRUE
2,9,2,0.933333,0.392857,0,0,TRUE
2,8,2,0.9,0.4,1,2,TRUE
3,22,0,0.777778,0.38,1,4,TRUE
1,3,2,0,0.666667,0,0,TRUE
2,10,2,0.9,0.371429,1,2,TRUE
2,8,0.473684,0.5,0.316667,1,3,TRUE
1,3,2,0,0.666667,0,0,TRUE
2,9,2,0.933333,0.392857,0,0,TRUE
2,10,2,0.931034,0.416667,1,1,TRUE
2,11,2,0.933333,0.416667,1,1,TRUE
2,2,2,0.714286,0.666667,1,2,TRUE
1,6,0.625,0,0.466667,0,0,TRUE
1,13,0.663636,0,0.246753,0,0,TRUE
1,4,2,0,0.5,0,0,TRUE
2,10,2,0.931034,0.416667,1,1,TRUE
2,9,2,0.933333,0.392857,0,0,TRUE
1,3,2,0,0.666667,0,0,TRUE
1,29,0.027778,0,0.114198,0,0,TRUE
1,7,0.7,0,0.4,0,0,TRUE
1,4,2,0,0.666667,0,0,TRUE
1,12,0.775,0,0.246753,0,0,TRUE
2,2,2,0.714286,0.666667,1,2,TRUE
1,5,0.5,0,0.458333,0,0,TRUE
2,15,0.666667,0.84375,0.326531,1,1,TRUE
1,13,0.663636,0,0.246753,0,0,TRUE
2,3,2,0.987179,0.666667,1,1,TRUE
1,5,2,0,1,0,0,TRUE
2,7,0.909091,0.914634,0.606061,1,1,TRUE
1,4,2,0,0.666667,0,0,TRUE
2,9,0.666667,0.7,0.4375,1,1,TRUE
2,6,0.8,0.9,0.4,0,0,TRUE
2,6,0.25,0.733333,0.45,0,0,TRUE
1,5,2,0,1,0,0,TRUE
1,6,0.625,0,0.466667,0,0,TRUE
2,11,2,0.933333,0.416667,1,1,TRUE
1,4,2,0,0.666667,0,0,TRUE
1,66,0.761589,0,0.145695,0,0,TRUE
3,11,2,0.727273,0.4375,1,1,TRUE
1,68,0.902821,0,0.176667,1,1,TRUE
1,29,0.027778,0,0.114198,0,0,TRUE
1,9,2,0,0.933333,0,0,TRUE
2,17,0.52381,0.823529,0.28125,1,1,TRUE
1,12,0.775,0,0.246753,0,0,TRUE
1,15,0.738636,0,0.422222,0,0,TRUE
3,11,2,0.727273,0.4375,1,1,TRUE
1,4,2,0,0.9,0,0,TRUE
1,4,2,0,0.9,0,0,TRUE
2,6,2,0.931034,0.416667,0,0,TRUE
1,12,0.645833,0,0.377778,0,0,TRUE
1,4,2,0,0.777778,0,0,TRUE
1,6,0.8,0,0.227273,0,0,TRUE
1,13,0.663636,0,0.246753,0,0,TRUE
1,29,0.027778,0,0.114198,0,0,TRUE
1,5,2,0,1,0,0,TRUE
2,11,2,0.933333,0.416667,1,1,TRUE
1,3,2,0,0.5,0,0,TRUE
1,5,0.5,0,0.458333,0,0,TRUE
2,20,0.533333,0.875,0.416667,1,2,TRUE
1,3,2,0,0.5,0,0,TRUE
2,9,2,0.933333,0.416667,1,1,TRUE
2,10,2,0.931034,0.416667,1,1,TRUE
1,4,2,0,0.666667,0,0,TRUE
1,67,2,0,0.238095,0,0,TRUE
1,3,2,0,1,0,0,TRUE
2,6,0.8,0.9,0.4,0,0,TRUE
2,11,2,0.933333,0.416667,1,1,TRUE
1,11,0.701389,0,0.364706,0,0,TRUE
1,4,2,0,0.9,0,0,TRUE
2,13,0.777778,0.466667,0.246914,0,0,TRUE
2,9,2,0.903226,0.4,1,1,FALSE
3,2,1.12,0.8125,0.5,1,1,FALSE
1,6,2,0,0.5,0,0,FALSE
2,2,2,0.888889,0.666667,0,0,FALSE
3,8,0.555556,0.793103,0.38,1,4,FALSE
1,2,2,0,0.555556,0,0,FALSE
2,3,2,0.965517,0.533333,0,0,FALSE
4,8,2,0.964286,0.666667,2,4,FALSE
1,16,1,0,0.4,0,0,FALSE
1,2,2,0,0.555556,0,0,FALSE
2,7,2,0.933333,0.392857,0,0,FALSE
2,3,0.333333,0.605263,0.5,1,6,FALSE
2,7,2,0.933333,0.392857,0,0,FALSE
2,5,0.5,0.9,0.5,0,0,FALSE
1,4,2,0,0.666667,0,0,FALSE
2,3,2,0.965517,0.533333,0,0,FALSE
3,2,1.12,0.8125,0.5,1,1,FALSE
2,6,2,0.933333,0.416667,0,0,FALSE
3,12,0.928571,0.637931,0.309091,1,1,FALSE
2,6,2,0.933333,0.416667,0,0,FALSE
2,2,2,0.5,1,0,0,FALSE
1,4,0.5,0,0.5,0,0,FALSE
2,3,2,0.965517,0.533333,0,0,FALSE
2,9,2,0.903226,0.4,1,1,FALSE
1,16,1,0,0.4,0,0,FALSE
1,4,2,0,0.666667,0,0,FALSE
2,2,2,0.888889,0.666667,0,0,FALSE
2,3,0.333333,0.605263,0.5,1,6,FALSE
1,3,2,0,0.583333,0,0,FALSE
2,9,2,0.903226,0.4,1,2,FALSE
1,3,2,0,0.583333,0,0,FALSE
2,4,2,0.714286,0.5,0,0,FALSE
2,5,0.5,0.9,0.5,0,0,FALSE
1,2,2,0,0.555556,0,0,FALSE
4,7,1.5,0.964286,0.666667,2,4,FALSE
2,7,0.25,0.9,0.433333,0,0,FALSE
1,1,2,0,0.875,0,0,FALSE
2,5,2,0.862069,0.666667,0,0,FALSE
1,3,0.764706,0,0.333333,0,0,FALSE
1,4,0.5,0,0.5,0,0,FALSE
2,7,2,0.933333,0.392857,0,0,FALSE
3,8,0.555556,0.793103,0.38,1,4,FALSE
2,3,0.333333,0.605263,0.5,1,6,FALSE
3,12,0.928571,0.637931,0.309091,1,1,FALSE
2,3,0.333333,0.605263,0.5,1,6,FALSE
3,8,0.555556,0.793103,0.38,1,4,FALSE
4,4,2,0.964286,0.5,3,3,FALSE
2,3,0.333333,0.605263,0.5,1,6,FALSE
2,7,2,0.933333,0.392857,0,0,FALSE
2,3,0.333333,0.605263,0.5,1,6,FALSE
2,5,0.5,0.9,0.5,0,0,FALSE
1,28,2,0,0.5,0,0,FALSE
2,2,2,0.888889,0.666667,0,0,FALSE
2,9,2,0.903226,0.4,1,2,FALSE
2,7,0.25,0.9,0.433333,0,0,FALSE
2,5,0.5,0.9,0.5,0,0,FALSE
2,9,2,0.903226,0.4,1,2,FALSE
3,16,0.722222,0.859649,0.269841,3,3,FALSE
1,1,2,0,0.875,0,0,FALSE
1,6,2,0,0.5,0,0,FALSE
1,4,0.5,0,0.5,0,0,FALSE
1,1,2,0,0.875,0,0,FALSE
1,4,2,0,0.666667,0,0,FALSE
3,16,0.722222,0.859649,0.269841,3,3,FALSE
2,6,2,0.875,0.75,0,0,FALSE
2,7,2,0.933333,0.392857,0,0,FALSE
2,7,0.25,0.9,0.433333,0,0,FALSE
1,4,0.5,0,0.5,0,0,FALSE
1,16,1,0,0.4,0,0,FALSE
3,2,1.12,0.8125,0.5,1,1,FALSE
2,9,2,0.903226,0.4,1,1,FALSE
3,16,0.722222,0.859649,0.269841,3,3,FALSE
1,3,0.764706,0,0.333333,0,0,FALSE
