@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z137.7358491

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
1,10,2,0,0.133333,0,0,TRUE
1,6,0.4,0,0.458333,0,0,TRUE
4,26,2,1,1,0,0,TRUE
2,17,0.52381,0.823529,0.28125,1,1,TRUE
2,5,0,0.973684,0.625,0,0,TRUE
2,5,2,0.931034,0.392857,0,0,TRUE
3,3,2,1,1,0,0,TRUE
1,7,0.7,0,0.4,0,0,TRUE
1,4,2,0,0.3125,0,0,TRUE
2,5,2,0.964286,0.533333,0,0,TRUE
2,5,2,0.964286,0.533333,0,0,TRUE
2,9,0.3125,0.9,0.433333,1,1,TRUE
2,39,0.013889,0.506849,0.078159,0,0,TRUE
1,7,0.7,0,0.4,0,0,TRUE
2,5,2,0.964286,0.533333,0,0,TRUE
3,11,0.5,0.571429,0.428571,0,0,TRUE
1,6,0.625,0,0.466667,0,0,TRUE
2,5,0.333333,0.571429,0.541667,0,0,TRUE
2,5,0.75,0.521739,0.461538,0,0,TRUE
2,15,0.666667,0.84375,0.326531,1,1,TRUE
2,19,0.811688,0.333333,0.237037,0,0,TRUE
2,5,2,0.964286,0.533333,0,0,TRUE
3,3,2,1,1,0,0,TRUE
1,5,2,0,0.5,0,0,TRUE
1,4,2,0,0.555556,0,0,TRUE
5,23,0.6875,0.823529,0.5,0,0,TRUE
1,3,2,0,1,0,0,TRUE
1,6,1.5,0,0.583333,0,0,TRUE
1,11,0.826667,0,0.226667,0,0,TRUE
2,19,0.811688,0.333333,0.237037,0,0,TRUE
2,14,0.4,0.903226,0.433333,1,1,TRUE
1,12,0.728571,0,0.45,0,0,TRUE
1,5,0.4,0,0.458333,0,0,TRUE
1,3,2,0,0.48,0,0,TRUE
2,22,0.764423,0.7,0.253968,1,2,TRUE
1,11,0.826667,0,0.226667,0,0,TRUE
2,14,0.4,0.903226,0.433333,1,1,TRUE
3,12,1,0.727273,0.4375,1,1,TRUE
1,6,1.5,0,0.583333,0,0,TRUE
2,17,0.52381,0.823529,0.28125,1,1,TRUE
2,17,0.52381,0.823529,0.28125,1,1,TRUE
2,22,0.764423,0.7,0.253968,1,2,TRUE
2,10,2,0.931034,0.416667,1,1,TRUE
1,34,2,0,0.666667,0,0,TRUE
5,48,0.809524,0.666667,0.375,1,1,TRUE
2,5,0.333333,0.571429,0.541667,0,0,TRUE
2,5,0.333333,0.571429,0.541667,0,0,TRUE
2,9,0.3125,0.9,0.433333,1,1,TRUE
2,2,2,0.714286,0.666667,1,2,TRUE
