@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z137.7358491

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
2,3,2,0.964286,0.533333,0,0,TRUE
1,3,0.5,0,0.4,0,0,TRUE
1,14,0.654545,0,0.246753,0,0,TRUE
2,6,2,0.714286,0.45,0,0,TRUE
5,23,0.6875,0.823529,0.5,0,0,TRUE
1,5,0.703297,0,0.346154,0,0,TRUE
2,5,2,0.833333,0.666667,0,0,TRUE
2,6,0.8,0.9,0.4,0,0,TRUE
1,3,0.666667,0,0.333333,0,0,TRUE
1,3,0.666667,0,0.333333,0,0,TRUE
2,6,2,0.714286,0.45,0,0,TRUE
1,14,0.675926,0,0.369231,0,0,TRUE
4,4,0.75,0.75,0.333333,1,2,TRUE
1,11,2,0,1,0,0,TRUE
3,6,2,0.875,0.722222,2,2,TRUE
1,7,0.6875,0,0.351852,0,0,TRUE
2,16,0.75,0.636364,0.44,0,0,TRUE
1,11,2,0,1,0,0,TRUE
2,5,0.5,0.6,0.555556,1,2,TRUE
1,6,0.75,0,0.466667,0,0,TRUE
1,1,0.333333,0,0.625,0,0,TRUE
1,1,2,0,0.875,0,0,TRUE
1,14,0.654545,0,0.246753,0,0,TRUE
2,8,2,0.933333,0.416667,1,1,TRUE
2,9,0.8,0.9,0.4,0,0,TRUE
3,6,2,0.875,0.722222,2,2,TRUE
2,2,2,0.714286,0.666667,1,2,TRUE
1,4,2,0,1,0,0,TRUE
1,5,0.875,0,0.555556,0,0,TRUE
1,4,2,0,1,0,0,TRUE
2,6,2,0.714286,0.45,0,0,TRUE
1,29,0.027778,0,0.114198,0,0,TRUE
2,3,2,0.964286,0.533333,0,0,TRUE
1,14,0.675926,0,0.369231,0,0,TRUE
1,4,2,0,1,0,0,TRUE
4,10,0.666667,0.928571,0.666667,0,0,TRUE
1,4,2,0,0.3125,0,0,TRUE
3,13,1.019608,0.6,0.338235,1,2,TRUE
1,11,2,0,1,0,0,TRUE
1,1,2,0,0.875,0,0,TRUE
1,4,2,0,0.3125,0,0,TRUE
1,6,2,0,0.325,0,0,TRUE
2,3,0.555556,0.571429,0.45,0,0,TRUE
1,1,0.333333,0,0.625,0,0,TRUE
2,5,2,0.833333,0.666667,0,0,TRUE
1,45,1,0,0.064646,0,0,TRUE
1,6,2,0,0.325,0,0,TRUE
1,14,0.654545,0,0.246753,0,0,TRUE
1,2,0.866667,0,0.466667,0,0,TRUE
2,10,2,0.9,0.4,2,2,TRUE
1,5,0.703297,0,0.346154,0,0,TRUE
1,12,0.645833,0,0.377778,0,0,TRUE
1,1,2,0,0,0,0,TRUE
