@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z137.7358491

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
1,2,0.866667,0,0.466667,0,0,TRUE
1,14,0.654545,0,0.246753,0,0,TRUE
1,12,0.361111,0,0.325,0,0,TRUE
1,5,0.804222,0,0.338951,0,0,TRUE
2,10,1.057143,0.647059,0.357143,1,1,TRUE
2,21,0.789744,0.692308,0.253968,1,2,TRUE
1,68,0.902821,0,0.176667,1,1,TRUE
1,13,0.663636,0,0.246753,0,0,TRUE
2,10,2,0.941176,1,1,1,TRUE
2,4,0.791444,0.375,0.226891,1,2,TRUE
2,8,0.728571,0.52381,0.285714,0,0,TRUE
1,18,2,0,0.16,0,0,TRUE
2,4,0.75,0.636364,0.44,0,0,TRUE
2,4,0.791444,0.375,0.226891,1,2,TRUE
1,2,0.504348,0,0.3125,0,0,TRUE
2,9,2,0.933333,0.392857,0,0,TRUE
1,5,0.4,0,0.388889,0,0,TRUE
3,13,0.929412,0.685185,0.3,1,1,TRUE
2,5,0.333333,0.571429,0.541667,0,0,TRUE
1,5,0.4,0,0.388889,0,0,TRUE
2,11,2,0.933333,0.416667,1,1,TRUE
2,3,2,0.964286,0.533333,0,0,TRUE
1,5,2,0,1,0,0,TRUE
1,5,0.804222,0,0.338951,0,0,TRUE
1,6,0.8,0,0.227273,0,0,TRUE
1,16,0.6,0,0.444444,0,0,TRUE
2,16,0.792857,0.333333,0.237037,0,0,TRUE
2,11,0.75,0.636364,0.44,0,0,TRUE
1,5,0.4,0,0.388889,0,0,TRUE
2,3,2,0.964286,0.533333,0,0,TRUE
3,4,0.555556,0.769231,0.458333,1,1,TRUE
2,8,2,0.9,0.4,1,1,TRUE
1,26,0.902778,0,0.235294,0,0,TRUE
2,7,0.4,0.666667,0.458333,1,1,TRUE
1,3,2,0,0.666667,0,0,TRUE
2,8,0.25,0.903226,0.433333,0,0,TRUE
1,4,2,0,0.9,0,0,TRUE
1,33,0.794508,0,0.181633,0,0,TRUE
2,6,0.8,0.9,0.4,0,0,TRUE
1,4,2,0,0.9,0,0,TRUE
1,18,0.026316,0,0.111111,0,0,TRUE
1,2,0.866667,0,0.466667,0,0,TRUE
1,6,0.625,0,0.466667,0,0,TRUE
2,8,0.25,0.903226,0.433333,0,0,TRUE
1,6,0.8,0,0.227273,0,0,TRUE
1,12,0.361111,0,0.325,0,0,TRUE
1,6,2,0,0.5,0,0,TRUE
2,8,0.75,0.9,0.4,0,0,TRUE
2,10,1.057143,0.647059,0.357143,1,1,TRUE
1,13,0.663636,0,0.246753,0,0,TRUE
1,5,0.4,0,0.388889,0,0,TRUE
1,6,2,0,0.5,0,0,TRUE
2,11,0.75,0.636364,0.44,0,0,TRUE
2,16,0.566667,0.848485,0.326531,1,1,TRUE
2,21,0.789744,0.692308,0.253968,1,2,TRUE
1,5,0.804222,0,0.338951,0,0,TRUE
2,16,0.792857,0.333333,0.237037,0,0,TRUE
2,11,2,0.933333,0.416667,1,1,TRUE
1,2,0,0,0.464286,0,0,TRUE
1,6,2,0,0.5,0,0,TRUE
1,3,2,0,0.666667,0,0,TRUE
1,2,0,0,0.464286,0,0,TRUE
1,26,0.902778,0,0.235294,0,0,TRUE
2,11,2,0.933333,0.416667,1,1,TRUE
1,4,2,0,0.9,0,0,TRUE
1,5,0.875,0,0.555556,0,0,TRUE
1,6,0.625,0,0.466667,0,0,TRUE
3,13,0.929412,0.685185,0.3,1,1,TRUE
1,4,0.4,0,0.5,0,0,TRUE
