@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z137.7358491

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
2,8,2,0.9,0.4,1,2,TRUE
1,8,2,0,0.416667,0,0,TRUE
4,44,0.666667,0.764706,0.533333,0,0,TRUE
3,4,0.555556,0.769231,0.458333,1,1,TRUE
2,7,0.666667,0.72973,0.333333,0,0,TRUE
1,5,2,0,1,0,0,TRUE
1,6,0.666667,0,0.625,0,0,TRUE
2,10,2,0.9,0.371429,1,2,TRUE
2,9,2,0.933333,0.416667,1,1,TRUE
2,9,2,0.933333,0.416667,1,1,TRUE
2,21,0.789744,0.692308,0.253968,1,2,TRUE
2,21,0.789744,0.692308,0.253968,1,2,TRUE
1,11,0.826667,0,0.226667,0,0,TRUE
3,4,0.555556,0.769231,0.458333,1,1,TRUE
2,2,2,0.947368,0.833333,1,2,TRUE
4,44,0.666667,0.764706,0.533333,0,0,TRUE
3,3,2,1,1,0,0,TRUE
1,27,0.836777,0,0.209877,0,0,TRUE
1,58,2,0,0,0,0,TRUE
2,3,0.555556,0.571429,0.45,0,0,TRUE
1,7,0.847222,0,0.21978,0,0,TRUE
5,48,0.809524,0.666667,0.375,1,1,TRUE
1,12,0.683333,0,0.214286,0,0,TRUE
2,5,0,0.973684,0.625,0,0,TRUE
2,11,0.955128,0.5,0.276923,2,3,TRUE
2,7,0.666667,0.72973,0.333333,0,0,TRUE
3,11,0.5,0.571429,0.428571,0,0,TRUE
2,2,2,0.714286,0.666667,1,2,TRUE
2,8,2,0.9,0.4,1,2,TRUE
2,8,0.5,0.588235,0.375,0,0,TRUE
1,11,0.826667,0,0.226667,0,0,TRUE
1,21,2,0,0.295455,0,0,TRUE
1,5,2,0,0,0,0,TRUE
1,7,0.847222,0,0.21978,0,0,TRUE
2,8,2,0.9,0.4,1,2,TRUE
2,11,2,0.903226,0.4,2,2,TRUE
1,10,0.166667,0,0.5,0,0,TRUE
2,11,0.955128,0.5,0.276923,2,3,TRUE
2,10,2,0.9,0.371429,1,2,TRUE
1,17,0.761905,0,0.4375,0,0,TRUE
2,11,0.955128,0.5,0.276923,2,3,TRUE
2,11,2,0.903226,0.4,2,2,TRUE
1,3,0.882353,0,0.333333,0,0,TRUE
