@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z137.7358491

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
1,2,0.866667,0,0.466667,0,0,TRUE
2,2,2,0.714286,0.666667,1,2,TRUE
4,10,0.666667,0.928571,0.666667,0,0,TRUE
1,9,0.672727,0,0.186957,0,0,TRUE
2,2,0,0.666667,0.555556,0,0,TRUE
1,12,0.666667,0,0.416667,0,0,TRUE
2,2,0,0.666667,0.555556,0,0,TRUE
1,10,2,0,0.133333,0,0,TRUE
1,4,2,0,1,0,0,TRUE
1,12,2,0,0.68,0,0,TRUE
1,17,0.5,0,0.177778,1,1,TRUE
2,11,2,0.933333,0.416667,1,1,TRUE
2,5,2,0.931034,0.392857,0,0,TRUE
2,11,2,0.933333,0.416667,1,1,TRUE
2,9,2,0.933333,0.392857,0,0,TRUE
2,26,0.333333,0.842105,0.5,1,1,TRUE
2,11,2,0.903226,0.4,2,2,TRUE
1,12,0.645833,0,0.377778,0,0,TRUE
2,10,2,0.931034,0.416667,1,1,TRUE
1,3,0.666667,0,0.333333,0,0,TRUE
1,2,0,0,0.464286,0,0,TRUE
1,5,2,0,1,0,0,TRUE
2,10,2,0.9,0.4,1,1,TRUE
2,7,0.4,0.666667,0.458333,1,1,TRUE
4,3,2,1,1,0,0,TRUE
1,16,0.848485,0,0.238095,0,0,TRUE
1,4,2,0,1,0,0,TRUE
1,2,0,0,0.464286,0,0,TRUE
4,10,0.666667,0.928571,0.666667,0,0,TRUE
2,10,2,0.9,0.4,1,1,TRUE
1,10,0.166667,0,0.5,0,0,TRUE
2,11,2,0.903226,0.4,1,1,TRUE
2,26,0.333333,0.842105,0.5,1,1,TRUE
1,3,0.611111,0,0.52381,0,0,TRUE
1,2,0,0,0.464286,0,0,TRUE
1,16,0.848485,0,0.238095,0,0,TRUE
1,10,0.166667,0,0.5,0,0,TRUE
1,3,0.666667,0,0.333333,0,0,TRUE
1,4,2,0,0.6,0,0,TRUE
2,44,0.011905,0.505882,0.067604,0,0,TRUE
1,2,0.4,0,0.833333,0,0,TRUE
1,16,0.5,0,0.326531,0,0,TRUE
2,11,2,0.933333,0.416667,1,1,TRUE
1,12,0.666667,0,0.416667,0,0,TRUE
1,2,0.866667,0,0.466667,0,0,TRUE
3,13,1.019608,0.6,0.338235,1,2,TRUE
1,5,2,0,0.5,0,0,TRUE
3,13,1.019608,0.6,0.338235,1,2,TRUE
1,2,0.866667,0,0.466667,0,0,TRUE
1,5,2,0,1,0,0,TRUE
1,5,2,0,1,0,0,TRUE
1,2,0,0,0.464286,0,0,TRUE
3,13,1.019608,0.6,0.338235,1,2,TRUE
1,13,0.663636,0,0.246753,0,0,TRUE
