@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z62.26415094-no-replacement

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
4,10,0.666667,0.928571,0.666667,0,0,TRUE
1,11,0.7,0,0.192982,0,0,TRUE
1,4,2,0,1,0,0,TRUE
2,3,0.333333,0.558824,0.5,1,6,TRUE
2,16,0.5,0.9,0.466667,0,0,TRUE
2,8,0.75,0.9,0.4,0,0,TRUE
1,13,0.663636,0,0.246753,0,0,TRUE
2,10,2,0.931034,0.416667,1,1,TRUE
4,24,0.833333,0.866667,0.5,2,2,TRUE
1,6,2,0,0.5,0,0,TRUE
1,6,0.625,0,0.466667,0,0,TRUE
2,22,0.764423,0.7,0.253968,1,2,TRUE
1,4,2,0,1,0,0,TRUE
2,7,0.666667,0.72973,0.333333,0,0,TRUE
1,7,0.7,0,0.4,0,0,TRUE
1,5,2,0,1,0,0,TRUE
2,9,0.8,0.9,0.4,0,0,TRUE
1,20,0.761905,0,0.3125,0,0,TRUE
2,14,0.4,0.903226,0.433333,1,1,TRUE
1,8,1.083333,0,0.36,0,0,TRUE
2,11,2,0.933333,0.416667,1,1,TRUE
1,1,0,0,0.464286,0,0,TRUE
2,44,0.011905,0.505882,0.067604,0,0,TRUE
1,58,2,0,0,0,0,TRUE
1,5,2,0,0.266667,0,0,TRUE
1,3,2,0,0.48,0,0,TRUE
1,2,0.933333,0,0.233766,0,0,TRUE
2,11,2,0.903226,0.4,1,1,TRUE
2,8,2,0.933333,0.416667,1,1,TRUE
1,4,2,0,0.3125,0,0,TRUE
1,44,2,0,0.244048,0,0,TRUE
2,11,2,0.903226,0.4,2,2,TRUE
1,60,0.733909,0,0.147804,0,0,FALSE
3,1,2,1,1,0,0,FALSE
2,5,0.666667,0.633333,0.461538,0,0,FALSE
1,16,1,0,0.4,0,0,FALSE
1,1,2,0,1,0,0,FALSE
1,20,1.4375,0,0.5,0,0,FALSE
2,2,2,0.888889,0.666667,0,0,FALSE
2,5,2,0.965517,0.533333,0,0,FALSE
4,4,1.2,0.915254,0.366667,2,4,FALSE
4,8,1.5,0.964286,0.666667,3,4,FALSE
3,6,0,0.960784,0.666667,3,3,FALSE
1,5,2,0,0.75,0,0,FALSE
1,24,1.4375,0,0.5,0,0,FALSE
1,2,0.416667,0,0.466667,0,0,FALSE
3,16,0.666667,0.866667,0.4,1,1,FALSE
1,49,2,0,0.069767,0,0,FALSE
1,2,0.436364,0,0.395833,0,0,FALSE
2,2,2,0.714286,0.666667,1,2,FALSE
2,2,2,0.888889,0.666667,0,0,FALSE
1,8,2,0,0.625,0,0,FALSE
1,3,2,0,0.583333,0,0,FALSE
1,1,0.333333,0,0.625,0,0,FALSE
1,4,2,0,0.666667,0,0,FALSE
2,5,2,0.967742,0.533333,0,0,FALSE
1,6,2,0,0,0,0,FALSE
1,1,0.444444,0,0.625,0,0,FALSE
1,4,2,0,0.666667,0,0,FALSE
1,4,2,0,0.5,0,0,FALSE
4,7,1.5,0.964286,0.666667,2,4,FALSE
2,7,2,0.933333,0.392857,0,0,FALSE
3,10,1.019608,0.6,0.338235,1,2,FALSE
1,2,2,0,0.555556,0,0,FALSE
