@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z62.26415094-no-replacement

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
3,11,2,0.727273,0.4375,1,1,TRUE
2,5,0.5,0.6,0.555556,1,2,TRUE
2,10,2,0.9,0.4,1,1,TRUE
1,5,2,0,0.5,0,0,TRUE
1,3,2,0,0,0,0,TRUE
1,5,2,0,1,0,0,TRUE
2,21,0.789744,0.692308,0.253968,1,2,TRUE
1,4,2,0,0.3125,0,0,TRUE
5,48,0.809524,0.666667,0.375,1,1,TRUE
1,44,2,0,0.244048,0,0,TRUE
2,12,0.611111,0.84375,0.303571,0,0,TRUE
2,6,0.25,0.733333,0.45,0,0,TRUE
1,8,1.083333,0,0.36,0,0,TRUE
2,1,0.673684,0.448276,0.324561,1,2,TRUE
2,16,0.75,0.636364,0.44,0,0,TRUE
1,3,2,0,1,0,0,TRUE
2,19,0.811688,0.333333,0.237037,0,0,TRUE
2,15,0.666667,0.84375,0.326531,1,1,TRUE
1,10,0.166667,0,0.5,0,0,TRUE
1,12,0.645833,0,0.377778,0,0,TRUE
1,3,0.5,0,0.4,0,0,TRUE
2,10,2,0.9,0.4,2,2,TRUE
1,1,2,0,0.75,0,0,TRUE
1,6,2,0,0.325,0,0,TRUE
1,4,2,0,0.777778,0,0,TRUE
1,2,0.333333,0,0.5,0,0,TRUE
1,2,2,0,0,0,0,TRUE
2,5,0.333333,0.571429,0.541667,0,0,TRUE
2,13,0.777778,0.466667,0.246914,0,0,TRUE
1,11,2,0,1,0,0,TRUE
2,8,2,0.933333,0.416667,1,1,TRUE
1,1,2,0,0.875,0,0,TRUE
1,2,0.416667,0,0.466667,0,0,FALSE
2,7,0.25,0.9,0.433333,0,0,FALSE
2,8,2,0.903226,0.4,1,2,FALSE
1,1,2,0,0.875,0,0,FALSE
4,8,1.5,0.964286,0.666667,3,4,FALSE
3,16,0.666667,0.866667,0.4,1,1,FALSE
2,5,0.75,0.636364,0.44,0,0,FALSE
2,1,1,0.971429,0.75,1,1,FALSE
2,5,2,0.967742,0.533333,0,0,FALSE
1,30,2,0,0.666667,0,0,FALSE
1,16,1,0,0.4,0,0,FALSE
1,5,0.802542,0,0.33871,0,0,FALSE
2,4,2,0.714286,0.5,0,0,FALSE
1,24,1.4375,0,0.5,0,0,FALSE
3,22,0.6,0.907407,0.75,0,0,FALSE
1,3,0.764706,0,0.333333,0,0,FALSE
1,4,2,0,0.5,0,0,FALSE
2,2,2,0.8,0.666667,0,0,FALSE
2,4,2,0.984615,0.5,1,1,FALSE
2,10,2,0.903226,0.4,1,2,FALSE
2,2,2,0.5,1,0,0,FALSE
2,10,2,0.933333,0.392857,1,1,FALSE
1,3,2,0,0.583333,0,0,FALSE
4,10,2,0.964286,0.666667,2,4,FALSE
3,8,1,0.907407,0.5,0,0,FALSE
2,8,1,0.6875,0.416667,1,1,FALSE
2,6,0.8,0.903226,0.4,0,0,FALSE
2,6,2,0.933333,0.416667,0,0,FALSE
3,7,2,0.972222,0.533333,1,1,FALSE
1,2,2,0,1,0,0,FALSE
2,6,0.8,0.903226,0.4,0,0,FALSE
1,6,0,0,0.5,0,0,FALSE
