@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z62.26415094-no-replacement

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
2,9,0.666667,0.7,0.4375,1,1,TRUE
1,6,0.625,0,0.466667,0,0,TRUE
1,25,0.428571,0,0.392857,0,0,TRUE
1,29,2,0,0.149091,0,0,TRUE
1,5,2,0,0.5,0,0,TRUE
1,3,2,0,1,0,0,TRUE
2,16,1.333333,0.8,0.375,0,0,TRUE
2,5,2,0.964286,0.533333,0,0,TRUE
1,3,0.8,0,0.4,0,0,TRUE
2,4,0.25,0.666667,0.611111,0,0,TRUE
2,11,2,0.933333,0.416667,1,1,TRUE
1,5,2,0,0,0,0,TRUE
3,3,2,1,1,0,0,TRUE
2,6,0,0.6,0.47619,1,2,TRUE
4,24,0.833333,0.866667,0.5,2,2,TRUE
1,3,0.611111,0,0.52381,0,0,TRUE
2,11,2,0.903226,0.4,1,1,TRUE
1,5,0.4,0,0.458333,0,0,TRUE
2,26,0.333333,0.842105,0.5,1,1,TRUE
2,2,2,0.714286,0.666667,1,2,TRUE
1,5,2,0,0.3125,0,0,TRUE
2,3,2,0.964286,0.533333,0,0,TRUE
1,4,0.5,0,0.5,0,0,TRUE
2,6,0.166667,0.666667,0.5,0,0,TRUE
1,2,0.333333,0,0.5,0,0,TRUE
2,10,2,0.941176,1,1,1,TRUE
2,11,0.955128,0.5,0.276923,2,3,TRUE
2,10,2,0.9,0.4,1,1,TRUE
1,11,2,0,0.625,0,0,TRUE
1,2,0.4,0,0.833333,0,0,TRUE
1,12,0.361111,0,0.325,0,0,TRUE
1,3,0.962963,0,0.388889,0,0,TRUE
1,2,2,0,0,0,0,FALSE
3,16,0.722222,0.859649,0.269841,3,3,FALSE
3,10,1.019608,0.6,0.338235,1,2,FALSE
1,4,2,0,0.5,0,0,FALSE
3,6,0,0.960784,0.666667,3,3,FALSE
2,8,2,0.903226,0.4,1,2,FALSE
4,8,2,0.964286,0.666667,2,4,FALSE
2,1,1,0.971429,0.75,1,1,FALSE
2,5,2,0.862069,0.666667,0,0,FALSE
3,16,0.666667,0.866667,0.4,1,1,FALSE
1,24,1.4375,0,0.5,0,0,FALSE
2,2,2,0.5,1,0,0,FALSE
2,6,2,0.875,0.75,0,0,FALSE
2,8,2,0.903226,0.4,1,1,FALSE
1,3,2,0,0.583333,0,0,FALSE
2,6,0.875,0.903226,0.4,0,0,FALSE
1,21,2,0,0.295455,0,0,FALSE
1,5,2,0,0.75,0,0,FALSE
1,4,2,0,0.666667,0,0,FALSE
4,8,1.5,0.964286,0.666667,2,4,FALSE
2,14,0.628571,0.833333,0.265625,1,2,FALSE
3,6,0.834135,0.395062,0.102273,0,0,FALSE
2,3,0.333333,0.605263,0.5,1,6,FALSE
3,2,1.12,0.8125,0.5,1,1,FALSE
1,1,2,0,0.875,0,0,FALSE
1,28,2,0,0.5,0,0,FALSE
1,2,0.436364,0,0.395833,0,0,FALSE
1,30,2,0,0.666667,0,0,FALSE
2,3,2,0.965517,0.533333,0,0,FALSE
2,5,2,0.965517,0.533333,0,0,FALSE
3,22,0.6,0.907407,0.75,0,0,FALSE
1,47,2,0,0.081081,0,0,FALSE
