@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z62.26415094-no-replacement

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
1,66,0.761589,0,0.145695,0,0,TRUE
4,10,0.666667,0.928571,0.666667,0,0,TRUE
1,11,0.701389,0,0.364706,0,0,TRUE
2,10,2,0.931034,0.416667,1,1,TRUE
1,2,0.436364,0,0.395833,0,0,TRUE
2,13,0.75,0.6,0.466667,1,1,TRUE
2,2,2,0.947368,0.833333,1,2,TRUE
2,8,2,0.9,0.4,1,1,TRUE
1,1,2,0,0.875,0,0,TRUE
2,11,2,0.903226,0.4,1,1,TRUE
1,5,0.703297,0,0.346154,0,0,TRUE
1,2,0,0,0.5,0,0,TRUE
2,11,2,0.903226,0.4,1,1,TRUE
2,19,0.811688,0.333333,0.237037,0,0,TRUE
2,8,0.25,0.571429,0.457143,0,0,TRUE
1,2,0,0,0.464286,0,0,TRUE
1,2,0.504348,0,0.3125,0,0,TRUE
3,12,1,0.727273,0.4375,1,1,TRUE
1,5,2,0,1,0,0,TRUE
3,6,2,0.875,0.722222,2,2,TRUE
1,12,0.683333,0,0.214286,0,0,TRUE
2,7,0.909091,0.914634,0.606061,1,1,TRUE
2,16,0.5,0.903226,0.466667,0,0,TRUE
2,15,0.666667,0.84375,0.326531,1,1,TRUE
2,3,2,0.987179,0.666667,1,1,TRUE
2,10,2,0.9,0.4,1,1,TRUE
2,2,2,0.714286,0.666667,1,2,TRUE
2,9,0.666667,0.7,0.4375,1,1,TRUE
1,19,0,0,0.238636,0,0,TRUE
1,6,2,0,0,0,0,TRUE
2,16,0.75,0.636364,0.44,0,0,TRUE
2,10,2,0.941176,1,1,1,TRUE
2,1,0.709877,0.464286,0.305556,1,2,FALSE
3,2,1.12,0.8125,0.5,1,1,FALSE
2,2,2,0.941176,0.833333,1,2,FALSE
2,2,2,0.714286,0.666667,1,2,FALSE
4,7,1.5,0.964286,0.666667,2,4,FALSE
2,6,2,0.875,0.75,0,0,FALSE
4,6,0.85,0.947368,0.5,3,3,FALSE
2,3,2,0.965517,0.533333,0,0,FALSE
2,5,0.75,0.636364,0.44,0,0,FALSE
1,49,2,0,0.069767,0,0,FALSE
1,6,2,0,0.5,0,0,FALSE
3,6,0,0.960784,0.666667,3,3,FALSE
3,8,1,0.907407,0.5,0,0,FALSE
1,7,0.878788,0,0.261905,0,0,FALSE
1,5,2,0,0.75,0,0,FALSE
1,2,2,0,0.555556,0,0,FALSE
1,1,0.444444,0,0.625,0,0,FALSE
2,5,2,0.965517,0.533333,0,0,FALSE
1,2,2,0,1,0,0,FALSE
2,10,2,0.903226,0.4,1,2,FALSE
3,0,0.333333,0.866667,0.666667,1,1,FALSE
2,6,0.8,0.903226,0.4,0,0,FALSE
3,6,0.834135,0.395062,0.102273,0,0,FALSE
1,7,2,0,1,0,0,FALSE
1,4,2,0,0.666667,0,0,FALSE
1,4,2,0,0.666667,0,0,FALSE
4,4,1.2,0.915254,0.366667,2,4,FALSE
1,60,0.733909,0,0.147804,0,0,FALSE
2,1,1,0.971429,0.75,1,1,FALSE
1,1,2,0,0,0,0,FALSE
4,8,2,0.964286,0.666667,2,4,FALSE
2,4,2,0.714286,0.5,0,0,FALSE
