@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z62.26415094-no-replacement

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
2,10,2,0.9,0.4,1,1,TRUE
2,3,0.333333,0.558824,0.5,1,6,TRUE
1,9,2,0,0.933333,0,0,TRUE
2,17,0.25,0.9,0.466667,1,2,TRUE
1,4,2,0,0.6,0,0,TRUE
2,5,2,0.964286,0.533333,0,0,TRUE
2,2,2,0.714286,0.666667,1,2,TRUE
5,35,1.5,1,0.777778,0,0,TRUE
2,4,0,0.977273,0.625,0,0,TRUE
1,5,2,0,0.5,0,0,TRUE
1,6,0.4,0,0.458333,0,0,TRUE
2,6,2,0.875,0.75,0,0,TRUE
1,7,0.6875,0,0.351852,0,0,TRUE
1,5,2,0,1,0,0,TRUE
1,64,2,0,0.222222,0,0,TRUE
1,2,0.4,0,0.833333,0,0,TRUE
1,4,2,0,0.5,0,0,TRUE
2,10,2,0.941176,1,1,1,TRUE
2,8,0.25,0.903226,0.433333,0,0,TRUE
3,12,1,0.727273,0.4375,1,1,TRUE
1,8,0.5,0,0.5,0,0,TRUE
1,2,0.933333,0,0.233766,0,0,TRUE
1,8,0.4,0,0.416667,0,0,TRUE
2,2,2,0.714286,0.666667,1,2,TRUE
1,2,0,0,0.464286,0,0,TRUE
1,16,0.5,0,0.326531,0,0,TRUE
1,3,2,0,0.48,0,0,TRUE
2,12,0.611111,0.84375,0.303571,0,0,TRUE
1,6,0.625,0,0.466667,0,0,TRUE
1,68,0.902821,0,0.176667,1,1,TRUE
2,7,0.4,0.666667,0.458333,1,1,TRUE
2,6,0.8,0.9,0.4,0,0,TRUE
1,12,2,0,0.68,0,0,FALSE
2,5,2,0.965517,0.533333,0,0,FALSE
2,7,2,0.933333,0.392857,0,0,FALSE
1,1,0.444444,0,0.625,0,0,FALSE
2,9,2,0.903226,0.4,1,2,FALSE
1,2,2,0,0.555556,0,0,FALSE
1,3,0.764706,0,0.333333,0,0,FALSE
2,3,0.333333,0.605263,0.5,1,6,FALSE
2,2,2,0.888889,0.666667,0,0,FALSE
3,10,1.019608,0.6,0.338235,1,2,FALSE
2,2,2,0.5,1,0,0,FALSE
1,4,2,0,0.5,0,0,FALSE
1,4,2,0,0.666667,0,0,FALSE
2,4,2,0.984615,0.5,1,1,FALSE
2,9,0.75,0.903226,0.4,0,0,FALSE
1,8,2,0,0.625,0,0,FALSE
2,6,0.8,0.903226,0.4,0,0,FALSE
1,6,0,0,0.5,0,0,FALSE
2,14,0.628571,0.833333,0.265625,1,2,FALSE
4,4,1.2,0.915254,0.366667,2,4,FALSE
1,20,1.4375,0,0.5,0,0,FALSE
4,7,1,0.947368,0.5,0,0,FALSE
1,4,2,0,0.666667,0,0,FALSE
2,8,1,0.6875,0.416667,1,1,FALSE
1,3,2,0,0,0,0,FALSE
4,22,0.826531,0.847826,0.373333,2,2,FALSE
3,12,0.928571,0.637931,0.309091,1,1,FALSE
3,8,2,0.960784,0.666667,2,2,FALSE
2,8,2,0.903226,0.4,1,1,FALSE
3,2,1.12,0.8125,0.5,1,1,FALSE
1,7,0.878788,0,0.261905,0,0,FALSE
2,3,2,0.965517,0.533333,0,0,FALSE
