@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z62.26415094-no-replacement

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
1,5,2,0,1,0,0,TRUE
1,65,0.917857,0,0.17931,0,0,TRUE
2,4,0.25,0.666667,0.611111,0,0,TRUE
1,4,2,0,0.6,0,0,TRUE
1,4,2,0,1,0,0,TRUE
2,5,2,0.964286,0.533333,0,0,TRUE
2,16,0.792857,0.333333,0.237037,0,0,TRUE
3,3,2,1,1,0,0,TRUE
1,46,2,0,1,0,0,TRUE
2,10,2,0.941176,1,1,1,TRUE
1,40,1,0,0.074224,0,0,TRUE
2,9,0.8,0.9,0.4,0,0,TRUE
1,5,0.4,0,0.388889,0,0,TRUE
2,2,2,0.947368,0.833333,1,2,TRUE
2,6,0.25,0.733333,0.45,0,0,TRUE
1,8,0.5,0,0.5,0,0,TRUE
2,10,2,0.931034,0.416667,1,1,TRUE
3,3,2,1,1,0,0,TRUE
1,2,0.504348,0,0.3125,0,0,TRUE
2,11,2,0.903226,0.4,1,1,TRUE
1,17,0.5,0,0.177778,1,1,TRUE
2,10,2,0.9,0.4,1,1,TRUE
2,11,0.955128,0.5,0.276923,2,3,TRUE
1,2,0,0,0.464286,0,0,TRUE
2,11,2,0.933333,0.416667,1,1,TRUE
1,6,0.666667,0,0.625,0,0,TRUE
2,4,0.555556,0.571429,0.45,0,0,TRUE
2,2,2,0.714286,0.666667,1,2,TRUE
2,11,2,0.933333,0.416667,1,1,TRUE
1,5,0.4,0,0.458333,0,0,TRUE
1,18,0,0,0.25,0,0,TRUE
1,45,1,0,0.064646,0,0,TRUE
1,30,2,0,0.666667,0,0,FALSE
1,1,0.444444,0,0.625,0,0,FALSE
1,6,2,0,0.5,0,0,FALSE
4,8,1.5,0.964286,0.666667,3,4,FALSE
1,3,2,0,0.666667,0,0,FALSE
1,5,2,0,0.75,0,0,FALSE
3,2,1.12,0.8125,0.5,1,1,FALSE
1,4,2,0,0.5,0,0,FALSE
1,8,0.333333,0,0.416667,0,0,FALSE
1,3,0.764706,0,0.333333,0,0,FALSE
1,16,1,0,0.4,0,0,FALSE
2,6,0.875,0.903226,0.4,0,0,FALSE
2,6,0.8,0.903226,0.4,0,0,FALSE
1,4,0.5,0,0.5,0,0,FALSE
3,1,2,1,1,0,0,FALSE
2,5,0.75,0.636364,0.44,0,0,FALSE
1,60,0.733909,0,0.147804,0,0,FALSE
1,21,2,0,0.295455,0,0,FALSE
4,8,2,0.964286,0.666667,2,4,FALSE
2,5,2,0.967742,0.533333,0,0,FALSE
2,3,0.333333,0.605263,0.5,1,6,FALSE
2,2,2,0.888889,0.666667,0,0,FALSE
1,4,2,0,0.5,0,0,FALSE
2,9,2,0.903226,0.4,1,2,FALSE
1,7,2,0,1,0,0,FALSE
3,10,1.019608,0.6,0.338235,1,2,FALSE
3,10,1.019608,0.6,0.338235,1,2,FALSE
1,49,2,0,0.069767,0,0,FALSE
2,7,0.25,0.9,0.433333,0,0,FALSE
1,4,0.963158,0,0.160819,0,0,FALSE
2,7,2,0.933333,0.392857,0,0,FALSE
2,8,1,0.6875,0.416667,1,1,FALSE
