@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z106.1538462

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
9,32,0,9,7,1,FALSE
2,4,1,2,0,0,FALSE
15,29,15,8,11,0.7,FALSE
5,6,0,0,0,0,FALSE
6,28,0,8,6,1,FALSE
5,5,10,0,5,0,FALSE
6,19,15,0,4,0,FALSE
7,14,0,1,7,1,FALSE
5,6,0,0,0,0,FALSE
6,19,15,0,4,0,FALSE
6,6,15,0,6,0,FALSE
2,3,1,1,2,0,FALSE
9,51,14,6,5,0.75,FALSE
7,16,0,3,6,1,FALSE
7,8,21,3,0,0,FALSE
27,43,13,0,13,1,FALSE
9,31,0,9,7,1,FALSE
6,6,15,4,6,0,FALSE
6,28,0,8,6,1,FALSE
6,19,15,0,4,0,FALSE
5,6,0,0,0,0,FALSE
8,15,0,1,7,1,FALSE
9,32,0,8,9,1,FALSE
14,25,3,1,13,0,FALSE
6,6,15,4,6,0,FALSE
5,5,10,0,5,0,FALSE
9,10,36,6,8,0,FALSE
2,3,1,2,2,0,FALSE
11,37,3,10,6,0,FALSE
3,7,0,1,3,0.142857,FALSE
5,6,10,3,0,0,FALSE
15,29,15,8,11,0.7,FALSE
4,14,4,3,2,0,FALSE
6,28,0,8,6,1,FALSE
6,19,15,0,4,0,FALSE
2,2,1,2,2,0,FALSE
6,12,1,11,6,1,FALSE
9,32,0,8,9,1,FALSE
5,5,10,0,5,0,FALSE
9,32,0,8,9,1,FALSE
9,10,36,6,8,0,FALSE
6,28,0,8,6,1,FALSE
9,51,14,6,5,0.75,FALSE
3,4,0,1,2,0.333333,FALSE
7,8,21,3,0,0,FALSE
27,43,13,0,13,1,FALSE
11,37,3,10,6,0,FALSE
5,13,0,5,4,0.5,FALSE
6,8,15,1,6,0,FALSE
6,8,15,1,6,0,FALSE
6,10,15,3,6,0,FALSE
2,4,0,1,1,1,FALSE
5,6,0,0,0,0,FALSE
27,43,13,0,13,1,FALSE
6,10,15,3,6,0,FALSE
11,37,3,10,6,0,FALSE
14,25,3,1,13,0,FALSE
5,6,10,3,0,0,FALSE
3,4,0,1,2,0.333333,FALSE
2,4,1,3,2,0,FALSE
2,4,1,3,2,0,FALSE
7,8,21,3,0,0,FALSE
3,4,0,1,2,0.333333,FALSE
6,18,5,0,1,0.5,FALSE
1,2,0,0,1,0,FALSE
7,10,21,1,7,0,FALSE
6,12,1,11,6,1,FALSE
6,10,15,3,6,0,FALSE
5,6,0,0,0,0,FALSE
7,22,9,6,6,0.333333,TRUE
6,19,15,0,4,0,TRUE
7,12,1,0,6,1,TRUE
26,80,53,8,18,0.818182,TRUE
2,10,1,5,2,1,TRUE
5,6,4,1,5,1,TRUE
12,23,16,10,8,0.875,TRUE
10,21,0,4,6,1,TRUE
7,22,9,6,6,0.333333,TRUE
36,52,282,4,7,0.210526,TRUE
35,103,317,16,28,0.888889,TRUE
12,33,0,4,6,1,TRUE
8,12,8,4,8,1,TRUE
2,2,1,0,2,0,TRUE
26,55,0,10,22,1,TRUE
6,14,13,0,5,0,TRUE
14,29,67,22,12,0.333333,TRUE
4,5,6,1,4,0,TRUE
4,5,0,3,3,0.666667,TRUE
13,14,78,8,12,0,TRUE
10,42,7,12,9,0.5,TRUE
36,52,282,4,7,0.210526,TRUE
7,22,9,6,6,0.333333,TRUE
11,28,19,11,5,1,TRUE
6,17,13,1,5,0.5,TRUE
26,55,0,7,22,1,TRUE
26,55,0,10,22,1,TRUE
6,14,13,0,5,0,TRUE
36,52,282,4,7,0.210526,TRUE
80,171,1344,22,52,0.722222,TRUE
26,55,0,7,22,1,TRUE
6,39,0,5,5,1,TRUE
3,4,3,0,3,0,TRUE
7,22,9,6,6,0.333333,TRUE
3,16,3,3,3,0,TRUE
10,37,0,4,9,1,TRUE
1,1,0,1,1,0,TRUE
2,6,0,3,2,0,TRUE
5,18,4,3,4,1,TRUE
4,10,2,3,3,1,TRUE
6,19,15,0,4,0,TRUE
7,21,13,2,3,0.75,TRUE
7,21,13,2,3,0.75,TRUE
1,1,0,1,1,0,TRUE
28,61,0,16,17,1,TRUE
6,17,13,1,5,0.5,TRUE
14,29,53,4,6,1,TRUE
35,103,317,16,28,0.888889,TRUE
15,18,105,0,15,0,TRUE
2,6,0,3,2,0,TRUE
2,10,1,5,2,1,TRUE
5,6,4,1,5,1,TRUE
6,14,13,0,5,0,TRUE
10,37,0,4,9,1,TRUE
19,25,167,3,18,1,TRUE
4,5,0,3,3,0.666667,TRUE
5,36,2,9,0,1,TRUE
2,4,1,2,0,0,TRUE
7,18,9,6,6,1,TRUE
7,37,0,11,7,1,TRUE
11,28,19,11,5,1,TRUE
10,21,0,4,6,1,TRUE
5,8,2,2,5,1,TRUE
15,18,105,0,15,0,TRUE
6,39,0,5,5,1,TRUE
35,103,317,16,28,0.888889,TRUE
16,99,0,24,0,0.9375,TRUE
26,80,53,8,18,0.818182,TRUE
7,17,5,4,5,1,TRUE
