@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z106.1538462

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,1,0,0,0,0,FALSE
3,6,0,3,3,0,FALSE
7,8,21,3,0,0,FALSE
5,21,0,3,0,0,FALSE
5,6,10,1,4,0,FALSE
6,28,0,8,6,1,FALSE
4,8,6,0,4,0,FALSE
3,7,3,4,3,0,FALSE
7,13,0,5,6,0.5,FALSE
2,4,1,3,2,0,FALSE
2,10,1,5,2,1,FALSE
5,6,0,0,0,0,FALSE
5,6,0,0,0,0,FALSE
2,4,0,1,1,1,FALSE
13,31,0,6,11,1,FALSE
2,5,1,0,0,0,FALSE
2,4,1,3,2,0,FALSE
7,46,0,12,7,1,FALSE
2,4,1,3,2,0,FALSE
13,31,0,6,11,1,FALSE
4,8,6,0,4,0,FALSE
5,12,0,1,0,0,FALSE
2,4,1,3,2,0,FALSE
7,13,0,5,6,0.5,FALSE
2,4,1,3,2,0,FALSE
7,13,15,3,7,1,FALSE
6,15,0,3,6,1,FALSE
3,4,3,0,3,0,FALSE
10,18,0,2,10,1,FALSE
7,8,21,3,0,0,FALSE
7,8,21,3,0,0,FALSE
2,6,0,4,2,1,FALSE
6,28,0,8,6,1,FALSE
2,4,1,3,2,0,FALSE
5,6,0,0,0,0,FALSE
2,5,1,0,0,0,FALSE
2,4,1,3,2,0,FALSE
3,6,0,3,3,0,FALSE
9,14,8,2,6,1,FALSE
3,8,3,0,1,0,FALSE
7,15,0,8,6,0.5,FALSE
4,14,4,3,2,0,FALSE
6,15,0,3,6,1,FALSE
9,27,0,7,9,1,FALSE
5,20,0,5,5,1,FALSE
2,4,1,2,0,0,FALSE
9,32,0,9,7,1,FALSE
2,4,1,3,2,0,FALSE
5,10,0,2,4,1,FALSE
2,5,1,0,0,0,FALSE
5,21,0,3,0,0,FALSE
3,6,0,3,3,0,FALSE
12,33,34,9,5,1,FALSE
13,39,72,7,12,1,FALSE
2,12,1,7,1,0,FALSE
4,14,4,3,2,0,FALSE
3,7,3,4,3,0,FALSE
15,29,15,8,11,0.7,FALSE
2,4,1,3,2,0,FALSE
2,12,1,7,1,0,FALSE
3,4,3,0,3,0,FALSE
13,39,72,7,12,1,FALSE
2,4,1,3,2,0,FALSE
6,14,0,1,5,0,FALSE
5,21,0,3,0,0,FALSE
5,6,10,1,4,0,FALSE
3,6,0,3,3,0,FALSE
11,21,1,4,9,1,FALSE
5,6,0,0,0,0,FALSE
20,36,176,5,19,0.5,TRUE
18,44,0,4,4,0.461538,TRUE
12,33,0,4,6,1,TRUE
26,58,0,13,22,1,TRUE
14,47,73,16,4,0.75,TRUE
6,14,15,5,5,0,TRUE
2,2,1,0,2,0,TRUE
13,22,24,1,13,0.166667,TRUE
1,2,0,1,1,0,TRUE
7,21,0,6,5,0.333333,TRUE
17,55,12,10,13,1,TRUE
11,31,23,9,5,1,TRUE
7,25,0,5,5,1,TRUE
8,23,26,2,6,0,TRUE
20,36,176,5,19,0.5,TRUE
15,18,105,0,15,0,TRUE
36,52,282,4,7,0.210526,TRUE
8,12,6,1,0,0.333333,TRUE
8,23,26,2,6,0,TRUE
7,10,21,0,7,0,TRUE
3,4,0,1,3,0.333333,TRUE
17,55,12,10,13,1,TRUE
45,137,732,28,20,0.590909,TRUE
7,25,0,5,5,1,TRUE
6,14,15,5,5,0,TRUE
26,80,53,8,18,0.818182,TRUE
5,10,0,2,4,1,TRUE
26,80,53,8,18,0.818182,TRUE
11,19,41,0,10,1,TRUE
5,17,0,6,5,1,TRUE
10,10,45,0,10,0,TRUE
3,7,3,5,2,0,TRUE
14,47,73,16,4,0.75,TRUE
20,51,164,6,16,0.25,TRUE
11,25,0,3,7,1,TRUE
18,28,51,4,15,1,TRUE
7,10,21,0,7,0,TRUE
8,12,6,1,0,0.333333,TRUE
8,23,26,2,6,0,TRUE
14,38,0,6,11,1,TRUE
8,23,26,2,6,0,TRUE
18,44,0,4,4,0.461538,TRUE
19,25,167,3,18,1,TRUE
8,21,4,3,7,1,TRUE
6,17,3,3,4,1,TRUE
7,25,0,5,5,1,TRUE
36,52,282,4,7,0.210526,TRUE
8,12,6,1,0,0.333333,TRUE
14,17,91,0,14,0,TRUE
10,27,0,6,9,1,TRUE
12,46,0,7,12,1,TRUE
2,4,1,1,1,0,TRUE
5,8,2,2,5,1,TRUE
18,28,51,4,15,1,TRUE
36,52,282,4,7,0.210526,TRUE
12,33,0,4,6,1,TRUE
16,25,108,4,15,1,TRUE
8,21,4,3,7,1,TRUE
8,23,26,2,6,0,TRUE
14,32,1,17,13,0.5,TRUE
6,17,13,1,5,0.5,TRUE
26,58,0,13,22,1,TRUE
20,36,176,5,19,0.5,TRUE
2,8,1,6,0,0,TRUE
2,6,0,3,2,0,TRUE
14,38,0,6,11,1,TRUE
26,58,0,13,22,1,TRUE
12,33,0,4,6,1,TRUE
8,21,4,3,7,1,TRUE
