@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z106.1538462

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,18,5,0,1,0.5,FALSE
14,28,0,3,8,1,FALSE
12,33,34,9,5,1,FALSE
7,16,0,3,6,1,FALSE
13,31,0,6,11,1,FALSE
5,6,0,0,0,0,FALSE
7,27,1,8,6,1,FALSE
8,8,28,2,8,0,FALSE
7,32,1,1,6,1,FALSE
2,4,0,2,2,1,FALSE
13,30,0,6,11,1,FALSE
5,6,10,1,4,0,FALSE
6,18,5,0,1,0.5,FALSE
3,4,3,1,0,0,FALSE
5,6,10,3,0,0,FALSE
4,17,6,0,4,0,FALSE
6,16,0,2,0,1,FALSE
6,6,15,0,6,0,FALSE
2,4,1,3,2,0,FALSE
2,4,1,3,2,0,FALSE
3,17,1,4,2,1,FALSE
2,4,1,3,2,0,FALSE
18,39,0,3,17,0.833333,FALSE
2,3,1,1,2,0,FALSE
1,2,0,1,0,0,FALSE
3,17,1,4,2,1,FALSE
2,5,1,0,0,0,FALSE
3,7,3,4,3,0,FALSE
6,20,5,4,5,0,FALSE
2,3,1,1,2,0,FALSE
6,19,15,0,4,0,FALSE
4,18,6,0,3,0,FALSE
1,2,0,0,1,0,FALSE
14,28,0,3,8,1,FALSE
8,19,0,1,8,0,FALSE
11,37,3,10,6,0,FALSE
9,32,0,9,7,1,FALSE
9,32,0,9,7,1,FALSE
11,37,3,10,6,0,FALSE
6,19,15,0,4,0,FALSE
3,10,1,2,3,1,FALSE
1,2,0,0,1,0,FALSE
4,17,6,0,4,0,FALSE
13,31,0,6,11,1,FALSE
5,18,0,1,5,0,FALSE
1,2,0,0,1,0,FALSE
5,6,10,3,0,0,FALSE
13,36,58,7,13,1,FALSE
8,19,0,1,8,0,FALSE
11,37,3,10,6,0,FALSE
9,32,0,9,7,1,FALSE
2,4,1,3,2,0,FALSE
3,4,3,1,0,0,FALSE
9,10,2,0,8,0.666667,FALSE
2,4,0,2,2,1,FALSE
2,9,1,1,2,0,FALSE
9,10,2,0,8,0.666667,FALSE
13,31,0,14,13,1,FALSE
1,2,0,0,1,0,FALSE
12,12,66,0,12,0,FALSE
8,8,28,2,8,0,FALSE
11,37,3,10,6,0,FALSE
18,39,0,3,17,0.833333,FALSE
1,2,0,3,0,0,FALSE
1,2,0,3,0,0,FALSE
4,5,0,3,3,0.666667,FALSE
7,16,0,3,6,1,FALSE
15,22,0,1,14,0.285714,FALSE
5,6,10,3,0,0,FALSE
6,29,0,7,0,0.666667,TRUE
16,41,10,9,15,0,TRUE
5,6,4,1,5,1,TRUE
4,5,0,3,3,0.666667,TRUE
26,80,53,8,18,0.818182,TRUE
6,25,0,10,6,0,TRUE
11,28,15,7,7,1,TRUE
16,99,0,24,0,0.9375,TRUE
64,151,1520,33,40,0.595238,TRUE
11,25,0,3,7,1,TRUE
6,25,0,10,6,0,TRUE
9,16,0,0,9,0.2,TRUE
10,21,0,3,1,1,TRUE
9,26,0,8,8,0,TRUE
2,4,1,1,1,0,TRUE
2,2,1,0,2,0,TRUE
5,6,4,1,5,1,TRUE
10,21,0,4,6,1,TRUE
2,4,1,1,1,0,TRUE
15,18,103,0,15,1,TRUE
6,29,0,7,0,0.666667,TRUE
11,25,0,3,7,1,TRUE
9,26,0,8,8,0,TRUE
27,80,193,13,21,1,TRUE
8,22,0,6,6,1,TRUE
26,80,53,8,18,0.818182,TRUE
6,10,15,3,6,0,TRUE
14,29,53,4,6,1,TRUE
5,14,4,1,4,0.666667,TRUE
12,46,0,7,12,1,TRUE
16,41,10,9,15,0,TRUE
10,21,0,3,1,1,TRUE
10,27,0,6,9,1,TRUE
6,29,0,7,0,0.666667,TRUE
11,11,55,12,11,0,TRUE
64,151,1520,33,40,0.595238,TRUE
10,21,0,4,6,1,TRUE
16,34,62,6,3,1,TRUE
10,42,7,12,9,0.5,TRUE
6,25,0,10,6,0,TRUE
11,28,15,7,7,1,TRUE
10,21,0,3,1,1,TRUE
23,28,247,13,22,1,TRUE
12,12,66,0,12,0,TRUE
9,16,0,0,9,0.2,TRUE
26,80,53,8,18,0.818182,TRUE
1,1,0,0,0,0,TRUE
80,171,1344,22,52,0.722222,TRUE
17,55,12,10,13,1,TRUE
1,4,0,0,0,0,TRUE
1,2,0,3,0,0,TRUE
16,41,10,9,15,0,TRUE
13,38,0,6,4,0.571429,TRUE
9,16,0,0,9,0.2,TRUE
6,14,15,5,5,0,TRUE
7,20,9,7,6,0,TRUE
27,80,193,13,21,1,TRUE
12,12,66,0,12,0,TRUE
11,25,0,3,7,1,TRUE
11,21,0,6,11,0,TRUE
10,21,0,3,1,1,TRUE
28,89,86,10,23,0.8,TRUE
3,4,0,1,2,0.333333,TRUE
10,21,0,4,6,1,TRUE
6,25,0,10,6,0,TRUE
11,11,55,12,11,0,TRUE
11,25,0,3,7,1,TRUE
11,11,55,12,11,0,TRUE
18,61,69,16,0,1,TRUE
