@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z106.1538462

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,5,1,0,0,0,FALSE
2,3,1,1,2,0,FALSE
13,34,0,7,6,1,FALSE
5,7,6,3,4,1,FALSE
2,5,1,0,0,0,FALSE
6,6,15,4,6,0,FALSE
8,8,28,2,8,0,FALSE
2,4,1,3,2,0,FALSE
6,20,5,4,5,0,FALSE
8,8,28,2,8,0,FALSE
2,5,1,0,1,0,FALSE
1,2,0,0,1,0,FALSE
13,21,64,0,11,1,FALSE
1,1,0,2,1,0,FALSE
8,15,0,2,0,1,FALSE
2,16,0,5,1,1,FALSE
6,20,5,4,5,0,FALSE
6,28,0,8,6,1,FALSE
14,24,69,13,12,0.571429,FALSE
5,6,10,3,0,0,FALSE
6,15,0,3,6,1,FALSE
3,7,0,1,3,0.142857,FALSE
2,4,1,1,1,0,FALSE
4,17,6,0,4,0,FALSE
9,10,2,0,8,0.666667,FALSE
7,16,0,3,6,1,FALSE
16,24,0,2,12,1,FALSE
2,3,1,1,2,0,FALSE
11,37,3,10,6,0,FALSE
1,1,0,2,1,0,FALSE
4,18,0,0,3,0.5,FALSE
14,24,69,13,12,0.571429,FALSE
2,4,1,1,1,0,FALSE
11,25,0,3,6,1,FALSE
12,12,66,0,12,0,FALSE
3,7,0,1,3,0.142857,FALSE
5,6,10,3,0,0,FALSE
2,4,1,1,1,0,FALSE
3,9,3,3,0,0,FALSE
3,6,3,4,3,0,FALSE
2,12,1,7,1,0,FALSE
2,16,0,5,1,1,FALSE
14,29,53,4,6,1,FALSE
3,4,3,0,3,0,FALSE
6,6,15,4,6,0,FALSE
14,29,53,4,6,1,FALSE
2,4,1,3,2,0,FALSE
13,23,58,11,11,0.578947,FALSE
2,5,1,0,0,0,FALSE
2,5,1,0,0,0,FALSE
2,4,1,1,1,0,FALSE
16,24,0,2,12,1,FALSE
5,7,6,3,4,1,FALSE
6,33,3,16,6,1,FALSE
11,25,0,3,6,1,FALSE
1,2,0,2,0,0,FALSE
11,25,0,3,6,1,FALSE
2,4,1,1,1,0,FALSE
7,13,15,3,7,1,FALSE
3,7,0,1,3,0.142857,FALSE
2,4,1,3,2,0,FALSE
2,3,1,1,2,0,FALSE
9,10,2,0,8,0.666667,FALSE
2,4,1,3,2,0,FALSE
2,16,0,5,1,1,FALSE
6,20,5,4,5,0,FALSE
18,39,0,3,17,0.833333,FALSE
2,4,1,3,2,0,FALSE
4,8,4,2,2,1,FALSE
3,4,3,1,3,0,TRUE
3,5,3,3,3,0,TRUE
7,21,0,6,5,0.666667,TRUE
12,23,16,10,8,0.875,TRUE
9,25,0,8,8,0,TRUE
9,11,8,1,8,0.75,TRUE
6,19,15,0,4,0,TRUE
14,29,53,4,6,1,TRUE
5,12,0,1,0,0,TRUE
4,6,6,3,3,0,TRUE
3,8,0,3,3,1,TRUE
4,5,0,3,3,0.666667,TRUE
14,38,0,6,11,1,TRUE
23,28,247,14,22,1,TRUE
14,31,0,7,12,1,TRUE
24,49,0,9,19,1,TRUE
15,54,41,11,10,0.533333,TRUE
1,1,0,0,0,0,TRUE
3,16,3,3,3,0,TRUE
8,19,2,2,6,1,TRUE
12,39,0,8,11,1,TRUE
14,29,67,22,12,0.333333,TRUE
14,29,67,22,12,0.333333,TRUE
21,47,108,8,15,0.333333,TRUE
22,52,95,6,7,1,TRUE
7,22,9,6,6,0.333333,TRUE
1,1,0,0,0,0,TRUE
36,52,282,4,7,0.210526,TRUE
15,29,15,8,11,0.7,TRUE
7,21,0,6,5,0.666667,TRUE
3,8,0,3,3,1,TRUE
35,103,317,16,28,0.888889,TRUE
2,2,1,0,2,0,TRUE
5,18,4,3,4,1,TRUE
14,38,43,7,14,1,TRUE
22,52,95,6,7,1,TRUE
27,80,193,13,21,1,TRUE
9,11,8,1,8,0.75,TRUE
3,16,3,3,3,0,TRUE
6,19,15,0,4,0,TRUE
6,17,13,1,5,0.5,TRUE
9,32,0,8,9,1,TRUE
35,103,317,16,28,0.888889,TRUE
7,37,0,11,7,1,TRUE
13,14,78,8,12,0,TRUE
18,18,153,1,18,0,TRUE
3,8,0,3,3,1,TRUE
7,21,0,6,5,0.666667,TRUE
5,18,0,1,4,0.4,TRUE
15,27,7,6,7,1,TRUE
15,29,15,8,11,0.7,TRUE
5,12,0,1,0,0,TRUE
4,6,6,3,3,0,TRUE
4,39,0,6,0,0.5,TRUE
13,22,0,0,10,0,TRUE
23,28,247,14,22,1,TRUE
14,38,0,6,11,1,TRUE
2,6,0,4,2,1,TRUE
18,44,0,4,4,0.461538,TRUE
5,18,0,1,4,0.4,TRUE
15,54,41,11,10,0.533333,TRUE
3,8,0,3,3,1,TRUE
8,19,8,6,7,1,TRUE
11,25,0,3,7,1,TRUE
2,6,0,4,2,1,TRUE
7,22,9,6,6,0.333333,TRUE
12,23,16,10,8,0.875,TRUE
8,19,8,6,7,1,TRUE
2,2,1,0,2,0,TRUE
