@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z106.1538462

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
8,25,22,0,6,1,FALSE
13,21,64,0,11,1,FALSE
4,8,4,2,2,1,FALSE
2,3,1,1,2,0,FALSE
6,19,15,0,4,0,FALSE
2,5,0,5,2,0,FALSE
10,24,0,5,10,1,FALSE
5,12,0,1,0,0,FALSE
6,6,15,4,6,0,FALSE
3,8,3,0,1,0,FALSE
5,18,0,1,4,0.4,FALSE
9,14,8,2,6,1,FALSE
9,10,2,0,8,0.666667,FALSE
9,14,8,2,6,1,FALSE
6,10,15,3,6,0,FALSE
4,8,4,2,2,1,FALSE
1,1,0,1,1,0,FALSE
5,12,0,1,0,0,FALSE
5,18,0,1,4,0.4,FALSE
10,37,0,4,9,1,FALSE
6,19,15,0,4,0,FALSE
6,19,15,0,4,0,FALSE
8,25,22,0,6,1,FALSE
1,2,0,0,1,0,FALSE
5,7,6,3,4,1,FALSE
9,10,2,0,8,0.666667,FALSE
11,37,3,10,6,0,FALSE
2,9,1,1,2,0,FALSE
12,33,34,9,5,1,FALSE
2,3,1,1,2,0,FALSE
2,7,1,0,2,0,FALSE
8,19,0,1,8,0,FALSE
7,16,0,3,6,1,FALSE
6,28,0,8,6,1,FALSE
5,18,0,1,4,0.4,FALSE
8,19,0,3,8,1,FALSE
4,8,4,2,2,1,FALSE
2,4,1,1,1,0,FALSE
12,33,34,9,5,1,FALSE
11,37,3,10,6,0,FALSE
8,25,22,0,6,1,FALSE
1,2,0,0,1,0,FALSE
10,37,0,4,9,1,FALSE
8,25,22,0,6,1,FALSE
6,19,15,0,4,0,FALSE
3,17,1,4,2,1,FALSE
6,18,5,0,1,0.5,FALSE
10,24,0,5,10,1,FALSE
2,2,1,1,2,0,FALSE
4,12,4,7,3,1,FALSE
3,4,3,0,3,0,FALSE
13,31,0,14,13,1,FALSE
8,19,0,3,8,1,FALSE
5,18,0,1,4,0.4,FALSE
8,19,0,1,8,0,FALSE
10,37,0,4,9,1,FALSE
6,19,15,0,4,0,FALSE
7,30,1,5,7,1,FALSE
6,16,0,2,0,1,FALSE
6,28,0,8,6,1,FALSE
4,14,4,3,2,0,FALSE
4,18,6,0,3,0,FALSE
6,19,15,0,4,0,FALSE
6,10,15,3,6,0,FALSE
6,6,15,0,6,0,FALSE
6,16,0,2,0,1,FALSE
7,30,1,5,7,1,FALSE
8,19,0,3,8,1,FALSE
7,14,0,1,7,1,FALSE
10,10,45,0,10,0,TRUE
27,64,167,11,22,1,TRUE
12,39,0,8,11,1,TRUE
6,14,13,0,5,0,TRUE
10,10,45,0,10,0,TRUE
3,4,3,1,3,0,TRUE
10,27,15,9,4,1,TRUE
2,2,1,0,2,0,TRUE
4,6,6,3,3,0,TRUE
15,50,0,18,13,1,TRUE
9,32,0,8,9,1,TRUE
9,16,0,0,9,0.2,TRUE
2,4,1,1,1,0,TRUE
14,22,61,1,13,0,TRUE
8,23,26,2,6,0,TRUE
5,18,0,1,4,0.4,TRUE
4,13,0,2,4,1,TRUE
8,19,2,2,6,1,TRUE
7,21,0,6,5,0.666667,TRUE
36,52,282,4,7,0.210526,TRUE
19,51,145,6,15,0.285714,TRUE
8,23,26,2,6,0,TRUE
14,29,67,22,12,0.333333,TRUE
12,23,16,10,8,0.875,TRUE
35,103,317,16,28,0.888889,TRUE
10,41,7,12,9,0.5,TRUE
8,21,4,3,7,1,TRUE
8,15,0,1,7,1,TRUE
19,51,145,6,15,0.285714,TRUE
8,23,26,2,6,0,TRUE
14,22,61,1,13,0,TRUE
3,13,1,10,3,1,TRUE
2,10,1,5,2,1,TRUE
26,55,0,7,22,1,TRUE
4,13,0,2,4,1,TRUE
4,10,2,3,3,1,TRUE
14,29,67,22,12,0.333333,TRUE
1,2,0,3,0,0,TRUE
14,29,67,22,12,0.333333,TRUE
7,21,0,6,5,0.666667,TRUE
12,13,0,0,8,1,TRUE
7,12,1,0,6,1,TRUE
9,16,0,0,9,0.2,TRUE
16,34,62,6,3,1,TRUE
3,4,3,1,3,0,TRUE
2,9,1,6,0,0,TRUE
9,11,34,3,7,1,TRUE
2,9,1,6,0,0,TRUE
10,41,7,12,9,0.5,TRUE
12,23,16,10,8,0.875,TRUE
8,12,6,1,0,0.333333,TRUE
10,27,15,9,4,1,TRUE
9,11,34,3,7,1,TRUE
7,21,13,2,3,0.75,TRUE
12,39,0,8,11,1,TRUE
35,103,317,16,28,0.888889,TRUE
1,1,0,0,0,0,TRUE
1,1,0,0,0,0,TRUE
11,25,0,3,7,1,TRUE
1,1,0,0,0,0,TRUE
2,10,1,5,2,1,TRUE
14,22,61,1,13,0,TRUE
6,14,13,0,5,0,TRUE
12,13,0,0,8,1,TRUE
12,39,0,8,11,1,TRUE
2,4,1,1,1,0,TRUE
14,22,61,1,13,0,TRUE
3,4,3,1,3,0,TRUE
28,89,86,10,23,0.8,TRUE
