@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z106.1538462

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,9,1,1,2,0,FALSE
14,25,3,1,13,0,FALSE
6,6,15,0,6,0,FALSE
2,16,0,5,1,1,FALSE
6,6,15,0,6,0,FALSE
4,5,0,3,3,0.666667,FALSE
6,19,15,0,4,0,FALSE
6,6,15,4,6,0,FALSE
4,18,6,0,3,0,FALSE
4,6,6,3,3,0,FALSE
11,37,3,10,6,0,FALSE
6,6,15,0,6,0,FALSE
3,4,3,0,3,0,FALSE
2,16,0,5,1,1,FALSE
8,8,28,2,8,0,FALSE
2,4,1,3,2,0,FALSE
8,19,0,1,8,0,FALSE
2,4,1,2,0,0,FALSE
7,32,1,1,6,1,FALSE
3,4,0,1,2,0.333333,FALSE
5,14,0,4,0,0.333333,FALSE
2,4,1,2,0,0,FALSE
13,30,0,6,11,1,FALSE
9,11,34,3,7,1,FALSE
4,8,6,0,4,0,FALSE
2,7,1,0,2,0,FALSE
10,10,45,0,10,0,FALSE
8,19,0,1,8,0,FALSE
2,4,0,2,2,1,FALSE
9,51,14,6,5,0.75,FALSE
6,12,3,4,5,0,FALSE
9,11,34,3,7,1,FALSE
2,2,1,2,2,0,FALSE
14,25,3,1,13,0,FALSE
4,6,0,0,2,0.125,FALSE
1,2,0,0,1,0,FALSE
2,16,0,5,1,1,FALSE
14,29,53,4,6,1,FALSE
5,13,0,5,4,0.5,FALSE
14,25,3,1,13,0,FALSE
14,25,3,1,13,0,FALSE
9,32,0,8,9,1,FALSE
6,6,15,0,6,0,FALSE
6,6,15,0,6,0,FALSE
3,4,0,1,2,0.333333,FALSE
6,6,15,0,6,0,FALSE
2,16,0,5,1,1,FALSE
11,102,1,20,0,1,FALSE
6,6,15,4,6,0,FALSE
3,4,0,1,2,0.333333,FALSE
6,6,15,0,6,0,FALSE
14,29,53,4,6,1,FALSE
10,10,45,0,10,0,FALSE
5,14,0,4,0,0.333333,FALSE
14,25,3,1,13,0,FALSE
27,43,13,0,13,1,FALSE
9,11,34,3,7,1,FALSE
7,15,0,8,6,0.5,FALSE
7,10,21,1,7,0,FALSE
14,25,3,1,13,0,FALSE
2,2,1,2,2,0,FALSE
4,8,6,0,4,0,FALSE
1,2,0,0,1,0,FALSE
11,102,1,20,0,1,FALSE
4,5,0,3,3,0.666667,FALSE
27,43,13,0,13,1,FALSE
5,6,10,4,2,0,FALSE
6,12,3,4,5,0,FALSE
1,2,0,0,1,0,FALSE
8,12,8,4,8,1,TRUE
16,40,70,7,16,1,TRUE
8,17,0,5,4,1,TRUE
7,21,0,6,5,0.666667,TRUE
15,18,103,0,15,1,TRUE
9,11,8,1,8,0.75,TRUE
11,11,55,12,11,0,TRUE
7,15,0,8,6,0.5,TRUE
2,9,1,6,0,0,TRUE
2,6,0,3,2,0,TRUE
6,17,13,1,5,0.5,TRUE
27,64,171,11,22,1,TRUE
9,11,8,1,8,0.75,TRUE
14,38,43,7,14,1,TRUE
1,4,0,0,0,0,TRUE
1,1,0,0,0,0,TRUE
10,34,1,4,8,1,TRUE
14,19,79,1,11,1,TRUE
13,14,78,8,12,0,TRUE
1,1,0,1,1,0,TRUE
10,34,1,4,8,1,TRUE
14,19,79,1,11,1,TRUE
1,1,0,0,0,0,TRUE
5,18,0,1,4,0.4,TRUE
8,12,8,4,8,1,TRUE
13,25,0,2,10,0.857143,TRUE
10,34,1,4,8,1,TRUE
19,48,71,6,7,1,TRUE
21,47,108,8,15,0.333333,TRUE
4,19,0,7,0,1,TRUE
7,22,9,6,6,0.333333,TRUE
7,20,9,7,6,0,TRUE
14,38,43,7,14,1,TRUE
7,22,9,6,6,0.333333,TRUE
4,19,0,7,0,1,TRUE
16,41,10,9,15,0,TRUE
16,41,10,9,15,0,TRUE
14,32,1,17,13,0.5,TRUE
4,19,0,7,0,1,TRUE
7,21,0,6,5,0.666667,TRUE
2,6,0,3,2,0,TRUE
2,4,1,3,2,0,TRUE
62,125,1757,27,46,1,TRUE
10,34,1,4,8,1,TRUE
7,17,5,4,5,1,TRUE
1,1,0,0,0,0,TRUE
7,17,5,4,5,1,TRUE
15,29,15,8,11,0.7,TRUE
3,13,1,10,3,1,TRUE
22,60,79,12,19,1,TRUE
4,8,4,2,2,1,TRUE
2,6,0,4,2,1,TRUE
10,34,1,4,8,1,TRUE
13,25,0,2,10,0.857143,TRUE
9,11,8,1,8,0.75,TRUE
19,48,71,6,7,1,TRUE
6,17,13,1,5,0.5,TRUE
2,4,1,3,2,0,TRUE
9,14,0,1,6,0.8,TRUE
8,12,8,4,8,1,TRUE
6,30,3,4,5,0.333333,TRUE
2,2,1,0,2,0,TRUE
13,14,78,8,12,0,TRUE
21,47,108,8,15,0.333333,TRUE
11,11,55,12,11,0,TRUE
7,21,0,6,5,0.666667,TRUE
7,21,13,2,3,0.75,TRUE
13,25,0,2,10,0.857143,TRUE
8,12,8,4,8,1,TRUE
