@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z106.1538462

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,4,3,1,3,0,FALSE
12,12,66,0,12,0,FALSE
4,6,0,0,2,0.125,FALSE
14,17,89,0,14,1,FALSE
3,4,3,0,3,0,FALSE
5,13,0,5,4,0.5,FALSE
4,10,0,2,0,1,FALSE
15,43,0,7,11,1,FALSE
6,20,5,4,5,0,FALSE
17,33,42,1,10,0.625,FALSE
3,10,1,2,3,1,FALSE
2,5,0,5,2,0,FALSE
17,33,42,1,10,0.625,FALSE
11,21,1,4,9,1,FALSE
9,10,2,0,8,0.666667,FALSE
6,7,15,3,0,0,FALSE
3,7,3,5,2,0,FALSE
3,4,3,2,1,0,FALSE
11,25,0,3,6,1,FALSE
12,13,0,0,8,1,FALSE
2,4,1,1,1,0,FALSE
5,7,10,6,4,0,FALSE
2,4,1,3,2,0,FALSE
8,29,16,1,6,1,FALSE
6,20,5,4,5,0,FALSE
3,4,3,1,3,0,FALSE
11,25,0,3,6,1,FALSE
1,1,0,0,0,0,FALSE
2,9,1,6,0,0,FALSE
4,17,6,0,4,0,FALSE
14,22,61,1,13,0,FALSE
2,16,0,5,1,1,FALSE
3,9,3,3,0,0,FALSE
6,20,5,4,5,0,FALSE
14,22,61,1,13,0,FALSE
6,20,5,4,5,0,FALSE
2,5,1,0,1,0,FALSE
1,1,0,1,1,0,FALSE
27,43,13,0,13,1,FALSE
3,4,3,1,3,0,FALSE
2,7,1,0,2,0,FALSE
5,7,10,6,4,0,FALSE
2,4,1,1,1,0,FALSE
2,4,1,1,1,0,FALSE
2,9,1,6,0,0,FALSE
14,17,89,0,14,1,FALSE
12,13,0,0,8,1,FALSE
3,4,3,1,3,0,FALSE
14,25,3,1,13,0,FALSE
17,33,42,1,10,0.625,FALSE
14,29,53,4,6,1,FALSE
6,7,15,3,0,0,FALSE
12,12,66,0,12,0,FALSE
14,17,89,0,14,1,FALSE
3,9,3,3,0,0,FALSE
1,1,0,2,1,0,FALSE
14,29,53,4,6,1,FALSE
3,7,3,5,2,0,FALSE
27,43,13,0,13,1,FALSE
14,22,61,1,13,0,FALSE
8,19,0,3,8,1,FALSE
14,22,61,1,13,0,FALSE
2,7,1,0,2,0,FALSE
3,8,3,0,1,0,FALSE
2,16,0,5,1,1,FALSE
15,43,0,7,11,1,FALSE
17,33,42,1,10,0.625,FALSE
4,6,0,0,2,0.125,FALSE
3,9,3,3,0,0,FALSE
5,17,0,6,5,1,TRUE
1,1,0,0,0,0,TRUE
7,21,0,6,5,0.333333,TRUE
6,39,0,5,5,1,TRUE
26,56,0,14,17,1,TRUE
3,4,3,0,3,0,TRUE
7,21,9,6,6,0.333333,TRUE
14,29,67,22,12,0.333333,TRUE
2,5,1,3,2,0,TRUE
14,29,67,22,12,0.333333,TRUE
12,21,0,0,9,0,TRUE
3,4,3,1,3,0,TRUE
8,19,2,2,6,1,TRUE
6,7,15,2,6,0,TRUE
4,38,0,5,0,0.5,TRUE
14,38,43,7,14,1,TRUE
26,56,0,14,17,1,TRUE
5,6,4,1,5,1,TRUE
8,23,26,2,6,0,TRUE
8,21,4,3,7,1,TRUE
4,5,0,3,3,0.666667,TRUE
8,19,2,2,6,1,TRUE
10,21,0,3,1,1,TRUE
7,46,0,12,7,1,TRUE
5,6,4,1,5,1,TRUE
17,42,0,10,15,0.333333,TRUE
8,21,4,3,7,1,TRUE
4,10,2,3,3,1,TRUE
1,1,0,0,0,0,TRUE
13,14,78,8,12,0,TRUE
11,28,15,7,7,1,TRUE
12,21,0,0,9,0,TRUE
3,7,3,5,2,0,TRUE
26,55,0,10,22,1,TRUE
4,19,0,7,0,1,TRUE
8,21,4,3,7,1,TRUE
5,6,4,1,5,1,TRUE
4,19,0,7,0,1,TRUE
28,61,0,16,17,1,TRUE
3,4,3,0,3,0,TRUE
4,5,0,3,3,0.666667,TRUE
3,7,3,5,2,0,TRUE
7,18,9,6,6,1,TRUE
16,40,70,7,16,1,TRUE
10,41,7,12,9,0.5,TRUE
2,3,1,0,0,0,TRUE
5,20,0,6,5,1,TRUE
5,20,0,6,5,1,TRUE
12,13,0,0,8,1,TRUE
6,18,9,1,5,1,TRUE
6,18,9,1,5,1,TRUE
13,38,0,7,4,0.533333,TRUE
8,19,2,3,6,1,TRUE
13,38,0,7,4,0.533333,TRUE
8,23,26,2,6,0,TRUE
8,19,2,3,6,1,TRUE
5,17,0,6,5,1,TRUE
3,7,3,5,2,0,TRUE
4,5,6,1,4,0,TRUE
48,119,742,20,32,0.64,TRUE
28,61,0,16,17,1,TRUE
8,21,4,3,7,1,TRUE
3,4,3,0,3,0,TRUE
4,5,6,1,4,0,TRUE
14,38,43,7,14,1,TRUE
7,46,0,12,7,1,TRUE
3,4,3,0,3,0,TRUE
48,119,742,20,32,0.64,TRUE
7,46,0,12,7,1,TRUE
