@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z10.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z162.162162

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
15,3,3,0,3,2,3,0,1,0,FALSE
19,1,0,0,1,2,1,0,1,0,FALSE
14,37,19,13,9,0.75,317,1,0.327273,27.272727,FALSE
11,39,7,2,10,0.960606,605,1,0.25974,51,FALSE
3,15,0,1,4,0.5,137,0,0.9,25.2,FALSE
5,32,2,5,4,0.666667,215,0,0.75,52.25,FALSE
4,5,0,1,4,0.333333,24,0,0.875,4.75,FALSE
2,8,1,2,1,1,37,0,0.5,16.5,FALSE
10,61,135,10,16,0.888889,504,0,0.378947,24.789474,FALSE
7,17,0,7,5,0.5,75,0,0.8,13.4,FALSE
5,14,3,2,3,2,52,0,0.555556,16.333333,FALSE
6,42,134,1,14,0.9375,936,1,0.208333,54,FALSE
2,8,1,2,1,1,37,0,0.5,16.5,FALSE
3,15,0,1,4,0.5,137,0,0.9,25.2,FALSE
9,20,1,8,2,2,132,0,1,65,FALSE
20,8,3,0,7,0.666667,43,0,0.714286,4.714286,FALSE
14,39,19,13,9,0.75,332,1,0.327273,28.636364,FALSE
6,26,15,5,6,0.833333,237,0,0.285714,32.571429,FALSE
6,26,15,5,6,0.833333,237,0,0.285714,32.571429,FALSE
4,9,3,3,3,2,27,0,0.555556,8,FALSE
9,25,1,2,3,0,277,1,0.666667,91,FALSE
4,25,14,3,4,0.571429,163,1,0.3,18.875,FALSE
6,26,15,5,6,0.833333,237,0,0.285714,32.571429,FALSE
6,2,1,0,2,2,2,0,0.666667,0,FALSE
25,108,964,20,44,0.946302,816,4,0.154167,15.5625,FALSE
5,13,78,0,13,2,13,0,0.326923,0,FALSE
14,39,19,13,9,0.75,332,1,0.327273,28.636364,FALSE
35,11,4,2,5,0.25,54,0,0.533333,9.6,FALSE
3,7,0,2,4,0,161,0,0.75,38.5,FALSE
7,26,0,6,6,0.65,185,3,0.305556,29.166667,FALSE
4,25,14,3,4,0.571429,163,1,0.3,18.875,FALSE
25,108,964,20,44,0.946302,816,4,0.154167,15.5625,FALSE
6,26,22,6,6,0.571429,95,0,0.40625,10.75,FALSE
4,13,1,4,1,2,56,0,1,27,FALSE
100,28,158,6,16,0.877193,164,3,0.258333,6.9,FALSE
3,7,0,2,4,0,161,0,0.75,38.5,FALSE
5,29,0,5,0,0,176,2,0.6,85.5,FALSE
11,39,7,2,10,0.960606,605,1,0.25974,51,FALSE
5,29,0,5,0,0,176,2,0.6,85.5,FALSE
4,13,1,4,1,2,56,0,1,27,FALSE
2,15,0,1,4,0.5,137,0,0.9,25.2,FALSE
7,32,9,7,5,0.75,128,1,0.5,17,FALSE
13,65,2,13,6,0.916667,608,0,0.333333,73.5,FALSE
4,9,3,3,3,2,27,0,0.555556,8,FALSE
6,29,87,4,12,0.946429,190,3,0.223214,10.866667,FALSE
100,28,158,6,16,0.877193,164,3,0.258333,6.9,FALSE
3,7,1,3,2,2,23,0,1,10.5,FALSE
100,28,158,6,16,0.877193,164,3,0.258333,6.9,FALSE
100,28,158,6,16,0.877193,164,3,0.258333,6.9,FALSE
14,39,19,13,9,0.75,332,1,0.327273,28.636364,FALSE
6,26,15,5,6,0.833333,237,0,0.285714,32.571429,FALSE
9,43,0,9,5,0.666667,276,0,0.533333,53.6,FALSE
20,8,3,0,7,0.666667,43,0,0.714286,4.714286,FALSE
27,80,182,8,18,0.565217,693,2,0.15415,27.75,FALSE
23,24,276,20,24,2,24,0,0.089286,0,FALSE
3,10,0,3,3,0,32,0,0.666667,9.333333,FALSE
2,8,1,2,1,1,37,0,0.5,16.5,FALSE
7,32,9,7,5,0.75,128,1,0.5,17,FALSE
35,11,4,2,5,0.25,54,0,0.533333,9.6,FALSE
1,2,0,1,1,2,4,0,1,3,FALSE
3,7,0,2,4,0,161,0,0.75,38.5,FALSE
10,33,35,10,6,0.851852,165,1,0.351852,15.2,FALSE
12,32,27,4,9,0.683333,190,0,0.232323,15.727273,FALSE
3,10,0,3,3,0,32,0,0.666667,9.333333,FALSE
9,43,0,9,5,0.666667,276,0,0.533333,53.6,FALSE
27,80,182,8,18,0.565217,693,2,0.15415,27.75,FALSE
9,19,1,8,2,2,120,0,1,59,FALSE
18,37,0,6,11,0.454545,164,1,0.416667,12.5,FALSE
9,54,225,8,20,0.872727,539,2,0.24,19.307692,FALSE
7,13,1,6,2,2,66,0,1,31.5,FALSE
4,7,0,3,3,0,29,0,0.666667,8.333333,FALSE
11,19,2,11,4,0.666667,102,1,0.5,24,FALSE
7,17,0,7,5,0.5,75,0,0.8,13.4,FALSE
1,6,1,1,1,2,20,0,0.75,9,FALSE
2,21,21,2,9,0.6,135,0,0.4,12,FALSE
5,15,0,1,4,0.5,137,0,0.9,25.2,FALSE
12,5,0,4,3,0.333333,18,1,0.4375,3.25,FALSE
6,26,0,2,11,0.58,181,0,0.409091,15,FALSE
10,23,0,5,8,0.761905,198,0,0.35,23,FALSE
4,2,1,1,2,2,2,0,1,0,FALSE
9,20,1,8,2,2,132,0,1,65,FALSE
20,115,703,8,25,0.8819,1369,1,0.176829,31.142857,FALSE
4,13,1,4,1,2,56,0,1,27,FALSE
20,115,703,8,25,0.8819,1369,1,0.176829,31.142857,FALSE
10,61,135,10,16,0.888889,504,0,0.378947,24.789474,FALSE
6,13,0,1,5,0,69,0,0.533333,12.6,FALSE
100,28,158,6,16,0.877193,164,3,0.258333,6.9,FALSE
4,25,14,3,4,0.571429,163,1,0.3,18.875,FALSE
4,9,3,3,3,2,27,0,0.555556,8,FALSE
7,18,10,6,4,1,95,0,0.5,17.8,TRUE
4,40,130,4,18,0.736842,345,1,0.284211,15.9,TRUE
7,18,10,6,4,1,95,0,0.5,17.8,TRUE
7,18,10,6,4,1,95,0,0.5,17.8,TRUE
3,8,1,3,2,2,33,0,1,15.5,TRUE
12,84,83,12,11,0.960152,1202,1,0.181818,64.055556,TRUE
19,66,112,8,19,0.8,502,1,0.180952,22.380952,TRUE
12,84,83,12,11,0.960152,1202,1,0.181818,64.055556,TRUE
3,8,1,3,2,2,33,0,1,15.5,TRUE
8,22,3,7,2,1,152,0,0.5,48.666667,TRUE
9,20,46,2,8,0.666667,111,0,0.615385,7.230769,TRUE
16,42,17,9,10,0.7,291,2,0.287879,25,TRUE
12,84,83,12,11,0.960152,1202,1,0.181818,64.055556,TRUE
9,20,46,2,8,0.666667,111,0,0.615385,7.230769,TRUE
7,19,3,6,2,1,96,0,0.5,30.666667,TRUE
3,8,1,3,2,2,33,0,1,15.5,TRUE
17,48,41,16,11,0.769231,384,2,0.261905,25.928571,TRUE
3,8,1,3,2,2,33,0,1,15.5,TRUE
37,119,1112,9,28,0.842657,1739,2,0.244505,31.396226,TRUE
8,22,3,7,2,1,152,0,0.5,48.666667,TRUE
17,73,14,16,4,0.725,432,5,0.275,46.444444,TRUE
21,132,283,16,23,0.809524,1255,3,0.196078,35.5,TRUE
