@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z10.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z162.162162

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
17,3,3,0,3,2,3,0,1,0,FALSE
3,18,0,1,3,0.25,204,0,0.666667,65.666667,FALSE
6,4,6,4,4,2,4,0,0.625,0,FALSE
19,1,0,0,1,2,1,0,1,0,FALSE
26,1,0,1,1,2,1,0,1,0,FALSE
6,21,0,6,4,0.333333,87,0,1,20.5,FALSE
7,50,270,5,20,0.434783,250,1,0.162037,9.375,FALSE
7,40,129,7,16,0.936508,252,0,0.381579,11.526316,FALSE
10,59,103,5,14,0.77451,466,0,0.3,24.555556,FALSE
11,19,2,11,4,0.666667,102,1,0.5,24,FALSE
1,6,1,1,1,2,20,0,0.75,9,FALSE
5,41,21,5,7,0.793651,360,0,0.45,34.3,FALSE
11,38,0,11,11,0.7,250,1,0.454545,21.363636,FALSE
15,66,90,12,6,0.791667,630,2,0.197917,35.882353,FALSE
1,1,0,0,1,2,2,0,1,0,FALSE
19,1,0,0,1,2,1,0,1,0,FALSE
10,37,0,10,6,0.628571,315,1,0.325,37.75,FALSE
1,9,10,0,3,0.75,81,0,0.44,15,FALSE
7,15,13,3,11,0.75,97,3,0.220779,7.272727,FALSE
11,23,1,7,5,0.8,95,2,0.6,14.333333,FALSE
6,37,0,5,7,0.69697,308,0,0.3,24.166667,FALSE
11,23,1,7,5,0.8,95,2,0.6,14.333333,FALSE
1,8,0,1,6,0,43,1,0.666667,6,FALSE
9,22,3,8,2,2,128,0,1,41.666667,FALSE
25,52,181,2,14,0.731405,1489,0,0.290909,63.26087,FALSE
6,21,0,6,4,0.333333,87,0,1,20.5,FALSE
1,0,0,0,0,2,24,0,0,0,FALSE
10,37,0,10,6,0.628571,315,1,0.325,37.75,FALSE
13,23,6,12,1,2,195,0,0.333333,47.75,FALSE
26,1,0,1,1,2,1,0,1,0,FALSE
2,5,0,1,3,0,34,1,0.5,10,FALSE
30,46,65,3,17,0.416667,448,0,0.289474,22.473684,FALSE
30,46,65,3,17,0.416667,448,0,0.289474,22.473684,FALSE
4,4,1,4,1,2,11,0,0.666667,4.5,FALSE
6,34,4,4,6,0.651515,367,0,0.3125,29.083333,FALSE
9,31,0,5,6,0.428571,181,0,0.3125,21.375,FALSE
6,14,3,2,3,2,52,0,0.555556,16.333333,FALSE
4,2,0,0,1,2,5,0,1,4,FALSE
20,21,23,2,5,0.814815,151,1,0.228571,13.8,FALSE
1,0,0,0,0,2,24,0,0,0,FALSE
6,14,3,2,3,2,52,0,0.555556,16.333333,FALSE
3,4,1,2,1,2,19,0,1,8,FALSE
15,66,90,12,6,0.791667,630,2,0.197917,35.882353,FALSE
15,57,22,15,15,0.583333,298,1,0.264706,16.352941,FALSE
8,25,0,8,7,0.625,141,0,0.857143,18.571429,FALSE
6,14,3,2,3,2,52,0,0.555556,16.333333,FALSE
3,20,4,2,4,0.833333,168,0,0.466667,32,FALSE
1,9,10,0,3,0.75,81,0,0.44,15,FALSE
5,29,0,4,6,0.428571,177,0,0.3125,20.875,FALSE
5,29,0,4,6,0.428571,177,0,0.3125,20.875,FALSE
3,18,0,1,3,0.25,204,0,0.666667,65.666667,FALSE
7,40,129,7,16,0.936508,252,0,0.381579,11.526316,FALSE
35,84,0,24,35,0.485714,302,1,0.0875,7.333333,FALSE
25,52,181,2,14,0.731405,1489,0,0.290909,63.26087,FALSE
13,73,128,13,14,0.85,737,3,0.301587,33.47619,FALSE
15,57,22,15,15,0.583333,298,1,0.264706,16.352941,FALSE
8,25,0,8,7,0.625,141,0,0.857143,18.571429,FALSE
7,33,28,7,6,0.8125,163,0,0.4,16.888889,FALSE
5,29,0,5,0,0,176,2,0.6,85.5,FALSE
3,19,0,3,2,0.75,104,0,0.666667,33,FALSE
8,1,0,2,1,2,3,0,1,0,FALSE
8,16,0,3,3,0.583333,105,1,0.583333,19.4,FALSE
8,1,0,2,1,2,3,0,1,0,FALSE
11,19,2,11,4,0.666667,102,1,0.5,24,FALSE
9,20,1,8,2,2,132,0,1,65,FALSE
26,1,0,1,1,2,1,0,1,0,FALSE
0,3,1,0,2,2,7,0,0.75,2.5,FALSE
6,4,6,4,4,2,4,0,0.625,0,FALSE
7,40,129,7,16,0.936508,252,0,0.381579,11.526316,FALSE
5,7,1,4,3,0.5,29,0,0.666667,8.333333,FALSE
10,37,0,10,6,0.628571,315,1,0.325,37.75,FALSE
1,9,10,0,3,0.75,81,0,0.44,15,FALSE
11,23,1,7,5,0.8,95,2,0.6,14.333333,FALSE
30,46,65,3,17,0.416667,448,0,0.289474,22.473684,FALSE
6,4,6,4,4,2,4,0,0.625,0,FALSE
3,13,31,2,10,0.703704,76,1,0.375,6.3,FALSE
4,2,0,0,1,2,5,0,1,4,FALSE
2,5,0,1,3,0,34,1,0.5,10,FALSE
13,23,6,12,1,2,195,0,0.333333,47.75,FALSE
5,21,0,5,4,0.333333,87,0,1,20.5,FALSE
2,5,0,1,3,0,34,1,0.5,10,FALSE
19,19,171,16,19,2,19,0,0.108359,0,FALSE
14,29,0,9,6,0.7,224,2,0.416667,35.666667,FALSE
1,0,0,0,0,2,24,0,0,0,FALSE
1,2,0,1,1,2,4,0,1,3,FALSE
3,18,0,1,3,0.25,204,0,0.666667,65.666667,FALSE
6,14,3,2,3,2,52,0,0.555556,16.333333,FALSE
1,9,10,0,3,0.75,81,0,0.44,15,FALSE
5,17,0,4,5,0.777778,107,0,0.47619,13.857143,FALSE
37,119,1112,9,28,0.842657,1739,2,0.244505,31.396226,TRUE
15,99,18,14,8,0.826446,804,1,0.277778,65.083333,TRUE
