@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z10.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z162.162162

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
11,7,21,1,7,2,7,0,1,0,FALSE
12,38,3,11,2,1.5,182,0,0.833333,59.333333,FALSE
12,38,4,10,6,0.52381,243,1,0.35,29,FALSE
30,8,3,4,2,2,27,0,0.666667,8,FALSE
15,8,3,3,6,0.4,39,0,0.5,5.333333,FALSE
8,23,0,3,8,0.5,148,1,0.288889,14.888889,FALSE
7,40,129,7,16,0.936508,252,0,0.381579,11.526316,FALSE
3,30,0,3,5,0.6,1262,0,0.555556,208.666667,FALSE
8,20,0,4,4,0.777778,106,1,0.625,24.75,FALSE
18,8,3,3,6,0.4,39,0,0.5,5.333333,FALSE
5,22,1,5,6,0.7,137,0,0.416667,21.166667,FALSE
3,30,0,3,5,0.6,1262,0,0.555556,208.666667,FALSE
120,177,2446,12,63,0.969462,1776,3,0.118519,21.960526,FALSE
2,8,0,0,1,0.5,1082,0,0.666667,153.285714,FALSE
5,4,6,1,4,2,4,0,0.875,0,FALSE
3,15,0,1,4,0.5,137,0,0.9,25.2,FALSE
5,22,0,4,5,0.555556,150,0,0.47619,20,FALSE
1,24,0,1,4,0.5625,147,0,0.6,27.6,FALSE
5,21,1,5,6,0.7,136,0,0.416667,21,FALSE
7,61,37,7,3,0.9,758,0,0.285714,73.8,FALSE
8,23,0,3,8,0.5,148,1,0.288889,14.888889,FALSE
3,19,0,3,2,0.75,104,0,0.666667,33,FALSE
1,6,1,1,1,2,20,0,0.75,9,FALSE
5,15,0,1,4,0.5,137,0,0.9,25.2,FALSE
8,23,0,3,8,0.5,148,1,0.288889,14.888889,FALSE
5,4,6,1,4,2,4,0,0.875,0,FALSE
4,16,0,4,4,0.333333,59,0,0.875,13.5,FALSE
5,34,0,5,3,0.866667,237,0,0.444444,38,FALSE
5,13,78,0,13,2,13,0,0.326923,0,FALSE
30,8,3,4,2,2,27,0,0.666667,8,FALSE
5,19,8,1,9,0.53125,119,0,0.518519,11.777778,FALSE
1,5,1,1,2,2,10,0,0.75,4,FALSE
8,22,3,7,2,1,152,0,0.5,48.666667,FALSE
4,4,0,3,1,0,16,1,0.666667,6.5,FALSE
31,62,0,8,16,0.617647,396,1,0.215278,20.777778,FALSE
5,6,15,1,6,2,6,0,0.444444,0,FALSE
5,1,0,1,1,2,1,0,1,0,FALSE
7,43,222,7,20,0.943734,309,0,0.375,11.166667,FALSE
7,40,129,7,16,0.936508,252,0,0.381579,11.526316,FALSE
5,11,6,3,3,2,62,0,0.5,14.5,FALSE
12,38,4,10,6,0.52381,243,1,0.35,29,FALSE
5,11,6,3,3,2,62,0,0.5,14.5,FALSE
15,8,3,3,6,0.4,39,0,0.5,5.333333,FALSE
10,56,119,10,15,0.882353,460,0,0.377778,23.833333,FALSE
14,26,0,9,7,0.458333,199,2,0.392857,26.857143,FALSE
9,55,162,5,18,0.71,361,1,0.19375,15.952381,FALSE
7,61,37,7,3,0.9,758,0,0.285714,73.8,FALSE
7,40,129,7,16,0.936508,252,0,0.381579,11.526316,FALSE
12,5,0,4,3,0.333333,18,1,0.4375,3.25,FALSE
2,8,0,0,1,0.5,1082,0,0.666667,153.285714,FALSE
1,6,1,1,1,2,20,0,0.75,9,FALSE
5,22,1,5,6,0.7,137,0,0.416667,21.166667,FALSE
9,55,162,5,18,0.71,361,1,0.19375,15.952381,FALSE
1,9,0,1,1,0,58,1,0.666667,17.333333,FALSE
5,13,0,1,5,0,69,0,0.533333,12.6,FALSE
35,84,0,24,35,0.485714,302,1,0.0875,7.333333,FALSE
3,15,0,1,4,0.5,137,0,0.9,25.2,FALSE
7,17,0,7,5,0.5,75,0,0.8,13.4,FALSE
2,8,0,0,1,0.5,1082,0,0.666667,153.285714,FALSE
4,16,0,4,4,0.333333,59,0,0.875,13.5,FALSE
6,11,3,3,3,2,37,0,1,11.333333,FALSE
14,37,19,13,9,0.75,317,1,0.327273,27.272727,FALSE
1,5,1,1,2,2,10,0,0.75,4,FALSE
6,26,22,6,6,0.571429,95,0,0.40625,10.75,FALSE
6,43,322,4,6,0.859375,4244,1,0.257576,126.333333,FALSE
12,32,27,4,9,0.683333,190,0,0.232323,15.727273,FALSE
20,13,7,3,3,0.4,56,1,0.433333,8,FALSE
4,16,0,4,4,0.333333,59,0,0.875,13.5,FALSE
7,4,1,1,2,0.5,16,0,0.555556,4,FALSE
1,24,0,1,4,0.5625,147,0,0.6,27.6,FALSE
14,37,19,13,9,0.75,317,1,0.327273,27.272727,FALSE
5,13,0,1,5,0,69,0,0.533333,12.6,FALSE
193,26,0,1,14,0.384615,153,1,0.333333,9.785714,FALSE
14,26,0,9,7,0.458333,199,2,0.392857,26.857143,FALSE
4,20,3,4,1,1.5,124,0,1,40,FALSE
5,11,6,3,3,2,62,0,0.5,14.5,FALSE
5,13,0,1,5,0,69,0,0.533333,12.6,FALSE
11,56,24,11,19,0.7875,715,0,0.285714,32.666667,FALSE
7,46,10,7,7,0.771429,394,0,0.375,47.625,FALSE
12,32,27,4,9,0.683333,190,0,0.232323,15.727273,FALSE
5,25,3,5,1,1.5,191,0,1,62.333333,FALSE
5,15,0,1,4,0.5,137,0,0.9,25.2,FALSE
5,6,15,1,6,2,6,0,0.444444,0,FALSE
5,6,15,1,6,2,6,0,0.444444,0,FALSE
35,84,0,24,35,0.485714,302,1,0.0875,7.333333,FALSE
7,34,75,5,11,0.9,286,0,0.208333,17.4,FALSE
5,11,6,3,3,2,62,0,0.5,14.5,FALSE
5,1,0,1,1,2,1,0,1,0,FALSE
25,44,45,10,13,0.619048,311,3,0.216667,19.333333,FALSE
13,18,0,7,4,0.222222,137,2,0.5,32.5,TRUE
11,83,291,9,20,0.889423,658,2,0.185185,23.074074,TRUE
8,101,157,3,15,0.824786,1286,1,0.183761,45.62963,TRUE
14,69,130,13,16,0.84689,819,4,0.25,39.4,TRUE
9,36,1,9,7,0.708333,250,2,0.285714,34.142857,TRUE
9,64,76,2,9,0.879167,713,2,0.339286,40.058824,TRUE
9,64,76,2,9,0.879167,713,2,0.339286,40.058824,TRUE
3,14,1,2,3,0.5,97,0,0.666667,31,TRUE
7,24,9,4,5,0.8,231,0,0.266667,37.166667,TRUE
9,64,76,2,9,0.879167,713,2,0.339286,40.058824,TRUE
31,210,844,30,28,0.877404,2937,2,0.127315,58.408163,TRUE
12,20,3,11,1,2,165,0,0.444444,54,TRUE
9,34,118,7,17,0.975,137,1,0.270588,6.470588,TRUE
14,69,130,13,16,0.84689,819,4,0.25,39.4,TRUE
2,35,38,0,17,0.631818,617,0,0.293651,27.857143,TRUE
6,35,130,6,12,0.991071,207,0,0.352941,10.764706,TRUE
13,18,0,7,4,0.222222,137,2,0.5,32.5,TRUE
5,57,34,3,2,1.083333,566,0,0.303571,60.888889,TRUE
31,210,844,30,28,0.877404,2937,2,0.127315,58.408163,TRUE
9,64,76,2,9,0.879167,713,2,0.339286,40.058824,TRUE
3,14,1,2,3,0.5,97,0,0.666667,31,TRUE
9,36,1,9,7,0.708333,250,2,0.285714,34.142857,TRUE
9,34,118,7,17,0.975,137,1,0.270588,6.470588,TRUE
13,18,0,7,4,0.222222,137,2,0.5,32.5,TRUE
5,57,34,3,2,1.083333,566,0,0.303571,60.888889,TRUE
12,20,3,11,1,2,165,0,0.444444,54,TRUE
9,36,1,9,7,0.708333,250,2,0.285714,34.142857,TRUE
31,210,844,30,28,0.877404,2937,2,0.127315,58.408163,TRUE
16,117,35,15,11,0.823232,849,1,0.305263,43.105263,TRUE
11,83,291,9,20,0.889423,658,2,0.185185,23.074074,TRUE
9,64,76,2,9,0.879167,713,2,0.339286,40.058824,TRUE
8,101,157,3,15,0.824786,1286,1,0.183761,45.62963,TRUE
6,35,130,6,12,0.991071,207,0,0.352941,10.764706,TRUE
7,24,9,4,5,0.8,231,0,0.266667,37.166667,TRUE
6,35,130,6,12,0.991071,207,0,0.352941,10.764706,TRUE
12,20,3,11,1,2,165,0,0.444444,54,TRUE
4,12,0,4,4,0.5,54,0,0.75,12,TRUE
12,20,3,11,1,2,165,0,0.444444,54,TRUE
51,146,654,8,33,0.941358,2046,0,0.283333,54.054054,TRUE
9,64,76,2,9,0.879167,713,2,0.339286,40.058824,TRUE
9,64,76,2,9,0.879167,713,2,0.339286,40.058824,TRUE
9,64,76,2,9,0.879167,713,2,0.339286,40.058824,TRUE
2,35,38,0,17,0.631818,617,0,0.293651,27.857143,TRUE
8,52,119,8,9,0.869048,523,2,0.169591,25.789474,TRUE
14,69,130,13,16,0.84689,819,4,0.25,39.4,TRUE
31,210,844,30,28,0.877404,2937,2,0.127315,58.408163,TRUE
8,52,119,8,9,0.869048,523,2,0.169591,25.789474,TRUE
8,101,157,3,15,0.824786,1286,1,0.183761,45.62963,TRUE
12,20,3,11,1,2,165,0,0.444444,54,TRUE
6,14,1,5,2,2,45,0,1,21.5,TRUE
15,77,6,14,5,0.825397,585,1,0.35,71,TRUE
3,14,1,2,3,0.5,97,0,0.666667,31,TRUE
3,14,1,2,3,0.5,97,0,0.666667,31,TRUE
16,117,35,15,11,0.823232,849,1,0.305263,43.105263,TRUE
8,101,157,3,15,0.824786,1286,1,0.183761,45.62963,TRUE
8,101,157,3,15,0.824786,1286,1,0.183761,45.62963,TRUE
11,83,291,9,20,0.889423,658,2,0.185185,23.074074,TRUE
6,14,1,5,2,2,45,0,1,21.5,TRUE
5,57,34,3,2,1.083333,566,0,0.303571,60.888889,TRUE
9,36,1,9,7,0.708333,250,2,0.285714,34.142857,TRUE
9,36,1,9,7,0.708333,250,2,0.285714,34.142857,TRUE
6,35,130,6,12,0.991071,207,0,0.352941,10.764706,TRUE
8,101,157,3,15,0.824786,1286,1,0.183761,45.62963,TRUE
9,36,1,9,7,0.708333,250,2,0.285714,34.142857,TRUE
10,33,0,10,6,0.6,511,0,0.555556,83.5,TRUE
7,24,9,4,5,0.8,231,0,0.266667,37.166667,TRUE
16,117,35,15,11,0.823232,849,1,0.305263,43.105263,TRUE
9,34,118,7,17,0.975,137,1,0.270588,6.470588,TRUE
12,20,3,11,1,2,165,0,0.444444,54,TRUE
9,36,1,9,7,0.708333,250,2,0.285714,34.142857,TRUE
14,69,130,13,16,0.84689,819,4,0.25,39.4,TRUE
10,33,0,10,6,0.6,511,0,0.555556,83.5,TRUE
6,35,130,6,12,0.991071,207,0,0.352941,10.764706,TRUE
7,24,9,4,5,0.8,231,0,0.266667,37.166667,TRUE
9,36,1,9,7,0.708333,250,2,0.285714,34.142857,TRUE
5,57,34,3,2,1.083333,566,0,0.303571,60.888889,TRUE
9,36,1,9,7,0.708333,250,2,0.285714,34.142857,TRUE
2,35,38,0,17,0.631818,617,0,0.293651,27.857143,TRUE
10,33,0,10,6,0.6,511,0,0.555556,83.5,TRUE
13,18,0,7,4,0.222222,137,2,0.5,32.5,TRUE
15,77,6,14,5,0.825397,585,1,0.35,71,TRUE
6,35,130,6,12,0.991071,207,0,0.352941,10.764706,TRUE
8,101,157,3,15,0.824786,1286,1,0.183761,45.62963,TRUE
10,33,0,10,6,0.6,511,0,0.555556,83.5,TRUE
9,64,76,2,9,0.879167,713,2,0.339286,40.058824,TRUE
3,14,1,2,3,0.5,97,0,0.666667,31,TRUE
12,20,3,11,1,2,165,0,0.444444,54,TRUE
12,20,3,11,1,2,165,0,0.444444,54,TRUE
31,210,844,30,28,0.877404,2937,2,0.127315,58.408163,TRUE
