@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z10.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z162.162162

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
9,26,1,8,2,2,248,0,1,123,FALSE
9,22,0,5,6,0.6,105,0,0.333333,16.166667,FALSE
6,15,0,2,4,0.333333,83,0,0.4375,19.5,FALSE
6,15,0,2,4,0.333333,83,0,0.4375,19.5,FALSE
11,23,10,10,4,1,130,0,0.5,24.8,FALSE
25,78,218,21,17,0.914783,1203,0,0.322981,48.083333,FALSE
5,12,3,4,1,2,40,0,0.666667,12.333333,FALSE
25,108,964,20,44,0.946302,816,4,0.154167,15.5625,FALSE
5,68,407,3,13,0.904762,624,2,0.316129,18.451613,FALSE
25,108,964,20,44,0.946302,816,4,0.154167,15.5625,FALSE
6,12,2,2,5,0.625,48,0,0.466667,8.2,FALSE
2,15,0,0,3,0.166667,100,0,0.666667,31.333333,FALSE
9,50,21,9,1,2,686,0,0.714286,97,FALSE
6,13,6,5,3,2,83,0,0.5,19.75,FALSE
3,11,13,1,6,0.8,68,0,0.444444,10.166667,FALSE
10,43,15,10,12,0.615385,168,1,0.392857,10.857143,FALSE
4,9,3,3,3,2,27,0,0.555556,8,FALSE
11,45,16,10,4,0.771429,216,0,0.270833,25.375,FALSE
1,9,10,0,3,0.75,81,0,0.44,15,FALSE
3,10,0,3,6,0.4,52,1,0.375,7.333333,FALSE
8,34,26,3,6,0.651515,341,0,0.3125,26.916667,FALSE
1,0,0,0,0,2,24,0,0,0,FALSE
5,12,3,4,1,2,40,0,0.666667,12.333333,FALSE
11,23,10,10,4,1,130,0,0.5,24.8,FALSE
3,10,0,3,6,0.4,52,1,0.375,7.333333,FALSE
25,78,218,21,17,0.914783,1203,0,0.322981,48.083333,FALSE
3,14,5,1,4,0.8,131,0,0.2,20.166667,FALSE
4,5,6,1,4,2,16,0,0.875,3,FALSE
3,11,13,1,6,0.8,68,0,0.444444,10.166667,FALSE
5,16,0,5,6,0.5,86,0,0.642857,11,FALSE
20,106,1313,12,9,0.956553,1133,2,0.195455,19.127273,FALSE
15,62,78,14,12,0.8125,416,1,0.205882,23.176471,FALSE
12,5,0,4,3,0.333333,18,1,0.4375,3.25,FALSE
6,22,0,6,4,0.166667,142,0,0.625,34,FALSE
9,50,21,9,1,2,686,0,0.714286,97,FALSE
3,10,0,3,6,0.4,52,1,0.375,7.333333,FALSE
7,35,4,7,7,0.714286,265,0,0.46875,31.375,FALSE
2,15,0,0,3,0.166667,100,0,0.666667,31.333333,FALSE
12,64,69,10,5,0.807692,531,2,0.246032,36.642857,FALSE
6,37,0,5,7,0.69697,308,0,0.3,24.166667,FALSE
23,45,348,23,28,0.037037,204,0,0.079193,6.25,FALSE
11,31,0,5,8,0.693878,329,1,0.25,39.25,FALSE
4,5,6,1,4,2,16,0,0.875,3,FALSE
5,16,0,5,6,0.5,86,0,0.642857,11,FALSE
19,87,105,19,21,0.773333,514,1,0.176923,18.538462,FALSE
6,7,21,1,7,2,7,0,1,0,FALSE
25,78,218,21,17,0.914783,1203,0,0.322981,48.083333,FALSE
5,21,18,3,4,0.714286,145,0,0.4375,16.875,FALSE
23,3,3,0,3,2,3,0,1,0,FALSE
6,12,2,2,5,0.625,48,0,0.466667,8.2,FALSE
4,19,4,3,4,0.25,107,0,0.7,20.2,FALSE
4,13,0,3,4,0.333333,89,0,0.5,20.75,FALSE
6,12,2,2,5,0.625,48,0,0.466667,8.2,FALSE
193,26,0,1,14,0.384615,153,1,0.333333,9.785714,FALSE
3,4,1,2,1,2,19,0,1,8,FALSE
13,1,0,1,1,2,1,0,1,0,FALSE
4,9,3,3,3,2,27,0,0.555556,8,FALSE
3,10,0,3,6,0.4,52,1,0.375,7.333333,FALSE
3,30,0,3,5,0.6,1262,0,0.555556,208.666667,FALSE
11,23,10,10,4,1,130,0,0.5,24.8,FALSE
2,1,0,0,0,2,2064,0,0,2052,FALSE
11,41,67,8,11,0.846154,366,1,0.223214,24.714286,FALSE
9,26,1,8,2,2,248,0,1,123,FALSE
4,19,4,3,4,0.25,107,0,0.7,20.2,FALSE
1,18,0,0,3,0.5,96,0,0.533333,17.8,FALSE
3,14,5,1,4,0.8,131,0,0.2,20.166667,FALSE
12,77,365,10,22,0.896552,717,3,0.204167,22.566667,FALSE
2,15,0,1,4,0.5,137,0,0.9,25.2,FALSE
5,14,91,0,14,2,14,0,0.271429,0,FALSE
2,15,0,0,3,0.166667,100,0,0.666667,31.333333,FALSE
19,87,105,19,21,0.773333,514,1,0.176923,18.538462,FALSE
1,0,0,0,0,2,24,0,0,0,FALSE
9,29,0,8,5,0.571429,187,0,0.375,22,FALSE
8,19,45,0,14,0.576923,138,0,0.371429,8.571429,FALSE
11,23,10,10,4,1,130,0,0.5,24.8,FALSE
11,45,16,10,4,0.771429,216,0,0.270833,25.375,FALSE
193,26,0,1,14,0.384615,153,1,0.333333,9.785714,FALSE
25,108,964,20,44,0.946302,816,4,0.154167,15.5625,FALSE
5,37,4,5,2,0.5,250,0,0.5,48.8,FALSE
5,68,407,3,13,0.904762,624,2,0.316129,18.451613,FALSE
5,53,0,4,9,0.819444,396,1,0.238095,42,FALSE
193,26,0,1,14,0.384615,153,1,0.333333,9.785714,FALSE
2,1,0,0,0,2,2064,0,0,2052,FALSE
0,16,34,0,8,0,60,0,0.666667,5.555556,FALSE
6,7,21,1,7,2,7,0,1,0,FALSE
6,26,15,5,6,0.833333,237,0,0.285714,32.571429,FALSE
2,81,100,1,9,0.7125,654,0,0.27451,37.176471,FALSE
5,16,0,5,4,0.333333,95,0,0.75,22.25,FALSE
11,31,0,5,8,0.693878,329,1,0.25,39.25,FALSE
21,132,283,16,23,0.809524,1255,3,0.196078,35.5,TRUE
31,65,303,4,26,0.689655,634,0,0.17734,20.033333,TRUE
8,74,14,5,16,0.866071,599,1,0.163399,33.411765,TRUE
31,65,303,4,26,0.689655,634,0,0.17734,20.033333,TRUE
9,90,129,9,16,0.849817,826,3,0.318182,35.954545,TRUE
8,74,14,5,16,0.866071,599,1,0.163399,33.411765,TRUE
7,9,0,2,3,0,47,0,0.666667,14.333333,TRUE
