@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z10.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z162.162162

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
14,7,4,3,3,0.666667,22,1,0.5,4.25,FALSE
15,8,3,3,6,0.4,39,0,0.5,5.333333,FALSE
11,41,67,8,11,0.846154,366,1,0.223214,24.714286,FALSE
7,40,3,5,1,2,237,0,0.555556,78,FALSE
5,30,0,5,0,0,189,2,0.6,92,FALSE
8,23,4,8,5,0.75,249,0,0.8,48.2,FALSE
5,14,1,5,1,2,66,0,1,32,FALSE
3,18,4,3,3,0.666667,152,0,0.75,36.75,FALSE
1,40,18,0,7,0.666667,464,0,0.346939,56.625,FALSE
10,96,175,10,19,0.886364,1034,2,0.191304,43.086957,FALSE
7,22,0,7,7,0.625,147,0,0.342857,19.428571,FALSE
12,64,69,10,5,0.807692,531,2,0.246032,36.642857,FALSE
2,1,0,2,1,2,1,0,1,0,FALSE
3,10,0,3,3,0,32,0,0.666667,9.333333,FALSE
5,17,0,5,3,0,91,0,1,29,FALSE
5,22,1,5,6,0.7,137,0,0.416667,21.166667,FALSE
6,26,0,2,11,0.58,181,0,0.409091,15,FALSE
8,67,90,1,13,0.703125,878,1,0.29375,50.176471,FALSE
2,8,1,2,1,1,37,0,0.5,16.5,FALSE
2,1,0,2,1,2,1,0,1,0,FALSE
15,56,86,12,6,0.8,372,2,0.226667,22.0625,FALSE
3,8,1,3,2,2,33,0,1,15.5,FALSE
2,8,0,0,1,0.5,1082,0,0.666667,153.285714,FALSE
5,17,0,5,3,0,91,0,1,29,FALSE
5,25,15,5,5,2,94,0,0.833333,14.666667,FALSE
5,17,0,5,3,0,91,0,1,29,FALSE
25,78,218,21,17,0.914783,1203,0,0.322981,48.083333,FALSE
20,41,0,7,13,0.461538,174,1,0.392857,11.285714,FALSE
