@relation jeditA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z48.27586207-no-replacement

@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
21,6,1,11,1,1,280,0,0,0.45,1,1,4,FALSE
18,3,1,10,1,1,273,0,0,0.533333,1,1,1,FALSE
21,0,1,3,0,0.541667,300,1,1,0.333333,1,3,16,FALSE
6,1,1,6,1,2,36,0,0,0.625,1,1,1,FALSE
14,49,2,1,11,0.8,50,1,1,0.454545,0,0,1,FALSE
11,4,1,2,3,0.666667,58,1,0,0.333333,0,0,4,FALSE
34,21,1,4,1,0.848485,313,1,0,0.5,3,5,5,FALSE
27,0,5,8,0,0.5,158,0,0,0.466667,0,0,5,FALSE
135,1139,34,18,35,0.949091,1644,0.818182,4,0.111765,0,0,6,FALSE
35,5,3,6,1,0.833333,229,1,2,0.333333,0,0,1,FALSE
4,3,5,0,2,1.4375,23,0,2,0.5,0,0,2,FALSE
9,1,1,3,0,0.5,71,1,0,0.444444,1,2,6,FALSE
9,0,4,2,3,0,34,1,0,0.666667,1,1,1,FALSE
9,0,1,3,0,0.444444,80,1,0,0.357143,1,2,5,FALSE
8,4,1,0,4,1,82,0,0,0.35,2,2,1,FALSE
45,0,5,6,1,0.805556,318,1,1,0.5,3,5,6,FALSE
24,25,2,1,7,0.833333,177,0,0,0.30303,2,3,6,FALSE
31,20,3,4,1,0.761905,121,0.666667,1,0.5,4,12,1,FALSE
9,4,3,6,2,1,47,0,0,0.6,1,1,2,FALSE
32,23,22,6,8,0.72,240,1,1,0.16,0,0,5,FALSE
95,51,2,13,4,0.782051,773,1,0,0.214286,0,0,6,FALSE
32,0,4,5,7,0.272727,176,0,0,0.35,1,2,4,FALSE
11,6,2,6,4,0.75,81,1,1,0.288889,1,2,2,FALSE
21,4,1,6,2,0.5,154,0,0,0.366667,0,0,10,FALSE
36,3,3,4,3,0.533333,203,1,1,0.32,2,11,8,FALSE
33,0,0,4,4,0.375,161,1,0,0.25,0,0,3,FALSE
39,0,7,3,9,0.641975,552,0.111111,1,0.273504,0,0,13,FALSE
6,1,1,6,1,2,28,0,0,0.625,1,1,1,FALSE
51,129,11,6,9,0.873016,593,0.8,5,0.140909,0,0,11,TRUE
32,0,1,4,2,0.575758,313,0.909091,0,0.375,0,0,11,TRUE
51,6,2,5,3,0.75,260,1,1,1,2,4,3,TRUE
26,0,2,5,1,0.666667,112,1,0,0.416667,0,0,1,TRUE
64,27,6,9,1,0.775,595,1,0,0.363636,0,0,12,TRUE
55,14,3,9,4,0.675,607,0.2,1,0.138889,0,0,12,TRUE
31,14,6,7,11,0.666667,485,1,3,0.230769,0,0,11,TRUE
56,2,1,2,5,0.642857,289,1,0,0.7,2,6,2,TRUE
87,192,15,22,10,0.847222,497,0.888889,3,0.146667,3,12,6,TRUE
2,1,4,0,2,2,2,0,0,0.666667,0,0,1,TRUE
175,1183,21,27,25,0.930334,1425,0.846154,5,0.122896,3,12,11,TRUE
108,197,9,27,28,0.64,1228,1,2,0.112903,0,0,23,TRUE
28,13,3,4,9,0.722222,230,0.75,1,0.472222,1,3,3,TRUE
42,10,4,4,4,0.571429,207,1,1,0.291667,2,2,2,TRUE
148,583,11,35,30,0.781746,1738,0.916667,4,0.098901,0,0,26,TRUE
29,0,2,8,3,0.625,879,0.666667,2,0.25,0,0,3,TRUE
205,1652,26,37,27,0.941761,1871,0.878788,5,0.115385,3,12,12,TRUE
16,3,1,4,7,0.809524,115,1,0,0.392857,1,1,3,TRUE
38,48,4,5,11,0.25,300,1,1,0.305556,0,0,8,TRUE
13,4,1,3,3,0.666667,62,1,0,0.333333,0,0,4,TRUE
200,1197,99,30,40,0.892361,1437,0.875,8,0.078469,1,1,13,TRUE
268,1652,134,46,46,0.9593,2220,0.487179,10,0.077344,2,9,36,TRUE
54,0,2,7,10,0.625,541,1,0,0.30303,1,4,21,TRUE
76,119,26,16,11,0.904762,618,0.857143,3,0.203008,3,18,6,TRUE
53,25,3,8,1,0.716667,349,1,0,0.5,3,5,6,TRUE
106,606,5,14,36,0.929231,1100,0.88,3,0.125,3,17,31,TRUE
39,87,3,6,19,0.873932,1342,1,3,0.230453,0,0,15,TRUE
19,3,1,9,1,2,110,0,0,0.555556,0,0,17,TRUE
