@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z158.6956522

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,0,4,8,1,4,34,2,2,FALSE
5,0,2,3,1,3,17,0,0,FALSE
1,0,5,0,1,3,24,0,1,FALSE
2,0,18,252,8,20,273,1,5,FALSE
1,0,10,15,1,1,112,2,4,FALSE
1,0,14,23,1,7,413,0,15,FALSE
1,0,0,6,0,1,79,0,5,FALSE
1,0,7,8,1,5,44,0,1,FALSE
1,0,14,23,1,7,413,0,15,FALSE
5,0,2,3,1,3,17,0,0,FALSE
1,0,6,0,0,2,38,0,1,FALSE
3,0,2,1,1,3,15,0,1,FALSE
1,0,22,81,2,14,218,0,2,FALSE
1,0,6,61,2,14,81,0,1,FALSE
1,0,6,0,0,2,38,0,1,FALSE
4,0,11,45,3,8,101,0,1,FALSE
1,0,1,0,1,0,0,0,0,FALSE
1,0,5,33,0,5,235,0,4,FALSE
3,0,8,16,3,7,108,3,1,FALSE
2,0,4,8,1,4,34,2,2,FALSE
1,0,0,0,0,5,32,0,1,FALSE
3,0,2,1,1,3,15,0,1,FALSE
1,0,10,15,1,1,112,2,4,FALSE
1,2,8,3,2,2,96,0,3,FALSE
1,0,4,1,1,2,9,0,1,FALSE
1,0,0,0,0,0,0,0,0,FALSE
1,0,3,0,3,1,1,0,1,FALSE
1,0,0,0,0,5,32,0,1,FALSE
1,0,0,6,0,1,79,0,5,FALSE
1,0,1,0,1,1,1,0,1,FALSE
5,0,12,24,1,8,47,1,1,FALSE
1,0,6,0,0,2,38,0,1,FALSE
1,0,2,1,1,2,121,0,13,FALSE
1,0,22,81,2,14,218,0,2,FALSE
5,0,2,3,1,3,17,0,0,FALSE
0,0,16,69,4,9,165,0,3,FALSE
1,0,14,23,1,7,413,0,15,FALSE
2,1,15,142,1,12,276,2,3,FALSE
0,1,14,60,2,3,341,0,5,FALSE
2,0,18,252,8,20,273,1,5,FALSE
1,0,0,6,0,1,79,0,5,FALSE
1,0,7,8,1,5,44,0,1,FALSE
3,0,8,16,3,7,108,3,1,FALSE
3,0,8,60,1,9,101,1,3,FALSE
1,0,0,0,0,0,0,0,0,FALSE
3,0,8,16,3,7,108,3,1,FALSE
2,0,5,0,0,8,139,4,3,FALSE
0,1,14,60,2,3,341,0,5,FALSE
2,1,15,142,1,12,276,2,3,FALSE
2,1,15,142,1,12,276,2,3,FALSE
1,0,12,10,9,5,5,0,1,FALSE
3,0,7,1,0,1,42,2,1,FALSE
3,0,7,0,3,5,41,1,1,FALSE
2,0,4,3,1,1,330,1,1,FALSE
2,0,4,3,1,1,330,1,1,FALSE
1,15,42,279,32,21,326,0,3,FALSE
1,0,3,0,1,3,29,0,1,FALSE
2,0,5,0,0,8,139,4,3,FALSE
5,0,2,3,1,3,17,0,0,FALSE
2,0,5,0,0,8,139,4,3,FALSE
1,0,22,81,2,14,218,0,2,FALSE
6,0,13,18,1,6,161,0,1,FALSE
3,0,3,1,1,1,17,2,1,FALSE
4,0,19,160,5,13,287,2,5,FALSE
1,0,2,1,1,2,121,0,13,FALSE
1,0,1,0,1,0,0,0,0,FALSE
1,0,2,1,1,2,121,0,13,FALSE
1,0,26,153,12,18,126,0,1,FALSE
1,0,0,0,0,5,32,0,1,FALSE
1,0,2,1,1,2,2,0,1,FALSE
1,2,4,11,2,7,37,0,1,FALSE
5,0,2,3,1,3,17,0,0,FALSE
1,0,53,1,53,2,2,0,1,FALSE
1,0,16,78,2,12,80,0,1,TRUE
1,0,22,0,19,1,1,0,1,TRUE
1,0,5,1,1,5,160,0,14,TRUE
3,0,4,8,1,4,36,2,1,TRUE
4,0,9,0,3,9,94,3,1,TRUE
4,0,9,0,3,9,94,3,1,TRUE
3,0,8,15,2,6,42,3,1,TRUE
1,0,5,1,1,5,160,0,14,TRUE
2,0,5,4,1,3,38,0,1,TRUE
1,0,48,58,35,13,183,0,6,TRUE
1,0,48,58,35,13,183,0,6,TRUE
1,0,72,171,67,19,19,0,1,TRUE
4,0,9,0,3,9,94,3,1,TRUE
1,0,5,1,1,5,160,0,14,TRUE
1,11,63,4361,28,86,1012,0,2,TRUE
3,0,10,20,1,5,250,0,6,TRUE
3,0,10,20,1,5,250,0,6,TRUE
2,0,5,4,1,3,38,0,1,TRUE
1,11,63,4361,28,86,1012,0,2,TRUE
2,7,17,31,11,6,156,0,3,TRUE
1,1,14,8,2,2,380,0,11,TRUE
1,0,72,171,67,19,19,0,1,TRUE
2,7,17,31,11,6,156,0,3,TRUE
3,0,8,15,2,6,42,3,1,TRUE
1,0,48,58,35,13,183,0,6,TRUE
1,0,48,58,35,13,183,0,6,TRUE
1,0,84,136,80,17,17,0,1,TRUE
1,0,48,58,35,13,183,0,6,TRUE
2,7,17,31,11,6,156,0,3,TRUE
1,11,63,4361,28,86,1012,0,2,TRUE
1,0,48,58,35,13,183,0,6,TRUE
3,0,4,8,1,4,36,2,1,TRUE
1,1,14,8,2,2,380,0,11,TRUE
1,0,72,171,67,19,19,0,1,TRUE
1,0,84,136,80,17,17,0,1,TRUE
1,1,14,8,2,2,380,0,11,TRUE
1,1,14,8,2,2,380,0,11,TRUE
1,31,35,49,33,7,200,0,3,TRUE
2,1,8,8,2,5,82,1,1,TRUE
1,0,5,1,2,3,28,0,1,TRUE
2,1,8,8,2,5,82,1,1,TRUE
1,0,6,3,0,3,41,0,2,TRUE
1,0,84,136,80,17,17,0,1,TRUE
3,0,8,15,2,6,42,3,1,TRUE
2,1,8,8,2,5,82,1,1,TRUE
1,0,5,1,2,3,28,0,1,TRUE
1,0,48,58,35,13,183,0,6,TRUE
1,0,48,58,35,13,183,0,6,TRUE
1,0,5,1,1,5,160,0,14,TRUE
1,0,72,171,67,19,19,0,1,TRUE
1,0,5,1,1,5,160,0,14,TRUE
1,11,63,4361,28,86,1012,0,2,TRUE
1,0,48,58,35,13,183,0,6,TRUE
1,0,84,136,80,17,17,0,1,TRUE
2,0,5,4,1,3,38,0,1,TRUE
1,0,6,3,0,3,41,0,2,TRUE
3,0,10,20,1,5,250,0,6,TRUE
2,1,8,8,2,5,82,1,1,TRUE
1,0,22,0,19,1,1,0,1,TRUE
3,0,8,15,2,6,42,3,1,TRUE
1,0,22,0,19,1,1,0,1,TRUE
1,0,16,78,2,12,80,0,1,TRUE
1,31,35,49,33,7,200,0,3,TRUE
2,1,8,8,2,5,82,1,1,TRUE
3,0,4,8,1,4,36,2,1,TRUE
1,0,48,58,35,13,183,0,6,TRUE
1,0,5,1,2,3,28,0,1,TRUE
2,13,20,181,15,17,196,2,3,TRUE
1,11,63,4361,28,86,1012,0,2,TRUE
1,0,22,0,19,1,1,0,1,TRUE
2,0,5,4,1,3,38,0,1,TRUE
1,0,6,3,0,3,41,0,2,TRUE
3,0,8,15,2,6,42,3,1,TRUE
