@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z138.0952381

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
2,18,0.642857,0.833333,0.28125,1,1,TRUE
4,3,2,1,1,0,0,TRUE
4,3,2,1,1,0,0,TRUE
2,11,0.75,0.5,0.333333,0,0,TRUE
1,4,2,0,0.5,0,0,TRUE
2,2,0,0.666667,0.555556,0,0,TRUE
2,4,0,0.977273,0.625,0,0,TRUE
2,18,0.642857,0.833333,0.28125,1,1,TRUE
2,18,0.642857,0.833333,0.28125,1,1,TRUE
2,11,2,0.933333,0.416667,1,1,TRUE
1,29,0.027778,0,0.114198,0,0,TRUE
1,5,0.4,0,0.458333,0,0,TRUE
1,4,0.4,0,0.5,0,0,TRUE
2,4,0,0.977273,0.625,0,0,TRUE
2,4,0,0.977273,0.625,0,0,TRUE
1,13,1.333333,0,0.55,0,0,TRUE
2,8,0.25,0.903226,0.433333,0,0,TRUE
1,20,0.761905,0,0.3125,0,0,TRUE
2,13,0.75,0.6,0.466667,1,1,TRUE
2,18,0.642857,0.833333,0.28125,1,1,TRUE
2,18,0.642857,0.833333,0.28125,1,1,TRUE
1,13,1.333333,0,0.55,0,0,TRUE
1,4,2,0,0.5,0,0,TRUE
2,10,2,0.9,0.4,2,2,TRUE
2,8,0.25,0.903226,0.433333,0,0,TRUE
1,2,0,0,0.464286,0,0,TRUE
3,6,2,0.875,0.722222,2,2,TRUE
1,8,2,0,1,0,0,TRUE
2,2,0,0.666667,0.555556,0,0,TRUE
2,3,2,0.965517,0.533333,0,0,FALSE
1,16,0.5,0,0.177778,1,1,FALSE
1,2,0.436364,0,0.395833,0,0,FALSE
3,8,1,0.920455,0.606061,1,2,FALSE
2,9,0.8,0.903226,0.4,0,0,FALSE
2,3,2,0.965517,0.533333,0,0,FALSE
4,3,1.5,0.964286,0.666667,2,3,FALSE
4,13,0.916667,0.947368,0.5,3,6,FALSE
1,16,0.5,0,0.177778,1,1,FALSE
4,3,1.5,0.964286,0.666667,2,3,FALSE
1,8,0.333333,0,0.416667,0,0,FALSE
1,21,2,0,0.295455,0,0,FALSE
4,13,0.916667,0.947368,0.5,3,6,FALSE
4,13,0.916667,0.947368,0.5,3,6,FALSE
3,8,1,0.920455,0.606061,1,2,FALSE
1,16,0.5,0,0.177778,1,1,FALSE
4,13,0.916667,0.947368,0.5,3,6,FALSE
2,1,0.709877,0.464286,0.305556,1,2,FALSE
1,16,0.5,0,0.177778,1,1,FALSE
4,4,2,0.964286,0.5,3,3,FALSE
1,21,2,0,0.295455,0,0,FALSE
2,3,2,0.965517,0.533333,0,0,FALSE
1,16,0.5,0,0.177778,1,1,FALSE
4,4,2,0.964286,0.5,3,3,FALSE
3,22,0.6,0.907407,0.75,0,0,FALSE
4,13,0.916667,0.947368,0.5,3,6,FALSE
1,16,0.5,0,0.177778,1,1,FALSE
1,16,0.5,0,0.177778,1,1,FALSE
2,3,2,0.965517,0.533333,0,0,FALSE
