@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z138.0952381

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
1,11,0.7,0,0.192982,0,0,TRUE
2,16,0.5,0.903226,0.466667,0,0,TRUE
2,16,0.5,0.903226,0.466667,0,0,TRUE
1,10,2,0,0.75,0,0,TRUE
2,19,0.811688,0.333333,0.237037,0,0,TRUE
1,8,1.083333,0,0.36,0,0,TRUE
2,10,2,0.9,0.4,1,1,TRUE
2,16,0.5,0.903226,0.466667,0,0,TRUE
2,10,2,0.9,0.4,1,1,TRUE
2,44,0.011905,0.505882,0.067604,0,0,TRUE
4,10,0.666667,0.928571,0.666667,0,0,TRUE
2,19,0.811688,0.333333,0.237037,0,0,TRUE
1,11,0.701389,0,0.364706,0,0,TRUE
1,9,0.672727,0,0.186957,0,0,TRUE
1,3,0.666667,0,0.333333,0,0,TRUE
2,10,2,0.931034,0.416667,1,1,TRUE
1,15,0.738636,0,0.422222,0,0,TRUE
1,5,2,0,1,0,0,TRUE
1,6,0.878788,0,0.261905,0,0,TRUE
1,20,0.761905,0,0.3125,0,0,TRUE
1,5,2,0,1,0,0,TRUE
2,16,0.5,0.903226,0.466667,0,0,TRUE
1,1,0.333333,0,0.625,0,0,TRUE
4,4,0.75,0.75,0.333333,1,2,TRUE
1,10,2,0,0.75,0,0,TRUE
2,19,0.811688,0.333333,0.237037,0,0,TRUE
2,10,2,0.931034,0.416667,1,1,TRUE
1,8,1.083333,0,0.36,0,0,TRUE
2,9,0.666667,0.7,0.4375,1,1,TRUE
2,9,2,0.903226,0.4,1,2,FALSE
4,22,0.826531,0.847826,0.373333,2,2,FALSE
1,5,2,0,0.75,0,0,FALSE
3,8,2,0.960784,0.666667,2,2,FALSE
1,16,2,0,0,0,0,FALSE
1,8,2,0,0.625,0,0,FALSE
1,5,2,0,0.75,0,0,FALSE
1,4,0.963158,0,0.160819,0,0,FALSE
1,4,0.963158,0,0.160819,0,0,FALSE
2,8,2,0.903226,0.4,1,1,FALSE
2,2,2,0.714286,0.666667,1,2,FALSE
3,8,2,0.960784,0.666667,2,2,FALSE
3,8,0.555556,0.793103,0.38,1,4,FALSE
2,2,2,0.714286,0.666667,1,2,FALSE
4,22,0.826531,0.847826,0.373333,2,2,FALSE
2,3,2,0.965517,0.533333,0,0,FALSE
1,5,2,0,0.75,0,0,FALSE
2,3,2,0.965517,0.533333,0,0,FALSE
1,16,2,0,0,0,0,FALSE
3,8,2,0.960784,0.666667,2,2,FALSE
2,4,2,0.714286,0.5,0,0,FALSE
2,9,2,0.903226,0.4,1,2,FALSE
2,9,2,0.903226,0.4,1,2,FALSE
2,8,2,0.903226,0.4,1,1,FALSE
1,8,2,0,0.625,0,0,FALSE
2,9,2,0.903226,0.4,1,2,FALSE
2,7,2,0.933333,0.392857,0,0,FALSE
2,7,2,0.933333,0.392857,0,0,FALSE
1,4,0.963158,0,0.160819,0,0,FALSE
