@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z138.0952381

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
2,8,2,0.9,0.4,1,1,TRUE
1,24,0.902778,0,0.235294,0,0,TRUE
2,8,2,0.9,0.4,1,1,TRUE
2,2,2,0.714286,0.666667,1,2,TRUE
1,24,0.902778,0,0.235294,0,0,TRUE
1,4,2,0,0.9,0,0,TRUE
1,7,0.7,0,0.4,0,0,TRUE
3,12,1,0.727273,0.4375,1,1,TRUE
2,16,1.333333,0.8,0.375,0,0,TRUE
1,26,0.902778,0,0.235294,0,0,TRUE
4,10,0.666667,0.928571,0.666667,0,0,TRUE
2,5,2,0.964286,0.533333,0,0,TRUE
2,8,0.473684,0.5,0.316667,1,3,TRUE
2,11,2,0.903226,0.4,2,2,TRUE
2,16,0.792857,0.333333,0.237037,0,0,TRUE
2,4,0.555556,0.571429,0.45,0,0,TRUE
1,6,0.625,0,0.466667,0,0,TRUE
2,13,0.75,0.6,0.466667,1,1,TRUE
1,4,2,0,0.9,0,0,TRUE
2,14,0.75,0.47619,0.461538,0,0,TRUE
3,4,0.555556,0.769231,0.458333,1,1,TRUE
2,13,0.75,0.6,0.466667,1,1,TRUE
4,10,0.666667,0.928571,0.666667,0,0,TRUE
2,8,0.473684,0.5,0.316667,1,3,TRUE
2,16,1.333333,0.8,0.375,0,0,TRUE
2,4,0.791444,0.375,0.226891,1,2,TRUE
2,11,2,0.903226,0.4,2,2,TRUE
1,1,2,0,0,0,0,TRUE
3,12,1,0.727273,0.4375,1,1,TRUE
2,6,0.8,0.903226,0.4,0,0,FALSE
2,6,0.8,0.903226,0.4,0,0,FALSE
1,6,2,0,0,0,0,FALSE
4,22,0.826531,0.847826,0.373333,2,2,FALSE
1,16,1,0,0.4,0,0,FALSE
4,4,2,0.964286,0.5,3,3,FALSE
1,6,2,0,0,0,0,FALSE
4,4,2,0.964286,0.5,3,3,FALSE
3,1,2,1,1,0,0,FALSE
3,11,0.55,0.866667,0.4,1,1,FALSE
2,6,0.8,0.903226,0.4,0,0,FALSE
3,11,0.55,0.866667,0.4,1,1,FALSE
2,5,0.666667,0.633333,0.461538,0,0,FALSE
4,4,2,0.964286,0.5,3,3,FALSE
1,16,1,0,0.4,0,0,FALSE
4,7,1.5,0.964286,0.666667,2,4,FALSE
1,3,2,0,0.583333,0,0,FALSE
2,6,0.8,0.903226,0.4,0,0,FALSE
2,6,0.8,0.903226,0.4,0,0,FALSE
2,5,0.666667,0.633333,0.461538,0,0,FALSE
1,4,2,0,0.666667,0,0,FALSE
4,4,2,0.964286,0.5,3,3,FALSE
1,16,1,0,0.4,0,0,FALSE
2,8,1,0.6875,0.416667,1,1,FALSE
3,11,0.55,0.866667,0.4,1,1,FALSE
4,7,1.5,0.964286,0.666667,2,4,FALSE
4,22,0.826531,0.847826,0.373333,2,2,FALSE
4,7,1.5,0.964286,0.666667,2,4,FALSE
4,4,2,0.964286,0.5,3,3,FALSE
