@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z138.0952381

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
1,65,0.917857,0,0.17931,0,0,TRUE
2,11,2,0.903226,0.4,1,1,TRUE
1,12,0.666667,0,0.416667,0,0,TRUE
1,2,0.504348,0,0.3125,0,0,TRUE
1,65,0.917857,0,0.17931,0,0,TRUE
1,34,2,0,0.666667,0,0,TRUE
1,6,2,0,1,0,0,TRUE
1,6,2,0,1,0,0,TRUE
2,3,2,0.964286,0.533333,0,0,TRUE
1,2,0.933333,0,0.233766,0,0,TRUE
1,2,0.933333,0,0.233766,0,0,TRUE
2,5,2,0.964286,0.533333,0,0,TRUE
2,1,0.673684,0.448276,0.324561,1,2,TRUE
4,10,0.666667,0.928571,0.666667,0,0,TRUE
1,6,2,0,1,0,0,TRUE
2,3,2,0.964286,0.533333,0,0,TRUE
1,12,0.666667,0,0.416667,0,0,TRUE
1,5,0.703297,0,0.346154,0,0,TRUE
2,3,2,0.964286,0.533333,0,0,TRUE
1,12,0.666667,0,0.416667,0,0,TRUE
2,8,0.571429,0.611111,0.375,1,1,TRUE
2,5,2,0.964286,0.533333,0,0,TRUE
1,2,0.504348,0,0.3125,0,0,TRUE
2,9,0.5,0.611111,0.375,0,0,TRUE
1,34,2,0,0.666667,0,0,TRUE
1,5,0.703297,0,0.346154,0,0,TRUE
1,13,0.97619,0,0.172619,0,0,TRUE
1,2,0.504348,0,0.3125,0,0,TRUE
1,4,2,0,1,0,0,TRUE
4,4,1.2,0.915254,0.366667,2,4,FALSE
2,4,2,0.714286,0.5,0,0,FALSE
4,4,1.2,0.915254,0.366667,2,4,FALSE
2,2,2,0.888889,0.666667,0,0,FALSE
3,8,1,0.907407,0.5,0,0,FALSE
2,2,2,0.888889,0.666667,0,0,FALSE
2,7,0.25,0.9,0.433333,0,0,FALSE
2,10,2,0.903226,0.371429,1,2,FALSE
2,2,2,0.888889,0.666667,0,0,FALSE
2,5,2,0.862069,0.666667,0,0,FALSE
4,3,1.333333,0.947368,0.75,2,4,FALSE
2,7,0.25,0.9,0.433333,0,0,FALSE
4,4,1.2,0.915254,0.366667,2,4,FALSE
1,24,1.4375,0,0.5,0,0,FALSE
2,8,2,0.903226,0.4,1,1,FALSE
2,7,0.25,0.9,0.433333,0,0,FALSE
4,4,1.2,0.915254,0.366667,2,4,FALSE
2,2,2,0.888889,0.666667,0,0,FALSE
2,8,2,0.903226,0.4,1,1,FALSE
2,5,2,0.862069,0.666667,0,0,FALSE
2,2,2,0.888889,0.666667,0,0,FALSE
2,5,2,0.862069,0.666667,0,0,FALSE
2,5,2,0.862069,0.666667,0,0,FALSE
2,5,2,0.967742,0.533333,0,0,FALSE
2,5,2,0.967742,0.533333,0,0,FALSE
4,3,1.333333,0.947368,0.75,2,4,FALSE
4,3,1.333333,0.947368,0.75,2,4,FALSE
2,10,2,0.903226,0.371429,1,2,FALSE
2,5,2,0.967742,0.533333,0,0,FALSE
