@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z138.0952381

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
1,3,2,0,1,0,0,TRUE
1,3,2,0,1,0,0,TRUE
1,3,0.666667,0,0.333333,0,0,TRUE
1,5,2,0,0.5,0,0,TRUE
4,24,0.833333,0.866667,0.5,2,2,TRUE
1,3,0.5,0,0.4,0,0,TRUE
1,4,0.4,0,0.5,0,0,TRUE
1,5,2,0,0.266667,0,0,TRUE
1,10,2,0,0.75,0,0,TRUE
1,4,0.4,0,0.5,0,0,TRUE
1,5,2,0,0.266667,0,0,TRUE
1,3,0.5,0,0.4,0,0,TRUE
2,39,0.013889,0.506849,0.078159,0,0,TRUE
1,64,2,0,0.222222,0,0,TRUE
1,5,2,0,0.5,0,0,TRUE
1,1,2,0,0.875,0,0,TRUE
1,19,0.761905,0,0.3125,0,0,TRUE
2,2,2,0.714286,0.666667,1,2,TRUE
1,6,2,0,0.325,0,0,TRUE
1,1,2,0,0,0,0,TRUE
1,5,2,0,0.5,0,0,TRUE
1,5,2,0,0.266667,0,0,TRUE
1,3,0.5,0,0.4,0,0,TRUE
2,9,0.666667,0.7,0.4375,1,1,TRUE
2,6,2,0.931034,0.416667,0,0,TRUE
2,2,2,0.714286,0.666667,1,2,TRUE
2,16,1.333333,0.8,0.375,0,0,TRUE
2,4,0.25,0.666667,0.611111,0,0,TRUE
1,4,0.4,0,0.5,0,0,TRUE
4,6,0.85,0.947368,0.5,3,3,FALSE
2,14,0.628571,0.833333,0.265625,1,2,FALSE
2,5,2,0.965517,0.533333,0,0,FALSE
2,5,2,0.965517,0.533333,0,0,FALSE
2,9,0.8,0.903226,0.4,0,0,FALSE
2,14,0.628571,0.833333,0.265625,1,2,FALSE
4,6,0.85,0.947368,0.5,3,3,FALSE
2,9,0.8,0.903226,0.4,0,0,FALSE
3,12,0.928571,0.637931,0.309091,1,1,FALSE
2,3,0.333333,0.605263,0.5,1,6,FALSE
2,9,0.8,0.903226,0.4,0,0,FALSE
3,8,2,0.960784,0.666667,2,2,FALSE
4,6,0.85,0.947368,0.5,3,3,FALSE
3,16,0.722222,0.859649,0.269841,3,3,FALSE
3,12,0.928571,0.637931,0.309091,1,1,FALSE
3,12,0.928571,0.637931,0.309091,1,1,FALSE
3,8,2,0.960784,0.666667,2,2,FALSE
1,60,0.733909,0,0.147804,0,0,FALSE
2,3,0.333333,0.605263,0.5,1,6,FALSE
1,60,0.733909,0,0.147804,0,0,FALSE
3,12,0.928571,0.637931,0.309091,1,1,FALSE
2,8,2,0.903226,0.4,1,1,FALSE
4,4,1.2,0.915254,0.366667,2,4,FALSE
3,12,0.928571,0.637931,0.309091,1,1,FALSE
4,6,0.85,0.947368,0.5,3,3,FALSE
4,4,1.2,0.915254,0.366667,2,4,FALSE
2,14,0.628571,0.833333,0.265625,1,2,FALSE
1,1,2,0,0,0,0,FALSE
3,16,0.722222,0.859649,0.269841,3,3,FALSE
