@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z138.0952381

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
2,3,0.555556,0.571429,0.45,0,0,TRUE
1,10,2,0,0.133333,0,0,TRUE
5,23,0.6875,0.823529,0.5,0,0,TRUE
1,24,0.902778,0,0.235294,0,0,TRUE
3,10,0.5,0.571429,0.428571,0,0,TRUE
2,3,0.555556,0.571429,0.45,0,0,TRUE
2,4,0.875,0.9,0.4,0,0,TRUE
3,12,1,0.727273,0.4375,1,1,TRUE
1,24,0.902778,0,0.235294,0,0,TRUE
1,5,0.703297,0,0.346154,0,0,TRUE
3,12,1,0.727273,0.4375,1,1,TRUE
1,5,0.703297,0,0.346154,0,0,TRUE
2,10,2,0.931034,0.416667,1,1,TRUE
2,4,0.875,0.9,0.4,0,0,TRUE
1,5,0.4,0,0.458333,0,0,TRUE
1,5,0.703297,0,0.346154,0,0,TRUE
2,4,0.875,0.9,0.4,0,0,TRUE
2,17,0.25,0.9,0.466667,1,2,TRUE
3,10,0.5,0.571429,0.428571,0,0,TRUE
2,7,0.4,0.666667,0.458333,1,1,TRUE
1,5,2,0,0,0,0,TRUE
2,10,2,0.931034,0.416667,1,1,TRUE
1,24,0.902778,0,0.235294,0,0,TRUE
2,10,2,0.931034,0.416667,1,1,TRUE
2,3,0.555556,0.571429,0.45,0,0,TRUE
2,17,0.25,0.9,0.466667,1,2,TRUE
2,4,0.875,0.9,0.4,0,0,TRUE
2,7,0.4,0.666667,0.458333,1,1,TRUE
1,5,0.4,0,0.458333,0,0,TRUE
1,4,2,0,0.5,0,0,FALSE
4,8,1.5,0.964286,0.666667,3,4,FALSE
3,10,0.6,0.924528,0.35,3,3,FALSE
4,8,1.5,0.964286,0.666667,3,4,FALSE
4,3,1.5,0.964286,0.666667,2,3,FALSE
3,10,0.6,0.924528,0.35,3,3,FALSE
1,4,0.963158,0,0.160819,0,0,FALSE
4,8,2,0.964286,0.666667,2,4,FALSE
1,4,2,0,0.5,0,0,FALSE
4,8,1.5,0.964286,0.666667,3,4,FALSE
4,8,1.5,0.964286,0.666667,3,4,FALSE
3,10,0.6,0.924528,0.35,3,3,FALSE
4,8,2,0.964286,0.666667,2,4,FALSE
4,3,1.5,0.964286,0.666667,2,3,FALSE
3,10,1.019608,0.6,0.338235,1,2,FALSE
1,5,2,0,0.75,0,0,FALSE
3,10,1.019608,0.6,0.338235,1,2,FALSE
1,4,0.963158,0,0.160819,0,0,FALSE
1,2,2,0,0.555556,0,0,FALSE
3,10,0.6,0.924528,0.35,3,3,FALSE
3,10,1.019608,0.6,0.338235,1,2,FALSE
1,5,2,0,0.75,0,0,FALSE
3,10,0.6,0.924528,0.35,3,3,FALSE
4,3,1.5,0.964286,0.666667,2,3,FALSE
4,8,1.5,0.964286,0.666667,3,4,FALSE
1,4,2,0,0.5,0,0,FALSE
4,3,1.5,0.964286,0.666667,2,3,FALSE
3,16,0.722222,0.859649,0.269841,3,3,FALSE
1,4,2,0,0.5,0,0,FALSE
