@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z138.0952381

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
2,11,2,0.903226,0.4,1,1,TRUE
1,45,1,0,0.064646,0,0,TRUE
2,5,0.5,0.6,0.555556,1,2,TRUE
4,44,0.666667,0.764706,0.533333,0,0,TRUE
2,8,0.571429,0.611111,0.375,1,1,TRUE
1,66,0.761589,0,0.145695,0,0,TRUE
2,17,0.52381,0.823529,0.28125,1,1,TRUE
2,5,0.5,0.6,0.555556,1,2,TRUE
2,11,2,0.903226,0.4,1,1,TRUE
1,7,0.847222,0,0.21978,0,0,TRUE
2,11,2,0.903226,0.4,2,2,TRUE
1,7,0.7,0,0.4,0,0,TRUE
1,15,0.738636,0,0.422222,0,0,TRUE
2,17,0.52381,0.823529,0.28125,1,1,TRUE
1,21,2,0,0.295455,0,0,TRUE
2,1,0.673684,0.448276,0.324561,1,2,TRUE
1,4,0.5,0,0.5,0,0,TRUE
1,8,0.4,0,0.416667,0,0,TRUE
1,45,1,0,0.064646,0,0,TRUE
1,12,0.814815,0,0.422222,0,0,TRUE
2,1,0.673684,0.448276,0.324561,1,2,TRUE
1,7,0.847222,0,0.21978,0,0,TRUE
2,11,2,0.903226,0.4,2,2,TRUE
1,8,0.4,0,0.416667,0,0,TRUE
1,3,0.882353,0,0.333333,0,0,TRUE
2,1,0.673684,0.448276,0.324561,1,2,TRUE
2,11,2,0.903226,0.4,2,2,TRUE
1,12,0.814815,0,0.422222,0,0,TRUE
1,3,0.882353,0,0.333333,0,0,TRUE
2,6,0.8,0.903226,0.4,0,0,FALSE
2,6,0.875,0.903226,0.4,0,0,FALSE
3,8,0.555556,0.793103,0.38,1,4,FALSE
3,8,0.555556,0.793103,0.38,1,4,FALSE
1,8,2,0,0.625,0,0,FALSE
1,2,2,0,0.555556,0,0,FALSE
2,6,0.875,0.903226,0.4,0,0,FALSE
2,9,2,0.903226,0.4,1,2,FALSE
2,6,0.875,0.903226,0.4,0,0,FALSE
4,13,0.916667,0.947368,0.5,3,6,FALSE
3,12,0.928571,0.637931,0.309091,1,1,FALSE
2,6,0.875,0.903226,0.4,0,0,FALSE
1,12,2,0,0.68,0,0,FALSE
1,12,2,0,0.68,0,0,FALSE
3,8,0.555556,0.793103,0.38,1,4,FALSE
3,8,0.555556,0.793103,0.38,1,4,FALSE
4,13,0.916667,0.947368,0.5,3,6,FALSE
1,3,2,0,0.583333,0,0,FALSE
3,8,0.555556,0.793103,0.38,1,4,FALSE
3,12,0.928571,0.637931,0.309091,1,1,FALSE
1,4,2,0,0.666667,0,0,FALSE
3,8,0.555556,0.793103,0.38,1,4,FALSE
1,8,2,0,0.625,0,0,FALSE
1,8,2,0,0.625,0,0,FALSE
1,2,2,0,0.555556,0,0,FALSE
4,13,0.916667,0.947368,0.5,3,6,FALSE
1,4,2,0,0.666667,0,0,FALSE
1,1,0.444444,0,0.625,0,0,FALSE
1,12,2,0,0.68,0,0,FALSE
