@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z138.0952381

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
1,12,2,0,0.68,0,0,TRUE
1,3,2,0,1,0,0,TRUE
1,2,0,0,0.464286,0,0,TRUE
1,3,2,0,1,0,0,TRUE
3,3,2,1,1,0,0,TRUE
1,2,0,0,0.464286,0,0,TRUE
4,3,2,1,1,0,0,TRUE
1,5,0.875,0,0.555556,0,0,TRUE
1,34,2,0,0.666667,0,0,TRUE
2,3,2,0.964286,0.533333,0,0,TRUE
1,4,2,0,0.777778,0,0,TRUE
1,4,2,0,0.666667,0,0,TRUE
1,10,2,0,0.133333,0,0,TRUE
1,2,0.333333,0,0.5,0,0,TRUE
2,3,2,0.964286,0.533333,0,0,TRUE
1,6,2,0,1,0,0,TRUE
4,3,2,1,1,0,0,TRUE
2,3,2,0.964286,0.533333,0,0,TRUE
1,3,2,0,1,0,0,TRUE
1,9,0.672727,0,0.186957,0,0,TRUE
2,2,2,0.714286,0.666667,1,2,TRUE
1,5,2,0,0.3125,0,0,TRUE
2,3,2,0.987179,0.666667,1,1,TRUE
2,8,2,0.9,0.4,1,2,TRUE
2,16,0.5,0.903226,0.466667,0,0,TRUE
2,8,2,0.9,0.4,1,2,TRUE
3,6,2,0.875,0.722222,2,2,TRUE
2,3,2,0.964286,0.533333,0,0,TRUE
1,6,2,0,1,0,0,TRUE
4,4,1.2,0.915254,0.366667,2,4,FALSE
3,8,0.555556,0.793103,0.38,1,4,FALSE
1,3,0.962963,0,0.388889,0,0,FALSE
3,10,0.6,0.924528,0.35,3,3,FALSE
2,8,2,0.903226,0.4,1,1,FALSE
3,10,0.6,0.924528,0.35,3,3,FALSE
2,8,1,0.6875,0.416667,1,1,FALSE
2,10,2,0.903226,0.4,1,2,FALSE
3,10,0.6,0.924528,0.35,3,3,FALSE
2,8,2,0.903226,0.4,1,1,FALSE
3,2,1.12,0.8125,0.5,1,1,FALSE
1,60,0.733909,0,0.147804,0,0,FALSE
1,60,0.733909,0,0.147804,0,0,FALSE
2,9,0.75,0.903226,0.4,0,0,FALSE
2,8,1,0.6875,0.416667,1,1,FALSE
2,8,2,0.903226,0.4,1,1,FALSE
3,10,0.6,0.924528,0.35,3,3,FALSE
3,10,0.6,0.924528,0.35,3,3,FALSE
2,9,0.75,0.903226,0.4,0,0,FALSE
2,10,2,0.903226,0.4,1,2,FALSE
3,10,0.6,0.924528,0.35,3,3,FALSE
2,8,2,0.903226,0.4,1,1,FALSE
4,4,1.2,0.915254,0.366667,2,4,FALSE
3,8,0.555556,0.793103,0.38,1,4,FALSE
2,3,2,0.965517,0.533333,0,0,FALSE
2,3,2,0.965517,0.533333,0,0,FALSE
4,4,1.2,0.915254,0.366667,2,4,FALSE
2,8,2,0.903226,0.4,1,1,FALSE
3,10,0.6,0.924528,0.35,3,3,FALSE
