@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z138.0952381

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
1,4,2,0,0.5,0,0,TRUE
2,10,2,0.931034,0.416667,1,1,TRUE
1,12,0.361111,0,0.325,0,0,TRUE
1,2,0.333333,0,0.5,0,0,TRUE
2,15,0.666667,0.84375,0.326531,1,1,TRUE
2,10,2,0.931034,0.392857,1,1,TRUE
2,21,0.789744,0.692308,0.253968,1,2,TRUE
2,15,0.666667,0.84375,0.326531,1,1,TRUE
1,29,2,0,0.149091,0,0,TRUE
1,29,2,0,0.149091,0,0,TRUE
1,1,2,0,0.75,0,0,TRUE
2,8,2,0.9,0.4,1,2,TRUE
1,12,0.361111,0,0.325,0,0,TRUE
1,2,0,0,0.464286,0,0,TRUE
2,6,0.25,0.733333,0.45,0,0,TRUE
1,16,0.6,0,0.444444,0,0,TRUE
3,5,2,0.833333,0.8,2,5,TRUE
1,11,2,0,0.625,0,0,TRUE
1,12,0.775,0,0.246753,0,0,TRUE
1,20,0.761905,0,0.3125,0,0,TRUE
1,2,0.333333,0,0.5,0,0,TRUE
2,6,0.25,0.733333,0.45,0,0,TRUE
1,11,2,0,0.625,0,0,TRUE
1,12,0.775,0,0.246753,0,0,TRUE
2,17,0.52381,0.823529,0.28125,1,1,TRUE
1,16,0.6,0,0.444444,0,0,TRUE
1,20,0.761905,0,0.3125,0,0,TRUE
2,10,2,0.931034,0.416667,1,1,TRUE
2,10,2,0.931034,0.392857,1,1,TRUE
1,1,0.333333,0,0.625,0,0,FALSE
1,6,2,0,0,0,0,FALSE
3,10,1.019608,0.6,0.338235,1,2,FALSE
1,1,0.333333,0,0.625,0,0,FALSE
3,16,0.666667,0.866667,0.4,1,1,FALSE
1,7,2,0,1,0,0,FALSE
3,1,2,1,1,0,0,FALSE
3,1,2,1,1,0,0,FALSE
3,10,1.019608,0.6,0.338235,1,2,FALSE
2,5,0.5,0.9,0.5,0,0,FALSE
1,6,2,0,0,0,0,FALSE
4,8,2,0.964286,0.666667,2,4,FALSE
1,2,2,0,0.555556,0,0,FALSE
1,7,2,0,1,0,0,FALSE
1,8,2,0,1,0,0,FALSE
1,7,2,0,1,0,0,FALSE
1,2,2,0,0.555556,0,0,FALSE
1,6,2,0,0,0,0,FALSE
3,10,1.019608,0.6,0.338235,1,2,FALSE
1,2,2,0,0.555556,0,0,FALSE
1,1,0.333333,0,0.625,0,0,FALSE
2,5,0.5,0.9,0.5,0,0,FALSE
1,1,0.333333,0,0.625,0,0,FALSE
2,8,2,0.903226,0.4,1,2,FALSE
4,8,2,0.964286,0.666667,2,4,FALSE
1,1,2,0,0.875,0,0,FALSE
3,16,0.666667,0.866667,0.4,1,1,FALSE
1,1,2,0,0.875,0,0,FALSE
2,10,2,0.903226,0.371429,1,2,FALSE
