@relation jeditA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4

@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
108,197,9,27,28,0.64,1228,1,2,0.112903,0,0,23,TRUE
23,59,17,1,9,0.807692,117,0,0,0.297619,0,0,5,TRUE
39,61,4,7,12,0.307692,314,1,1,0.320513,0,0,8,TRUE
131,927,18,15,48,0.971667,923,0.138889,5,0.130719,3,21,7,TRUE
34,37,5,4,11,0.760684,324,1,1,0.22449,0,0,8,TRUE
123,210,11,31,29,0.683871,1566,0.9,2,0.136719,0,0,31,TRUE
325,4043,137,48,67,0.915102,4367,1,7,0.059418,0,0,56,TRUE
23,43,53,1,11,0.5,154,0,1,0.577778,1,2,3,TRUE
56,23,3,9,7,0.65,479,1,1,0.4,0,0,3,TRUE
32,0,1,4,2,0.575758,313,0.909091,0,0.375,0,0,11,TRUE
91,190,4,9,19,1,690,0,0,0.4,2,3,8,TRUE
83,471,29,15,28,0.969697,679,0.333333,0,0.242424,0,0,5,TRUE
337,10339,93,46,116,0.936533,4593,0.76087,13,0.080909,0,0,30,TRUE
33,2,2,3,3,0.458333,191,1,1,0.4375,2,11,8,TRUE
450,7403,223,79,91,0.927292,5494,0.965517,10,0.05155,0,0,71,TRUE
72,37,17,11,8,0.857143,533,0.928571,3,0.257143,2,5,6,TRUE
33,9,1,4,4,0.74,439,0.6,0,0.5,2,3,13,TRUE
28,0,2,5,2,0.666667,119,1,0,0.4,0,0,1,TRUE
209,1298,118,37,42,0.948892,1532,0.482759,9,0.083102,1,1,19,TRUE
26,0,11,1,12,0.458333,110,1,0,0.384615,0,0,2,TRUE
14,7,31,1,6,0.6,49,1,1,0.583333,0,0,1,TRUE
124,117,7,20,6,0.771242,762,1,0,0.1875,3,6,7,TRUE
24,0,1,1,3,0.444444,195,1,0,0.375,1,3,2,TRUE
144,725,58,21,34,0.955263,1492,0.4,1,0.135965,0,0,16,TRUE
61,44,4,10,6,0.833333,488,1,0,0.180556,0,0,6,TRUE
145,988,14,14,46,0.960918,1107,0.677419,5,0.101415,3,25,7,TRUE
72,40,3,8,2,0.943182,687,0.875,1,0.222222,1,3,5,TRUE
106,606,5,14,36,0.929231,1100,0.88,3,0.125,3,17,31,TRUE
200,1197,99,30,40,0.892361,1437,0.875,8,0.078469,1,1,13,TRUE
104,312,7,21,22,0.875,721,1,2,0.114478,0,0,8,TRUE
108,11,2,12,3,0.914286,1839,0.333333,3,0.236364,0,0,20,TRUE
54,71,8,10,16,0.789916,460,1,2,0.208333,0,0,14,TRUE
47,21,4,8,7,0.970085,1529,0.5,2,0.2875,0,0,32,TRUE
31,20,4,4,1,0.761905,123,0.666667,1,0.5,4,12,2,TRUE
75,258,4,8,8,0.818182,530,1,3,0.152727,1,1,8,TRUE
24,1,1,3,1,0.5,253,1,1,1,1,3,1,TRUE
20,0,1,5,4,0.703704,347,1,1,0.371429,0,0,8,TRUE
89,97,12,15,10,0.857143,623,0.846154,3,0.25,0,0,6,TRUE
19,3,1,9,1,2,110,0,0,0.555556,0,0,17,TRUE
27,3,1,5,3,1,110,1,0,0.666667,0,0,1,TRUE
19,3,0,9,1,1,54,0,0,0.333333,0,0,3,TRUE
26,0,4,8,0,0.5,155,0,0,0.466667,0,0,5,TRUE
25,1,2,8,2,2,127,0,0,0.75,3,4,9,TRUE
75,73,9,19,12,0.785714,736,1,3,0.247619,0,0,13,TRUE
346,9847,99,51,118,0.929969,5007,0.714286,12,0.077948,0,0,39,TRUE
