@relation jeditA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4

@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
34,52,10,4,10,0.8125,168,0.5,0,0.178571,1,1,4,FALSE
44,14,4,18,2,0.75,352,1,4,0.234568,1,1,11,FALSE
13,4,3,4,4,0.875,50,0.25,0,0.5,1,1,1,FALSE
8,4,1,0,4,1,82,0,0,0.35,2,2,1,FALSE
2,0,16,0,1,2,5,0,0,1,0,0,0,FALSE
25,0,39,2,11,0,135,1,0,0.484848,0,0,2,FALSE
16,91,12,2,14,2,38,0,0,0.414286,0,0,1,FALSE
39,0,3,5,2,0.8,210,1,1,0.32,0,0,2,FALSE
6,15,4,1,6,2,6,0,0,1,0,0,1,FALSE
18,8,0,4,5,0.375,173,1,2,0.366667,2,3,7,FALSE
87,71,4,8,3,0.776786,726,1,1,0.24,0,0,12,FALSE
13,4,2,4,4,0.875,50,0.25,0,0.5,1,1,1,FALSE
1,0,5,1,1,2,1,0,0,1,0,0,1,FALSE
7,21,39,0,7,2,7,0,0,0.52381,0,0,1,FALSE
4,1,1,3,2,2,10,0,0,0.75,0,0,1,FALSE
27,10,2,3,3,0.75,181,1,0,0.5,2,4,1,FALSE
8,0,1,3,0,0.75,151,0.5,0,0.444444,1,2,18,FALSE
6,1,1,6,1,2,36,0,0,0.625,1,1,1,FALSE
40,25,3,0,21,0.529412,1277,0.705882,0,0.296296,0,0,7,FALSE
31,0,4,1,8,0.571429,418,1,0,0.625,0,0,12,FALSE
6,1,3,6,1,1,54,0,0,0.666667,1,2,1,FALSE
5,6,9,0,4,2,11,0,0,0.75,0,0,1,FALSE
7,7,14,0,6,0.8,38,1,0,0.375,0,0,1,FALSE
7,1,1,6,1,2,30,0,0,0.625,1,1,1,FALSE
18,54,28,3,12,0.727273,49,1,0,0.3125,0,0,1,FALSE
35,13,3,24,4,0.933333,233,1,3,0.5,1,1,3,FALSE
19,15,2,0,4,1.12,184,0,0,0.5,1,1,14,FALSE
7,1,1,8,1,1,29,0,0,0.625,1,1,1,FALSE
29,23,19,3,8,0.72,244,1,1,0.16,0,0,5,FALSE
58,93,11,13,17,0.75,451,1,2,0.240602,0,0,13,FALSE
33,6,1,10,1,0.625,204,0,0,0.433333,1,1,1,FALSE
5,1,2,5,2,1,22,0,0,0.625,1,1,1,FALSE
11,6,2,6,4,0.75,81,1,1,0.288889,1,2,2,FALSE
4,1,7,0,2,2,9,0,0,0.75,0,0,0,FALSE
11,9,1,3,5,0.6,113,1,3,0.333333,0,0,5,FALSE
12,0,2,1,3,0.46875,269,1,0,0.6,0,0,10,FALSE
21,0,5,11,3,0.555556,298,0.333333,2,0.357143,0,0,2,FALSE
