@relation jeditA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z145.4545455

@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,1,9,0,2,2,9,0,0,0.75,0,0,0,FALSE
20,0,6,3,5,0.59375,112,0,1,0.533333,0,0,2,FALSE
4,1,9,0,2,2,9,0,0,0.75,0,0,0,FALSE
2,0,16,0,1,2,5,0,0,1,0,0,0,FALSE
2,0,1,2,1,2,5,0,0,1,0,0,0,FALSE
2,0,16,0,1,2,5,0,0,1,0,0,0,FALSE
20,0,6,3,5,0.59375,112,0,1,0.533333,0,0,2,FALSE
2,0,1,2,1,2,5,0,0,1,0,0,0,FALSE
144,1059,13,15,47,0.963481,1085,0.677419,4,0.103009,3,25,7,TRUE
24,1,1,3,1,0.5,253,1,1,1,1,3,1,TRUE
144,1059,13,15,47,0.963481,1085,0.677419,4,0.103009,3,25,7,TRUE
24,1,1,3,1,0.5,253,1,1,1,1,3,1,TRUE
24,1,1,3,1,0.5,253,1,1,1,1,3,1,TRUE
144,1059,13,15,47,0.963481,1085,0.677419,4,0.103009,3,25,7,TRUE
24,1,1,3,1,0.5,253,1,1,1,1,3,1,TRUE
24,1,1,3,1,0.5,253,1,1,1,1,3,1,TRUE
