@relation jeditA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z145.4545455

@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
25,106,21,2,15,0.8,128,1,0,0.205357,0,0,3,FALSE
16,10,21,3,4,0.5,56,1,1,0.44,0,0,1,FALSE
24,1,1,14,1,1,177,0,0,0.625,1,1,4,FALSE
24,1,1,14,1,1,177,0,0,0.625,1,1,4,FALSE
3,3,4,1,3,2,3,0,0,0.444444,0,0,1,FALSE
16,10,21,3,4,0.5,56,1,1,0.44,0,0,1,FALSE
505,0,1,48,87,0.727689,23590,0.769231,8,0.138015,0,0,46,FALSE
16,10,21,3,4,0.5,56,1,1,0.44,0,0,1,FALSE
54,65,3,7,4,0.846154,313,1,1,0.285714,0,0,3,TRUE
23,3,4,4,5,0.68,128,0,1,0.458333,0,0,2,TRUE
64,125,13,9,8,0.916667,342,1,1,0.203947,3,6,3,TRUE
54,65,3,7,4,0.846154,313,1,1,0.285714,0,0,3,TRUE
64,125,13,9,8,0.916667,342,1,1,0.203947,3,6,3,TRUE
54,65,3,7,4,0.846154,313,1,1,0.285714,0,0,3,TRUE
23,3,4,4,5,0.68,128,0,1,0.458333,0,0,2,TRUE
54,65,3,7,4,0.846154,313,1,1,0.285714,0,0,3,TRUE
