@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z157.8378378

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,0,3,0,1,3,29,0,1,FALSE
1,0,4,3,4,2,201,0,9,FALSE
1,0,7,9,0,4,110,0,2,FALSE
3,0,6,41,0,11,99,1,5,FALSE
1,0,5,33,3,14,210,0,3,FALSE
1,0,17,0,17,1,1,0,1,FALSE
1,0,16,43,1,1,248,4,10,FALSE
5,0,2,0,1,2,22,0,1,FALSE
1,0,5,0,5,1,1,0,1,FALSE
1,0,1,0,1,1,1,0,1,FALSE
1,0,0,0,0,1,1,0,1,FALSE
3,0,6,35,1,13,132,7,2,FALSE
1,0,24,247,11,23,127,0,1,FALSE
0,0,3,4,1,4,22,0,1,FALSE
1,0,5,1,1,1,23,0,3,FALSE
1,0,6,0,6,1,1,0,1,FALSE
1,0,4,0,2,2,33,0,2,FALSE
1,0,5,1,2,3,31,0,1,FALSE
1,0,6,3,5,3,3,0,1,FALSE
1,0,5,1,2,3,31,0,1,FALSE
3,0,6,28,3,13,123,2,1,FALSE
1,0,5,1,1,1,23,0,3,FALSE
1,0,5,33,0,5,235,0,4,FALSE
3,0,4,1,0,1,9,1,1,FALSE
3,0,6,28,3,13,123,2,1,FALSE
2,0,22,133,7,18,174,1,2,FALSE
4,0,4,36,0,8,50,2,1,FALSE
1,0,5,0,5,4,28,0,1,FALSE
1,0,5,0,5,1,1,0,1,FALSE
5,1,9,2,1,4,68,0,3,FALSE
1,0,18,15,15,6,159,0,1,FALSE
2,0,3,1,0,2,14,0,1,FALSE
1,0,6,4,1,4,23,0,1,FALSE
1,0,6,0,5,1,1,0,1,FALSE
1,0,7,9,0,4,110,0,2,FALSE
2,0,8,7,2,6,62,0,2,FALSE
1,0,10,0,2,2,49,0,1,FALSE
3,0,13,8,1,2,66,0,1,FALSE
2,14,22,16,15,6,77,1,2,FALSE
1,0,5,0,5,1,1,0,1,FALSE
5,1,3,0,1,1,44,1,2,FALSE
1,0,5,33,0,5,235,0,4,FALSE
5,0,12,24,1,8,47,1,1,FALSE
2,0,8,7,2,6,62,0,2,FALSE
0,2,16,9,2,2,161,0,1,FALSE
1,0,16,43,1,1,248,4,10,FALSE
1,0,24,247,11,23,127,0,1,FALSE
2,0,4,0,1,2,27,1,1,FALSE
3,0,8,0,1,5,163,0,1,FALSE
1,0,17,0,17,1,1,0,1,FALSE
3,0,7,137,3,21,230,6,4,FALSE
3,0,13,8,1,2,66,0,1,FALSE
2,0,6,6,2,4,26,0,1,FALSE
1,0,0,0,0,0,0,0,0,FALSE
3,0,9,4,1,2,218,2,1,FALSE
0,0,8,1,1,2,41,0,1,FALSE
3,4,10,79,4,11,146,1,1,FALSE
1,0,0,1,0,1,15,0,1,FALSE
1,0,8,15,6,5,82,0,2,FALSE
2,0,7,26,0,1,415,1,8,FALSE
0,0,8,1,1,2,41,0,1,FALSE
3,0,6,0,1,2,24,0,1,FALSE
1,0,5,33,3,14,210,0,3,FALSE
5,0,12,24,1,8,47,1,1,FALSE
3,0,4,10,1,2,25,2,1,FALSE
1,0,6,0,5,1,1,0,1,FALSE
1,0,12,0,11,1,1,0,1,FALSE
1,3,3,0,3,4,31,0,1,FALSE
2,0,4,0,1,2,27,1,1,FALSE
1,0,6,0,5,1,1,0,1,FALSE
2,0,7,24,0,9,78,0,1,FALSE
1,0,1,0,1,0,0,0,0,FALSE
3,0,7,137,3,21,230,6,4,FALSE
1,0,16,43,1,1,248,4,10,FALSE
1,0,14,7,2,3,213,1,1,FALSE
3,0,12,0,2,1,99,1,1,FALSE
1,0,2,0,1,1,7,0,0,FALSE
2,1,6,27,5,14,176,0,5,FALSE
2,0,7,26,0,1,415,1,8,FALSE
5,1,9,2,1,4,68,0,3,FALSE
3,0,7,137,3,21,230,6,4,FALSE
1,0,7,6,6,4,4,0,1,FALSE
3,2,7,6,2,0,61,0,5,FALSE
3,0,7,137,3,21,230,6,4,FALSE
3,0,7,137,3,21,230,6,4,FALSE
2,0,7,24,0,9,78,0,1,FALSE
1,0,6,4,1,4,23,0,1,FALSE
1,0,5,0,5,1,1,0,1,FALSE
3,0,6,41,0,11,99,1,5,FALSE
1,0,4,2,2,1,226,0,6,FALSE
1,0,4,1,0,2,10,0,1,FALSE
1,0,4,0,1,3,27,0,1,FALSE
1,0,4,0,2,2,12,0,1,FALSE
3,0,13,8,1,2,66,0,1,FALSE
1,0,8,15,1,6,37,0,1,FALSE
2,0,9,0,1,3,84,1,1,FALSE
0,0,12,21,0,9,80,0,1,FALSE
1,0,1,0,1,1,1,0,1,FALSE
3,0,12,0,2,1,99,1,1,FALSE
0,0,3,4,1,4,22,0,1,FALSE
1,0,5,1,2,3,31,0,1,FALSE
3,0,17,1,2,2,219,0,1,FALSE
0,2,16,9,2,2,161,0,1,FALSE
1,0,2,1,0,2,7,0,1,FALSE
3,0,6,35,1,13,132,7,2,FALSE
1,0,5,0,5,4,28,0,1,FALSE
1,0,6,4,1,4,23,0,1,FALSE
1,0,7,4,1,2,68,0,1,FALSE
3,0,4,10,1,2,25,2,1,FALSE
2,1,6,27,5,14,176,0,5,FALSE
0,0,3,4,1,4,22,0,1,FALSE
2,0,22,133,7,18,174,1,2,FALSE
3,0,9,4,1,2,218,2,1,FALSE
2,0,4,0,1,2,27,1,1,FALSE
1,0,3,0,1,3,29,0,1,FALSE
2,0,7,26,0,1,415,1,8,FALSE
1,0,6,0,6,1,1,0,1,FALSE
2,0,4,0,1,2,27,1,1,FALSE
3,0,10,25,3,7,165,3,3,FALSE
0,0,10,2,1,3,75,0,1,FALSE
6,0,2,0,1,2,25,0,1,FALSE
