@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z157.8378378

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0,6,0,4,1,9,0,0,FALSE
1,0,3,9,1,7,59,0,1,FALSE
1,0,19,61,3,10,189,0,1,FALSE
3,0,21,15,1,2,176,2,1,FALSE
2,0,3,1,1,2,34,1,1,FALSE
2,0,3,1,0,2,11,0,0,FALSE
3,0,9,2,2,2,33,0,1,FALSE
2,14,22,16,15,6,77,1,2,FALSE
2,16,26,37,18,7,115,1,2,FALSE
1,0,12,3,10,3,3,0,1,FALSE
1,0,21,136,4,16,138,0,1,FALSE
2,0,7,4,4,5,42,0,1,FALSE
5,0,4,0,2,2,25,0,1,FALSE
1,0,4,3,1,3,20,0,1,FALSE
3,0,13,44,3,8,121,1,2,FALSE
1,0,4,0,4,6,57,0,2,FALSE
1,0,21,225,11,22,114,0,1,FALSE
1,0,4,1,2,2,8,0,1,FALSE
1,0,2,237,0,22,230,0,2,FALSE
1,0,12,3,10,3,3,0,1,FALSE
2,0,6,8,0,9,87,0,1,FALSE
2,16,26,37,18,7,115,1,2,FALSE
3,0,6,4,1,3,27,0,1,FALSE
1,0,3,0,2,1,1,0,1,FALSE
2,1,27,972,11,37,855,1,4,FALSE
3,0,23,21,1,2,213,2,4,FALSE
1,0,6,0,1,2,32,0,1,FALSE
2,0,2,9,1,6,45,0,2,FALSE
3,0,4,0,1,2,16,1,1,FALSE
4,0,8,10,3,5,28,1,1,FALSE
1,0,12,26,6,5,258,0,6,FALSE
2,0,6,3,2,3,10,0,1,FALSE
2,0,20,75,2,10,218,1,6,FALSE
1,0,5,0,4,1,1,0,1,FALSE
2,2,30,436,13,31,327,1,3,FALSE
1,0,3,0,2,1,1,0,1,FALSE
6,0,2,0,1,2,25,0,1,FALSE
