@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z157.8378378

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,0,9,0,4,1,1,0,1,FALSE
3,0,9,0,5,4,41,0,1,FALSE
2,0,4,4,3,2,56,1,1,FALSE
3,0,31,99,5,10,500,1,9,FALSE
3,0,6,3,0,2,21,0,1,FALSE
2,0,21,617,4,36,358,1,2,FALSE
1,0,6,1,4,2,2,0,1,FALSE
1,0,3,30,1,8,82,0,1,FALSE
5,0,16,59,1,10,389,1,3,FALSE
1,0,34,22,3,9,247,0,1,FALSE
1,0,2,243,2,25,248,0,6,FALSE
4,2,3,0,3,1,7,0,0,FALSE
1,0,2,0,1,1,7,0,0,FALSE
3,7,13,79,7,11,163,1,2,FALSE
1,0,9,0,4,1,1,0,1,FALSE
3,0,18,126,4,14,299,1,2,FALSE
1,0,6,1,4,2,2,0,1,FALSE
1,0,4,0,2,2,12,0,1,FALSE
1,0,3,0,1,3,29,0,1,FALSE
1,0,4,0,2,5,43,0,1,FALSE
1,0,0,0,0,1,4,0,0,FALSE
4,0,3,0,0,1,13,0,0,FALSE
3,0,41,50,5,5,344,1,5,FALSE
1,0,10,73,0,10,192,0,2,FALSE
0,0,12,21,0,9,80,0,1,FALSE
3,0,8,63,1,14,260,7,4,FALSE
1,0,21,136,4,16,138,0,1,FALSE
3,3,6,3,3,2,47,0,1,FALSE
4,0,1,0,1,3,37,0,2,FALSE
1,0,14,16,3,9,104,0,1,FALSE
3,0,6,4,1,3,27,0,1,FALSE
1,0,3,30,1,8,82,0,1,FALSE
1,0,66,0,65,1,1,0,1,FALSE
1,0,16,4,14,5,30,0,1,FALSE
1,0,6,0,1,2,48,0,1,FALSE
2,0,21,617,4,36,358,1,2,FALSE
1,0,9,0,4,1,1,0,1,FALSE
5,1,4,3,3,3,17,0,0,FALSE
1,0,1,0,1,0,0,0,0,FALSE
0,0,8,13,1,3,143,0,1,FALSE
1,0,26,1,26,2,2,0,1,FALSE
2,2,7,7,2,5,49,0,2,FALSE
1,0,3,0,1,3,29,0,1,FALSE
2,0,1,3,0,3,12,2,1,FALSE
1,0,1,1,1,2,2,0,1,FALSE
5,0,4,0,1,3,34,0,1,FALSE
3,0,18,126,4,14,299,1,2,FALSE
1,0,6,3,5,3,3,0,1,FALSE
2,1,15,142,1,12,292,2,3,FALSE
2,0,5,22,1,6,70,1,2,FALSE
5,0,2,0,1,1,7,0,0,FALSE
