@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z157.8378378

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,2,11,30,2,4,195,0,10,FALSE
1,0,4,39,0,13,231,0,1,FALSE
1,0,8,300,3,27,248,0,4,FALSE
3,0,8,11,1,3,334,1,1,FALSE
3,0,4,1,0,1,11,1,1,FALSE
1,0,8,16,0,7,159,0,2,FALSE
1,0,1,1,0,2,26,0,1,FALSE
2,0,11,0,7,4,34,0,1,FALSE
3,0,7,3,1,4,46,1,1,FALSE
2,0,8,1,0,2,56,1,6,FALSE
3,0,8,11,1,3,334,1,1,FALSE
0,2,11,21,2,1,163,0,5,FALSE
2,0,11,0,7,4,34,0,1,FALSE
1,0,16,9,6,3,297,0,7,FALSE
1,0,12,0,11,1,1,0,1,FALSE
1,0,0,0,0,0,0,0,0,FALSE
1,0,20,1044,8,42,620,0,6,FALSE
3,1,11,18,3,7,61,2,1,FALSE
5,0,2,0,1,1,7,0,0,FALSE
1,0,4,43,1,10,124,0,3,FALSE
3,4,10,79,4,11,146,1,1,FALSE
3,0,6,41,0,11,99,1,5,FALSE
3,0,9,0,5,4,41,0,1,FALSE
1,0,4,39,0,13,231,0,1,FALSE
3,0,4,3,1,2,16,1,1,FALSE
3,1,11,18,3,7,61,2,1,FALSE
4,0,9,17,1,3,218,4,3,FALSE
3,0,10,0,2,1,74,1,1,FALSE
2,0,8,0,1,2,83,2,3,FALSE
1,2,11,30,2,4,195,0,10,FALSE
4,0,7,4,1,2,47,4,1,FALSE
1,0,2,8,0,5,57,0,2,FALSE
1,0,1,0,1,4,52,0,1,FALSE
1,0,5,0,4,1,1,0,1,FALSE
1,0,104,0,103,1,1,0,1,FALSE
4,0,8,3,0,1,52,2,1,FALSE
2,0,2,9,1,6,41,0,2,FALSE
1,2,11,30,2,4,195,0,10,FALSE
1,0,6,10,1,8,185,0,4,FALSE
3,0,9,59,1,9,250,4,3,FALSE
3,0,6,41,0,11,99,1,5,FALSE
1,0,4,39,0,13,231,0,1,FALSE
2,1,6,27,5,14,176,0,5,FALSE
2,0,9,84,4,11,304,1,4,FALSE
3,0,5,7,2,5,46,0,2,FALSE
3,0,4,1,0,1,9,1,1,FALSE
3,0,8,0,2,1,161,1,6,FALSE
1,0,262,0,261,1,1,0,1,FALSE
4,0,7,4,1,2,47,4,1,FALSE
3,4,10,79,4,11,146,1,1,FALSE
2,2,7,15,2,4,44,0,3,FALSE
4,2,7,1,2,2,17,0,0,FALSE
0,0,9,21,1,1,137,0,9,FALSE
2,0,8,7,2,6,62,0,2,FALSE
1,0,0,0,0,0,9,0,0,FALSE
1,0,11,1,11,2,2,0,1,FALSE
1,0,19,4,1,3,274,0,1,FALSE
2,0,9,84,4,11,304,1,4,FALSE
1,0,5,0,4,1,1,0,1,FALSE
