@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z157.8378378

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,1,7,137,1,16,183,0,2,FALSE
5,0,3,0,2,3,44,0,1,FALSE
1,0,10,5,1,5,80,0,2,FALSE
1,0,5,0,5,1,1,0,1,FALSE
4,0,4,5,0,1,102,2,2,FALSE
1,0,8,15,6,5,82,0,2,FALSE
1,0,0,0,0,0,12,0,0,FALSE
4,0,4,5,0,1,102,2,2,FALSE
1,0,21,225,11,22,114,0,1,FALSE
1,0,8,15,6,5,82,0,2,FALSE
3,0,4,1,0,1,11,1,1,FALSE
2,0,6,3,2,3,10,0,1,FALSE
2,0,2,1,1,3,15,0,1,FALSE
3,0,6,13,1,4,54,1,1,FALSE
3,0,4,3,1,2,16,1,1,FALSE
3,0,3,0,1,2,16,1,1,FALSE
1,0,27,121,4,8,299,0,5,FALSE
1,0,6,10,3,4,54,0,2,FALSE
2,0,2,4,1,4,24,2,1,FALSE
1,2,9,9,4,10,86,0,3,FALSE
3,0,3,4,1,4,22,0,1,FALSE
1,0,4,39,0,13,231,0,1,FALSE
0,2,5,6,2,1,93,0,4,FALSE
2,0,6,3,2,3,10,0,1,FALSE
3,0,4,3,1,2,16,1,1,FALSE
1,0,5,0,5,1,1,0,1,FALSE
1,0,8,22,1,5,126,0,3,FALSE
5,0,4,0,2,2,23,0,1,FALSE
1,0,11,9,1,3,189,0,5,FALSE
0,0,23,61,5,5,182,0,2,FALSE
3,0,17,1,2,2,219,0,1,FALSE
0,2,5,6,2,1,93,0,4,FALSE
3,0,15,0,2,2,105,1,3,FALSE
2,0,1,0,1,6,52,0,1,FALSE
0,2,8,26,3,1,108,0,5,FALSE
3,0,9,3,2,3,43,0,1,FALSE
3,0,8,60,1,9,101,1,3,FALSE
3,0,15,0,2,2,105,1,3,FALSE
1,2,9,9,4,10,86,0,3,FALSE
3,0,6,0,1,3,29,0,1,FALSE
2,0,2,7,0,6,39,1,1,FALSE
3,0,8,60,1,9,101,1,3,FALSE
1,0,5,3,1,3,23,0,1,FALSE
1,0,4,3,0,3,18,0,1,FALSE
1,0,5,0,1,3,24,0,1,FALSE
1,0,12,1,2,1,74,1,1,FALSE
5,0,2,0,1,1,7,0,0,FALSE
0,0,12,21,0,9,80,0,1,FALSE
2,0,7,2,3,3,112,0,1,FALSE
1,0,0,0,0,0,12,0,0,FALSE
3,0,6,8,1,4,36,1,1,FALSE
1,4,6,6,4,3,36,0,2,FALSE
1,0,4,3,0,3,18,0,1,FALSE
3,0,6,8,1,4,36,1,1,FALSE
2,0,13,125,3,17,162,1,3,FALSE
3,0,4,3,1,2,16,1,1,FALSE
0,2,8,26,3,1,108,0,5,FALSE
3,0,8,60,1,9,101,1,3,FALSE
2,0,11,22,3,8,57,0,1,FALSE
3,0,4,6,1,3,62,1,1,FALSE
5,0,3,0,2,3,44,0,1,FALSE
0,0,23,61,5,5,182,0,2,FALSE
1,0,0,0,0,1,1,0,1,FALSE
1,0,1,0,1,0,0,0,0,FALSE
3,0,8,16,3,7,108,3,1,FALSE
3,0,4,3,1,2,16,1,1,FALSE
1,0,4,0,3,1,1,0,1,FALSE
5,0,12,24,1,8,47,1,1,FALSE
0,0,12,21,0,9,80,0,1,FALSE
4,0,4,5,0,1,102,2,2,FALSE
3,0,14,68,9,11,121,0,2,FALSE
1,0,0,0,0,0,12,0,0,FALSE
2,0,2,1,1,3,15,0,1,FALSE
1,0,0,45,0,9,66,0,2,FALSE
1,0,0,45,0,9,66,0,2,FALSE
1,0,14,1164,9,48,711,0,2,FALSE
1,0,3,1,2,2,2,0,1,FALSE
1,3,8,46,6,8,102,0,2,FALSE
1,0,14,1164,9,48,711,0,2,FALSE
2,0,2,7,0,6,39,1,1,FALSE
1,0,10,0,5,10,136,0,2,FALSE
2,0,20,431,5,30,251,2,2,FALSE
3,0,14,68,9,11,121,0,2,FALSE
5,0,4,0,1,3,32,0,1,FALSE
3,0,3,4,1,4,22,0,1,FALSE
1,0,5,0,5,1,1,0,1,FALSE
3,0,14,68,9,11,121,0,2,FALSE
1,0,0,0,0,0,0,0,0,FALSE
2,0,1,0,1,6,52,0,1,FALSE
1,0,4,3,0,3,18,0,1,FALSE
2,0,6,0,1,2,16,0,1,FALSE
1,0,10,0,5,10,136,0,2,FALSE
1,0,21,225,11,22,114,0,1,FALSE
1,0,3,0,3,1,1,0,1,FALSE
1,0,1,4,0,5,62,0,2,FALSE
1,0,1,0,1,0,0,0,0,FALSE
1,0,4,3,0,3,18,0,1,FALSE
5,1,3,0,1,1,44,1,2,FALSE
3,0,8,3,0,2,39,1,1,FALSE
2,0,20,431,5,30,251,2,2,FALSE
1,3,8,46,6,8,102,0,2,FALSE
2,0,5,0,1,3,78,1,2,FALSE
3,0,9,3,2,3,43,0,1,FALSE
3,0,6,9,2,4,68,4,2,FALSE
3,0,4,1,0,1,9,1,1,FALSE
5,0,4,0,2,2,23,0,1,FALSE
2,0,2,4,1,4,24,2,1,FALSE
1,0,13,131,9,16,144,0,2,FALSE
1,0,21,225,11,22,114,0,1,FALSE
2,9,15,49,10,9,87,1,2,FALSE
1,1,7,137,1,16,183,0,2,FALSE
3,0,14,68,9,11,121,0,2,FALSE
1,2,9,9,4,10,86,0,3,FALSE
0,2,8,26,3,1,108,0,5,FALSE
1,0,0,0,0,1,1,0,1,FALSE
1,0,5,1,1,5,145,0,10,FALSE
1,0,6,0,1,2,48,0,1,FALSE
5,0,2,0,1,1,7,0,0,FALSE
1,0,0,0,0,0,0,0,0,FALSE
1,0,8,15,6,5,82,0,2,FALSE
2,0,20,431,5,30,251,2,2,FALSE
1,0,5,0,1,3,24,0,1,FALSE
0,0,23,61,5,5,182,0,2,FALSE
1,0,4,39,0,13,231,0,1,FALSE
1,0,11,9,1,3,189,0,5,FALSE
5,0,3,0,2,3,44,0,1,FALSE
3,0,6,14,2,8,70,1,1,FALSE
1,4,6,6,4,3,36,0,2,FALSE
1,0,0,3,0,3,57,0,1,FALSE
1,0,7,0,1,9,87,0,1,FALSE
1,0,8,22,1,5,126,0,3,FALSE
2,0,6,3,2,3,10,0,1,FALSE
1,0,185,105,184,15,15,0,1,FALSE
1,0,4,3,0,3,18,0,1,FALSE
3,0,6,16,1,7,77,1,1,FALSE
1,0,18,1,18,2,2,0,1,FALSE
1,0,5,0,5,1,1,0,1,FALSE
1,0,11,9,1,3,189,0,5,FALSE
3,0,6,9,2,4,68,4,2,FALSE
0,0,16,52,4,4,120,0,2,FALSE
4,0,20,0,1,1,202,1,1,FALSE
3,0,12,0,1,5,114,0,2,FALSE
1,0,4,39,0,13,231,0,1,FALSE
1,0,2,3,2,2,22,0,1,FALSE
5,0,3,0,2,3,44,0,1,FALSE
1,0,11,45,1,9,52,0,1,TRUE
3,0,22,814,7,39,555,2,7,TRUE
1,0,8,43,4,11,163,0,4,TRUE
2,0,23,161,14,20,295,6,3,TRUE
3,0,8,37,1,10,212,14,6,TRUE
1,1,9,0,4,24,236,0,2,TRUE
3,0,5,6,1,4,25,2,1,TRUE
1,1,15,46,7,16,444,0,8,TRUE
1,0,4,1,1,2,9,0,1,TRUE
3,0,4,3,1,2,30,2,1,TRUE
1,1,15,46,7,16,444,0,8,TRUE
2,2,28,1836,12,50,1188,0,6,TRUE
3,0,15,39,4,5,177,0,5,TRUE
1,0,9,1,4,3,26,0,1,TRUE
3,0,10,20,1,5,250,0,6,TRUE
2,2,18,42,7,8,340,1,2,TRUE
1,1,15,46,7,16,444,0,8,TRUE
2,17,27,17,18,7,90,1,2,TRUE
2,0,5,318,1,29,304,4,1,TRUE
2,0,23,161,14,20,295,6,3,TRUE
1,0,9,1,4,3,26,0,1,TRUE
1,0,9,1,4,3,26,0,1,TRUE
3,0,22,814,7,39,555,2,7,TRUE
2,2,18,42,7,8,340,1,2,TRUE
1,0,9,1,4,3,26,0,1,TRUE
3,0,8,37,1,10,212,14,6,TRUE
2,0,9,0,1,3,84,1,1,TRUE
1,0,8,82,3,13,162,0,3,TRUE
1,0,8,43,4,11,163,0,4,TRUE
1,0,8,10,5,5,5,0,1,TRUE
2,2,28,1836,12,50,1188,0,6,TRUE
1,5,8,0,5,3,38,0,2,TRUE
1,0,8,43,4,11,163,0,4,TRUE
1,1,15,46,7,16,444,0,8,TRUE
1,0,3,105,3,13,519,0,5,TRUE
3,0,8,0,1,4,56,0,1,TRUE
2,0,13,0,2,5,142,1,3,TRUE
5,0,1,0,0,3,47,0,2,TRUE
2,2,28,1836,12,50,1188,0,6,TRUE
5,0,1,0,0,3,47,0,2,TRUE
