@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z157.8378378

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,2,10,6,2,1,85,0,5,FALSE
1,0,0,0,0,1,1,0,1,FALSE
5,1,9,2,1,4,68,0,3,FALSE
1,0,7,1,6,2,2,0,1,FALSE
0,0,10,4,1,3,81,0,6,FALSE
0,0,16,74,2,9,223,0,2,FALSE
2,0,11,9,7,5,48,0,1,FALSE
2,0,1,3,0,3,12,2,1,FALSE
4,0,20,0,1,1,202,1,1,FALSE
5,0,3,0,1,2,21,0,1,FALSE
1,0,5,0,5,1,1,0,1,FALSE
1,0,5,0,4,1,1,0,1,FALSE
4,0,7,9,1,7,49,1,1,FALSE
1,0,7,30,1,5,96,0,1,FALSE
1,0,3,1,3,2,17,0,2,FALSE
3,0,9,96,3,16,119,2,3,FALSE
3,0,2,0,1,1,5,0,0,FALSE
2,0,13,85,3,14,141,1,3,FALSE
1,0,4,0,2,1,1,0,1,FALSE
1,0,4,0,2,1,1,0,1,FALSE
3,14,19,4,15,3,53,3,3,FALSE
3,0,11,0,1,1,75,1,1,FALSE
2,0,3,4,2,2,111,1,1,FALSE
5,0,2,0,1,1,14,0,0,FALSE
1,0,2,1,1,2,54,0,6,FALSE
5,0,2,0,1,1,14,0,0,FALSE
0,0,7,1,1,2,48,0,1,FALSE
2,0,11,9,7,5,48,0,1,FALSE
1,0,6,36,0,8,51,0,1,FALSE
3,0,2,0,1,1,5,0,0,FALSE
6,0,13,18,1,6,161,0,1,FALSE
1,0,5,0,4,1,1,0,1,FALSE
3,0,6,9,2,4,68,4,2,FALSE
4,0,5,23,1,8,121,2,3,FALSE
3,0,32,112,6,11,213,3,5,FALSE
4,0,7,9,1,7,49,1,1,FALSE
1,0,5,0,4,1,1,0,1,FALSE
1,0,0,0,0,1,1,0,1,FALSE
2,0,7,0,1,5,152,1,4,FALSE
1,0,28,0,28,1,1,0,1,FALSE
4,0,11,19,3,5,94,0,1,FALSE
1,0,1,0,1,1,1,0,1,FALSE
1,0,0,0,0,1,4,0,0,FALSE
5,0,3,0,1,2,21,0,1,FALSE
3,14,19,4,15,3,53,3,3,FALSE
1,0,7,35,2,7,380,0,5,FALSE
1,0,3,1,2,2,2,0,1,FALSE
3,0,9,26,1,6,81,1,2,FALSE
1,0,16,4,14,5,30,0,1,FALSE
1,0,6,1,0,2,23,0,1,FALSE
3,0,6,10,1,3,68,0,2,FALSE
3,0,4,0,1,1,26,1,1,FALSE
1,0,2,1,1,2,54,0,6,FALSE
1,0,2,1,1,2,54,0,6,FALSE
2,0,7,46,0,11,83,0,2,FALSE
2,0,10,14,2,4,120,0,1,FALSE
3,0,34,46,3,2,672,2,5,FALSE
2,0,3,1,0,2,12,0,1,FALSE
0,0,5,0,1,9,213,0,1,FALSE
4,0,5,23,1,8,121,2,3,FALSE
1,0,12,1,11,2,2,0,1,FALSE
1,0,2,8,0,5,57,0,2,FALSE
2,0,19,217,4,23,247,2,2,FALSE
3,4,10,79,4,11,146,1,1,FALSE
6,0,13,18,1,6,161,0,1,FALSE
3,4,10,79,4,11,146,1,1,FALSE
3,0,6,10,1,3,68,0,2,FALSE
2,0,10,14,2,4,120,0,1,FALSE
1,0,5,0,4,1,1,0,1,FALSE
1,0,44,147,40,17,404,1,6,FALSE
2,0,13,145,2,19,133,2,1,FALSE
0,0,5,1,1,2,32,0,1,FALSE
5,0,2,3,1,3,17,0,0,FALSE
3,0,3,6,0,8,82,2,3,FALSE
5,0,14,51,1,10,369,1,3,FALSE
2,0,14,29,0,11,101,0,1,FALSE
1,0,7,30,1,5,96,0,1,FALSE
1,0,4,0,1,4,37,0,1,FALSE
2,0,5,0,1,3,78,1,2,FALSE
1,0,18,15,15,6,159,0,1,FALSE
0,2,10,6,2,1,85,0,5,FALSE
0,2,10,6,2,1,85,0,5,FALSE
5,0,2,0,1,1,14,0,0,FALSE
1,0,10,0,10,1,1,0,1,FALSE
1,0,2,0,1,1,7,0,0,FALSE
1,0,1,95,1,12,106,0,1,FALSE
3,0,9,96,3,16,119,2,3,FALSE
1,0,4,15,0,5,29,0,1,FALSE
1,0,1,95,1,12,106,0,1,FALSE
3,0,10,0,2,1,119,1,3,FALSE
2,0,7,0,1,5,152,1,4,FALSE
1,0,0,0,0,1,4,0,0,FALSE
3,1,4,1,2,1,11,1,1,FALSE
4,0,11,19,3,5,94,0,1,FALSE
3,0,6,10,1,3,68,0,2,FALSE
1,0,9,15,7,3,91,0,2,FALSE
2,0,13,145,2,19,133,2,1,FALSE
0,2,10,6,2,1,85,0,5,FALSE
4,0,20,0,1,1,202,1,1,FALSE
3,10,19,30,12,10,114,3,2,FALSE
1,0,31,0,30,0,0,0,0,FALSE
3,0,4,1,0,1,11,1,1,FALSE
3,10,19,30,12,10,114,3,2,FALSE
1,0,4,3,4,2,201,0,9,FALSE
3,0,32,112,6,11,213,3,5,FALSE
2,0,20,73,2,10,243,1,6,FALSE
4,0,5,0,5,2,20,0,1,FALSE
1,0,4,0,1,4,37,0,1,FALSE
0,0,2,1,1,2,7,0,1,FALSE
2,0,12,13,2,4,112,1,2,FALSE
2,0,20,73,2,10,243,1,6,FALSE
5,0,2,0,1,1,14,0,0,FALSE
5,0,14,51,1,10,369,1,3,FALSE
1,0,6,1,0,2,23,0,1,FALSE
1,0,3,0,2,1,1,0,1,FALSE
1,0,3,0,0,4,34,0,2,FALSE
1,0,4,15,0,5,29,0,1,FALSE
1,0,18,1,18,2,2,0,1,FALSE
1,0,12,0,11,1,1,0,1,FALSE
1,0,16,4,14,5,30,0,1,FALSE
1,0,5,0,4,1,1,0,1,FALSE
2,0,6,6,2,4,26,0,1,FALSE
3,0,4,1,0,1,11,1,1,FALSE
