@relation 'Keymind - BA-weka.filters.supervised.instance.Resample-B0.0-S1-Z95.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z23.33333333-no-replacement'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,1,0,0,23,125,36,FALSE
0,0,0,0,-19,0,40,FALSE
4,4,0,0,27,0,35,FALSE
0,0,0,0,-23,0,17,FALSE
7,4,45,15,23,110,54,FALSE
3,2,0,0,18,0,24,FALSE
0,0,0,0,-19,0,152,FALSE
0,0,0,0,-19,0,57,FALSE
0,0,0,0,-23,0,57,FALSE
0,0,0,0,-23,0,15,FALSE
2,2,0,0,43,0,9,FALSE
0,0,0,0,-23,0,14,FALSE
1,0,0,0,19,0,12,FALSE
3,1,0,0,43,0,10,FALSE
0,0,0,0,-19,0,15,FALSE
3,2,0,0,26,0,9,FALSE
0,0,0,0,-19,0,67,FALSE
0,0,0,0,-19,0,466,FALSE
7,4,0,0,27,110,54,FALSE
0,0,0,0,-19,0,2680,FALSE
4,4,0,0,23,0,35,FALSE
0,0,0,0,-23,18,27,FALSE
3,0,0,0,23,47,9,FALSE
0,0,0,0,-5,0,38,FALSE
1,0,0,0,25,29,63,FALSE
2,0,52,26,23,5,23,FALSE
2,1,0,0,21,0,36,FALSE
0,0,0,0,-45,12,22,FALSE
5,1,0,0,43,0,28,FALSE
0,0,0,0,-45,0,11,FALSE
2,2,0,0,26,0,11,FALSE
6,1,31,6,23,66,50,FALSE
0,0,0,0,-21,0,0,FALSE
0,0,0,0,-47,0,47,FALSE
4,4,0,0,45,5,35,TRUE
12,4,0,0,27,64,144,TRUE
9,3,0,0,27,0,20,TRUE
30,18,450,37,25,86,35,TRUE
1,0,0,0,43,17,10,TRUE
30,18,0,0,29,86,35,TRUE
9,3,0,0,44,0,20,TRUE
6,2,0,0,27,41,29,TRUE
9,5,0,0,28,70,15,TRUE
1,0,0,0,26,17,10,TRUE
4,4,0,0,19,9,30,TRUE
12,4,0,0,44,64,144,TRUE
4,4,0,0,23,9,30,TRUE
6,2,0,0,44,95,32,TRUE
14,4,170,17,23,0,26,TRUE
5,3,0,0,17,0,28,TRUE
9,3,45,7,23,0,20,TRUE
4,4,0,0,25,5,35,TRUE
5,1,5,1,23,39,29,TRUE
1,0,37,37,22,17,10,TRUE
14,4,0,0,27,0,26,TRUE
6,2,0,0,27,95,32,TRUE
6,2,12,3,23,95,32,TRUE
14,8,5,5,26,0,8,TRUE
4,4,0,0,29,5,35,TRUE
9,8,0,0,22,0,9,TRUE
2,1,0,0,44,33,12,TRUE
8,1,2,2,26,213,24,TRUE
9,5,31,8,24,70,15,TRUE
2,1,0,0,23,61,9,TRUE
2,1,0,0,27,33,12,TRUE
12,4,179,22,23,64,144,TRUE
33,20,2,2,45,88,232,TRUE
14,7,-176,-25,24,0,11,TRUE
